site,date,GPP,GPP.lower,GPP.upper,ER,ER.lower,ER.upper,K600,K600.lower,K600.upper,GPP_Rhat,ER_Rhat,K600_Rhat,msgs.fit,warnings,errors,DO_fit
DL,2020-08-08,5.711775164199599,4.724597530452829,6.6444394814264065,-6.53639948756943,-7.791707659238186,-5.214580937146576,6.659406734053816,5.461084358216792,7.868592659767091,1.008664435782204,1.0070884459011027,1.0057176570455015,w      ,,,NA
DL,2020-08-09,7.844373729748775,6.779316328838179,8.929491264467627,-7.605169289385714,-8.898055602526105,-6.345681674934067,6.627005745270607,5.64995250345121,7.622394352624174,1.0074283402576634,1.0072777662355445,1.0054954347697675,w      ,,,NA
DL,2020-08-10,4.31720515099032,3.354916493767454,5.288133566116825,-5.3188485210224785,-6.648196013514787,-4.020843964623553,6.75388635715655,5.301371182509296,8.184058711103953,1.0078683873166119,1.0082898793901445,1.0063801071555445,w      ,,,NA
DL,2020-08-11,4.692170326900555,3.7144150433806766,5.5823344092514136,-5.823686110579862,-7.116094175128359,-4.54634338701409,6.501589188990746,5.2314146687829695,7.773463104255264,1.0017619158846354,1.003240633371502,1.0021583108550185,w      ,,,NA
DL,2020-08-12,4.438874534574072,3.444251735329731,5.46135070783833,-5.575403137533812,-7.08930023119117,-4.13565303348169,7.796661067136368,6.052385732176255,9.694554955680246,1.0075440283870905,1.007945235978188,1.006345500145591,w      ,,,NA
DL,2020-08-13,4.092742707074834,3.2366945984262294,4.994117006020551,-5.020905437439323,-6.255751717142966,-3.8068804112360835,6.748335025030843,5.331654046827963,8.299692033281584,1.0074843544320093,1.005387692643834,1.0036104755266537,w      ,,,NA
DL,2020-08-14,3.965620360748842,3.0586207142826094,4.910630546697717,-4.893045180306512,-6.206457296113308,-3.6047500987105505,6.517189093067509,5.128438840681896,8.005764268466825,1.0147930345989034,1.0160172938957064,1.019158603188764,w      ,,,NA
DL,2020-08-15,4.422416941122831,3.510806011229826,5.322071575059667,-5.240058457989863,-6.486138157267906,-4.055741764103093,6.386316316488492,5.066619629166873,7.76111157930218,1.0075708448605056,1.0069207780871274,1.0066972509780152,w      ,,,NA
DL,2020-08-16,4.877412502020006,3.976378266246519,5.772776199539692,-5.694717661841451,-6.8671635605955395,-4.475653651324613,6.7258859555959845,5.428992452034875,8.022223025342438,1.0206511049707105,1.018621508874924,1.0198437873113395,w      ,,,NA
DL,2020-08-17,4.909761789665131,4.020791517211111,5.837535553409564,-5.414447377642189,-6.662431415057508,-4.207114813317061,6.307453808490768,5.070717846658248,7.603686586363721,1.0074000054043173,1.0056151538738687,1.0094063942345455,w      ,,,NA
DL,2020-08-18,4.524225249411109,3.6910398939711944,5.439962581253222,-5.609930073703444,-6.928995626953853,-4.407540570515759,6.193849048997386,4.899908939185036,7.651977363105506,1.01677500209866,1.0144909468034615,1.0128464749976627,w      ,,,NA
DL,2020-08-19,4.6356894388132694,3.843779490943184,5.487650839731597,-5.652373880541271,-6.866261020123004,-4.446757084628726,5.723510640827727,4.618900475591279,6.9390799468157045,1.008159945764931,1.0085233349104308,1.0088554823427043,w      ,,,NA
DL,2020-08-20,5.035886377867927,4.152124393789422,5.905279047614828,-5.40650851996888,-6.599607927714942,-4.214775092062035,6.494650634616888,5.240012619657191,7.8252244163188465,1.0212959365258634,1.0222484797404663,1.023976592827312,w      ,,,NA
DL,2020-08-21,5.379739655711895,4.453556743759138,6.256105341676363,-6.034259631812343,-7.260716081733777,-4.816478447357956,6.692978775868575,5.4545904014580975,7.90546661162234,1.0113092655022473,1.008005456196613,1.0135831674335622,w      ,,,NA
DL,2020-08-22,5.86910616292553,5.001230572907993,6.7554066510412625,-5.871384821979607,-7.003170313695124,-4.7600900854580654,6.528559660271981,5.461582642805438,7.641189673571359,1.0038566437960323,1.003111876488807,1.0043970421195163,w      ,,,NA
DL,2020-08-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,w     E,,,NA
DL,2020-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,w     E,,,NA
DL,2020-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,w     E,,,NA
DL,2020-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,w     E,,,NA
DL,2020-08-27,5.331691711513494,4.4899549981575,6.103879487751125,-5.6327567995535475,-6.733613807092405,-4.481393070238421,5.402160827220662,4.427309650815424,6.428700393944061,1.0088417496536337,1.0092182798470266,1.0033098577073998,w      ,,,NA
DL,2020-08-28,6.407021514035279,5.560753144822645,7.2868914562533185,-5.95006400367374,-6.997349473671553,-4.862884650941476,6.6114893984721554,5.635922477318594,7.608680355058487,1.0087491310056882,1.004961847661239,1.007627903682475,w      ,,,NA
DL,2020-08-29,7.044962579372104,6.0853300829640515,8.05143597234566,-6.576998653329457,-7.815247546114372,-5.366992843948903,7.071787155508152,5.980437776232625,8.211694374334403,1.0317910709761102,1.0344724279177988,1.0158908421145647,w      ,,,NA
DL,2020-08-30,6.764433253071149,5.834397357064992,7.715613756935885,-6.11408842347694,-7.3361666338685385,-4.955906406893337,6.965123113286926,5.840307158233073,8.195154237498594,1.0051592518059924,1.0035309737362303,1.0055027041131677,w      ,,,NA
DL,2020-08-31,6.956067487411768,6.064036527875737,7.871772270350989,-6.659321205522574,-7.875362079985176,-5.509637842298198,8.199533043452316,6.880625082099303,9.493138113815514,1.015100997672274,1.0151888319707263,1.0097937084502555,w      ,,,NA
DL,2020-09-01,5.608767406516867,4.7789259997109435,6.472912114934467,-5.348039596713015,-6.4638455409998965,-4.2932239919604545,6.53492952528196,5.3841149643983055,7.674776893554078,1.0103942900627128,1.0105750140332541,1.00744279413075,w      ,,,NA
DL,2020-09-02,6.47836062793885,5.601483252140173,7.312949374855977,-5.8588911553612135,-6.928886852312301,-4.759053410648013,6.298502197348412,5.269263327799488,7.273401902196817,1.017599272166687,1.0136863161594303,1.007867885564702,w      ,,,NA
DL,2020-09-03,6.172250493641351,5.318880584771961,7.011105998271743,-5.442427069592753,-6.473813338052208,-4.367562256950395,5.985742107585078,5.012195879403724,6.953679561726814,1.0053457374939325,1.0031670977772682,1.0055629836383468,w      ,,,NA
DL,2020-09-04,6.262390615823314,5.4052199916561525,7.14912291416163,-5.630632197019844,-6.775358325493799,-4.575577515815052,6.154204222535617,5.147658050952218,7.076729359293561,1.01602846861263,1.012366407765103,1.0083041141661668,w      ,,,NA
DL,2020-09-05,6.843140445626082,5.962729043992908,7.7284079985053316,-5.829290646431138,-6.916241471982466,-4.782933451693602,6.427394429289165,5.508842422181092,7.371509208660525,1.0112768160518957,1.0107074206454432,1.0085731086963192,w      ,,,NA
DL,2020-09-06,6.400640983946788,5.620452851425069,7.244574537660338,-5.730058516704544,-6.781275509039027,-4.688454594604092,5.955008337094869,5.087468298444276,6.875139404224821,1.0068545343294952,1.0058887384295592,1.0065482375361436,w      ,,,NA
DL,2020-09-07,3.369155091144383,2.704636849531315,4.017384039063481,-3.510086621751629,-4.607695094086745,-2.3816502902092185,5.974309298789546,4.54885963652586,7.440059190568377,1.0092910834708961,1.007868533223716,1.0027852467130507,w      ,,,NA
DL,2020-09-08,4.3051596858669505,3.5718181817943604,5.146209238419488,-4.245954868646876,-5.358764215977301,-3.233162140932804,6.022217191147238,4.886443229997596,7.2345100290798126,1.0125243556669348,1.0144556434003116,1.0017435241990666,w      ,,,NA
DL,2020-09-09,5.08010629877602,4.258449002185608,5.849547227775538,-4.925497475861377,-6.001087642893389,-3.821034899245362,6.264951945742872,5.170013392030939,7.418098752763708,1.0094221295765595,1.0075730851428042,1.01112219451496,w      ,,,NA
DL,2020-09-10,5.380199314621047,4.567762254612863,6.150987330211687,-5.065255489539517,-6.138445898773328,-3.968090477463646,5.996210089254145,5.01636882460344,7.031814349363899,1.0015481900621435,1.0011551340874174,1.0025408761344687,w      ,,,NA
DL,2020-09-11,5.953747486196638,5.19071653352723,6.735982101031218,-5.484892477404998,-6.441651041082676,-4.407013008253218,6.207865958086602,5.266518931206666,7.164508905098741,1.0100339832022218,1.006848445570517,1.0091801887119123,w      ,,,NA
DL,2020-09-12,6.725585958723924,5.8905097822407715,7.519730057686092,-6.004359063984393,-7.052198071241103,-4.906209563747692,6.564468385973766,5.5998994237970585,7.51504525790047,1.0076458702598028,1.0057849374620598,1.0048167918598128,w      ,,,NA
DL,2020-09-13,6.763853532817018,5.90037925105525,7.568127349709487,-5.989740654522295,-7.0619252216792,-4.857069082212848,7.199148114186492,6.110259769024644,8.263726104040819,1.0151710330311001,1.0143871768874968,1.008980202611161,w      ,,,NA
