site,date,GPP,GPP.lower,GPP.upper,ER,ER.lower,ER.upper,K600,K600.lower,K600.upper,light,q.cms,epil_gm2_fit,fila_gm2_fit,epil_chla_mgm2_fit,fila_chla_mgm2_fit,epil_gm2_se,fila_gm2_se,epil_chla_mgm2_se,fila_chla_mgm2_se,log_q
DL,2021-08-26,9.20205180606862,7.971902936614287,10.416083854056891,-7.850323235963265,-9.120904606946436,-6.53244929783944,10.564186270086662,8.996363104897231,12.054820764118183,0.6278999033847835,NA,9.436664161348798,NA,27.86635101075726,NA,2.924562299730081,NA,6.345290382022187,NA,NA
DL,2021-08-27,5.919647847941526,5.039954121508233,6.793746040575657,-5.013093892306069,-6.094834638739265,-3.906482287873233,6.733841377260819,5.584992747964183,8.005818872477498,0.5482592144638619,NA,9.60731898150756,NA,28.051111526782275,NA,2.9572055974789455,NA,6.408391375635613,NA,NA
DL,2021-08-28,7.855883313888803,6.887188083113234,8.849549917293757,-6.389104181141007,-7.4738944599832164,-5.3272813226381315,7.441864347577589,6.398550899144169,8.488981790911204,0.6806794441090948,NA,9.775411764416363,NA,28.23455548089232,NA,2.9880503849269022,NA,6.468008616967986,NA,NA
DL,2021-08-29,8.464834972489793,7.460687897576862,9.544042707699251,-6.622385908187503,-7.759258811524036,-5.4948440381116725,7.869301950461777,6.8571014848983145,8.934472207950447,0.7136726908950933,NA,9.940701588817932,NA,28.41596790544581,NA,3.0165471381606177,NA,6.523321203349318,NA,NA
DL,2021-08-30,8.893149464887687,7.758349447665669,9.94538837853435,-6.912969110560012,-8.07651030110189,-5.7400801972147555,8.556569393011124,7.388334206663821,9.699910945832393,0.7153353198190244,NA,10.102947533455009,NA,28.594633832801165,NA,3.042067660866164,NA,6.57337051391592,NA,NA
DL,2021-08-31,8.115139658931867,7.207237479546442,9.139571790758186,-6.191873176715323,-7.276697539589801,-5.191308584304099,7.673057961146785,6.649567050167461,8.730958765539137,0.7110160802888951,NA,10.26190867707033,NA,28.76983829531677,NA,3.063934104288863,NA,6.617100461337384,NA,NA
DL,2021-09-01,6.983811232045456,6.047494886240784,7.962312391881873,-5.701441724241043,-6.830826376463111,-4.574992022935744,7.729761848718208,6.583405095274303,8.878189008089079,0.7283297339670582,NA,10.417344098406623,NA,28.940866325351056,NA,3.081460648065982,NA,6.653416959380331,NA,NA
DL,2021-09-02,7.219055177716844,6.2444852701657565,8.166940866979184,-5.97304064709035,-7.069631784552904,-4.844556385034685,7.80028056211937,6.710576891339684,8.937480034707749,0.7089081790950087,NA,10.569012876206626,NA,29.107002955262423,NA,3.0940078763494583,NA,6.681266364650731,NA,NA
DL,2021-09-03,6.211075748482698,5.232336976173521,7.0839686312335965,-5.314027060677514,-6.393347674425883,-4.121093350540576,6.863872759655259,5.777014427333845,7.954959654856311,0.7033846356931532,NA,10.716685787107352,NA,29.267557735734705,NA,3.101153580955982,NA,6.699887287658549,NA,NA
DL,2021-09-04,6.590135689347601,5.614633254746715,7.465607657641985,-5.637431756115788,-6.700175134756934,-4.4567156277332884,6.941238585652616,5.864529529078292,8.043190377002428,0.6629086967732783,NA,10.860179643313923,NA,29.421963080644247,NA,3.103128937745635,NA,6.709468132008245,NA,NA
DL,2021-09-05,7.63005818332417,6.652971839897705,8.562361967758694,-6.130746665781186,-7.234205839958573,-4.9979372915646065,7.8084134357658,6.80705648816546,8.895764202584077,0.6847181719603087,NA,10.999319930889415,NA,29.56977508175579,NA,3.1007007772846418,NA,6.710998667665937,NA,NA
DL,2021-09-06,9.000407223475978,7.981231672621669,10.07692821544056,-6.810457838359168,-7.910308471805193,-5.694387184754694,9.047409601792191,7.917279182292783,10.242778774659328,0.6557077477128693,NA,11.133931379887862,NA,29.710574620724767,NA,3.094637297920154,NA,6.7054916361313825,NA,NA
DL,2021-09-07,8.999798241908252,7.760518596141202,10.158200198042984,-6.225573971155794,-7.332176386411696,-5.040250059611797,9.198314368507384,7.9512969718385555,10.42628702804316,0.6606825817024128,NA,11.263838720363267,NA,29.84394257920666,NA,3.0855256236450925,NA,6.693721027317565,NA,NA
DL,2021-09-08,11.071255514029636,9.732286668141242,12.32318967411787,-8.037119540893912,-9.24028033098942,-6.769815863754342,10.871190396820047,9.574492576311714,12.14663629275974,0.6702923847851844,NA,11.388866682369638,NA,29.969459838856956,NA,3.073724688231532,NA,6.676159311761667,NA,NA
DL,2021-09-09,9.559257089022552,8.43363599157354,10.612643119483655,-7.712285938854919,-8.852300466099107,-6.426610209767537,9.630603405473249,8.41498197237851,10.83448307633402,0.6414358848567284,NA,11.508839995961006,NA,30.086707281331073,NA,3.0593516951438477,NA,6.65296079857124,NA,NA
DL,2021-09-10,9.78511569490686,8.53412348184603,11.1606923837871,-8.758787005441846,-10.128680811402848,-7.383291025168014,10.978243793437654,9.517820165108656,12.560022937816312,0.5756597134741901,NA,11.623559526007938,NA,30.195275821506684,NA,3.042390003321575,NA,6.624122435285894,NA,NA
DL,2021-09-11,10.395589944903724,9.038535158816314,11.826209439964147,-8.398697106735625,-9.822131474443774,-7.031968512552393,11.219597026695824,9.705410248675824,12.84824446085196,0.6033160962723962,NA,11.732730676647282,NA,30.29479650714977,NA,3.0230240783510185,NA,6.589974473682699,NA,NA
DL,2021-09-12,9.329895604833135,7.826339287493544,10.850634718762542,-6.798504102555519,-8.186035312004815,-5.4493913925794,10.726327658032504,9.015202435000408,12.470113535799069,0.5921970960268563,NA,11.836034986832486,NA,30.384910419248573,NA,3.0014523834871403,NA,6.5508812712068325,NA,NA
DL,2021-09-13,8.895125844091382,7.829637164846491,10.01300220361424,-7.679324987192254,-8.935680841288574,-6.480937299272626,10.632585156015203,9.296067774444872,12.006956566906828,0.6094605088073033,NA,11.933153995516944,NA,30.46525863879133,NA,2.9778137458008622,NA,6.507126429770022,NA,NA
DL,2021-09-14,8.916162267601853,7.198073696498676,10.48073897998358,-6.249103776116961,-7.615911442504293,-4.805130648713942,10.83575288362294,8.875780000815581,12.626485694876347,0.6237166098131802,NA,12.023769241654064,NA,30.535482246766193,NA,2.9522074854201006,NA,6.458939365839823,NA,NA
DL,2021-09-15,4.5301241086827,3.677167026954258,5.376019592467268,-4.731883385940371,-5.866360769281271,-3.5684975771525793,7.030633442074054,5.654124580548734,8.392816122610794,0.6051942192429042,NA,12.10756226419728,NA,30.59522232416139,NA,2.9247316417853115,NA,6.406546772734894,NA,NA
DL,2021-09-16,6.515310077638072,5.483130415295047,7.556650441378625,-6.036391155489696,-7.289460887049568,-4.747065148954868,10.057724745943174,8.329078995226741,11.676799648626636,0.6371397955441741,NA,12.184243497996135,NA,30.644143427621735,NA,2.895638194243771,NA,6.35039358849587,NA,NA
DL,2021-09-17,5.641370836057757,4.662675632257398,6.67993801838838,-5.564712962867501,-6.758545841252553,-4.355700663899582,9.038403361939109,7.411804906559821,10.738971255113608,0.5820287323753577,NA,12.253638961484617,NA,30.6820040164184,NA,2.865662719275195,NA,6.291623152057914,NA,NA
DL,2021-09-18,8.422191230972663,7.08173421765664,9.71243759541201,-9.041635293854814,-10.56840306003606,-7.46659270782996,13.33547956779821,11.186820601623904,15.428890172187424,0.5661213312754267,NA,12.315603568992886,NA,30.70858602547916,NA,2.8356682953272547,NA,6.231567761809276,NA,NA
DL,2021-09-19,6.154730004697306,5.199452788233181,7.142356675177022,-6.893329955168191,-8.225086464962345,-5.513169882443312,9.58399412227897,7.81615003385592,11.383647349914988,0.41728907504290796,NA,12.369992234851068,NA,30.72367138973185,NA,2.806463094407733,NA,6.171499111983491,NA,NA
DL,2021-09-20,5.7640309956511055,4.872449711057792,6.662349491055345,-6.31592977860965,-7.56475543711773,-5.100429105528682,9.307725521927551,7.640501784413756,11.06324461596363,0.3117090598869038,NA,12.416659873389282,NA,30.727042044104245,NA,2.778734859905005,NA,6.112549261282183,NA,NA
DL,2021-09-21,6.895357995799563,5.645993030064053,8.109435742857967,-5.863983484710965,-7.142055961678756,-4.599604903062827,10.826753911129652,8.979880816872171,12.617357165675944,0.5896318548964065,NA,12.45546139893767,NA,30.718479923524136,NA,2.7530072319149195,NA,6.055661607962285,NA,NA
DL,2021-09-22,7.4807669045436604,6.243149948900286,8.769958002291485,-6.811656843466016,-8.176390597752931,-5.46326706884872,11.294663942802654,9.472225605720263,13.204087331170768,0.5724277953333594,NA,12.486251725826367,NA,30.697766962919346,NA,2.729621053293847,NA,6.0015750371422225,NA,NA
DL,2021-09-23,6.269664871851749,5.361804132574091,7.243687454827207,-6.017726440688039,-7.28569547853168,-4.853080700063746,9.0313617572929,7.625444618326059,10.555733879516584,0.5327495538041841,NA,12.508977151800105,NA,30.664770300049,NA,2.708802186265404,NA,5.950939124709264,NA,NA
DL,2021-09-24,6.548355127351403,5.480858974430953,7.642491361336816,-6.211577307523396,-7.4831290893224605,-5.001085898861758,9.737329752758914,8.147928179048165,11.435339550311646,0.5642831054883994,NA,12.523949508262156,NA,30.61969788399763,NA,2.6908622588999624,NA,5.904637224593602,NA,NA
DL,2021-09-25,6.550993631229762,5.611891834352728,7.54659032828099,-6.5358906227286955,-7.730576910147931,-5.327891761142167,9.114599008402129,7.7425081231289745,10.4974276855202,0.5575922000513739,NA,12.53157201003028,NA,30.56284286668121,NA,2.676022263916753,NA,5.86350200355911,NA,NA
DL,2021-09-26,6.6352417308422815,5.707620777596399,7.5873872724923,-6.420167900423031,-7.589979614100734,-5.235460545657184,9.034191533941216,7.6824613684377,10.448346615578762,0.5556022664555563,NA,12.53224787192234,NA,30.494498400015612,NA,2.664352346344924,NA,5.828216387763096,NA,NA
DL,2021-09-27,6.936255567634047,5.936619412148036,8.010755590147628,-6.682305940424062,-7.933147617492621,-5.46939271708653,10.016303401530507,8.4970270973136,11.606556741874384,0.5502131913387647,NA,12.526380308756192,NA,30.414957635916775,NA,2.655798641090205,NA,5.799345481949102,NA,NA
DL,2021-09-28,3.3392713343709923,2.520863435903542,4.08592406766602,-5.2191064966278216,-6.698579252399914,-3.6629632846036304,8.441071835032705,6.328408374339978,10.67915751317848,0.33557102351298645,NA,12.514372535349649,NA,30.324513726300577,NA,2.6502409538434097,NA,5.77740873675385,NA,NA
DL,2021-09-29,5.222711922855375,4.300104053005512,6.215640867227055,-5.834366830223546,-7.140748134418035,-4.624751635100213,10.23073882338698,8.498131783480996,12.113822391126297,0.5367503547032006,NA,12.496627766520536,NA,30.223459823083,NA,2.647580793325407,NA,5.762992726954838,NA,NA
DL,2021-09-30,5.959953036537699,4.893245376838581,7.003611365127824,-6.754541755824343,-8.067973947533025,-5.358330438223822,11.13457234648372,9.247306651161034,13.01618273683951,0.5336836897112306,NA,12.473604069557558,NA,30.112170414556573,NA,2.6479425549623756,NA,5.757028470386188,NA,NA
DL,2021-10-01,6.085639343748831,4.982425801895143,7.37948716005412,-7.391234013535218,-9.06046841821369,-5.891423774279621,11.950044157163068,9.82448525985814,14.480796716957718,0.49376483368662044,NA,12.446019668483949,NA,29.99141414056471,NA,2.652087952208149,NA,5.761387236118759,NA,NA
DL,2021-10-02,6.240814927054423,5.2025017089544345,7.329196003983264,-6.902122150362002,-8.30346191545176,-5.526198322221651,10.721596733363498,8.970261571309377,12.539001260970462,0.5294575436092224,NA,12.41481062719836,NA,29.86231620150391,NA,2.6612940069974846,NA,5.778693805903191,NA,NA
DL,2021-10-03,6.395666045089651,5.370275594625703,7.374188811193781,-7.360811379013073,-8.654104519956885,-6.004287827019192,10.769458037132605,9.078853344226692,12.44111896465798,0.5156432669685553,NA,12.3809537564507,NA,29.72607060381467,NA,2.676822086213376,NA,5.811537441591895,NA,NA
DL,2021-10-04,6.533183340794947,5.551004968117206,7.609844068663051,-7.586538669024942,-9.039947196748408,-6.2520979246723325,10.848335990863152,9.126331457415214,12.636288898558869,0.5137008652024401,NA,12.345425866990796,NA,29.58387135393756,NA,2.6996943445978903,NA,5.86213017028115,NA,NA
DL,2021-10-05,6.115560009767553,5.282106118234284,7.039385550880713,-7.203551118742804,-8.530721922224892,-6.027479346509375,9.58693782383525,8.16033625566084,11.104501753756791,0.5098172930647613,NA,12.309203769568494,NA,29.436912458313117,NA,2.730622201103397,NA,5.932181271993745,NA,NA
DL,2021-10-06,6.750835444474468,5.480002029284678,7.888773957535916,-9.035077261898994,-10.7526537143081,-7.164901139577629,12.270301766688757,9.876739634650786,14.512751334191954,0.45483281725587665,NA,12.273264274933652,NA,29.286387923381874,NA,2.7700068157991673,NA,6.022871719888717,NA,NA
DL,2021-10-07,4.314716460753811,3.5643085954979874,5.031004069949409,-6.334161595421699,-7.615101986403763,-5.015427391577382,8.516019025077924,6.94071093496021,10.307048992168683,0.29373685640240205,NA,12.238525843334472,NA,29.13344553881598,NA,2.8180558200834276,NA,6.13499594042564,NA,NA
DL,2021-10-08,5.4467811772358985,4.582875580755593,6.3652328354024545,-8.29917298183458,-9.831669608243663,-6.857322271059103,11.166366579469663,9.1647872103212,13.359385955732757,0.3830097597869392,NA,12.205673533012645,NA,28.979048227214,NA,2.8750485559574637,NA,6.269313451301853,NA,NA
DL,2021-10-09,5.4278776183533735,4.615750092905397,6.2775404735344,-7.303653628967235,-8.663960647595134,-6.027170423678951,9.959776783080104,8.384491850468663,11.784973037889944,0.480883461558448,NA,12.175251776306036,NA,28.824032726070595,NA,2.941369870787823,NA,6.426559557062218,NA,NA
DL,2021-10-10,5.142473432263941,4.279652586537818,6.003077221554924,-7.055338464443448,-8.42953746706319,-5.697966647790824,10.050677443393775,8.258140748390403,11.888367600784408,0.34577977690578626,NA,12.147475903943212,NA,28.668915899538515,NA,3.0176956361555076,NA,6.607685987114781,NA,NA
DL,2021-10-11,3.673719534799216,2.938635935142228,4.488590548331011,-5.966504150113427,-7.681861911469785,-4.452058442427692,9.68094632512172,7.370621315483303,12.297731654489535,0.3832503742823741,NA,12.122478971250509,NA,28.514134643434986,NA,3.104828711823436,NA,6.813624796175975,NA,NA
DL,2021-10-12,3.497318642832004,2.7191558998520446,4.324956743612204,-5.675974252968592,-7.2147173867588545,-4.199210258512212,10.417741151573576,7.610091749197037,13.256216004964871,0.196100444361038,NA,12.100394033554393,NA,28.36012585357725,NA,3.203597037420006,NA,7.045161049526434,NA,NA
DL,2021-10-13,4.0413670955334595,3.077619621630894,5.061697318450197,-6.733830008097636,-8.443267889460682,-5.027019067540333,12.247519013489814,9.276778378267524,15.392800313651822,0.4347699521012147,NA,12.081354146181138,NA,28.20732642578256,NA,3.3148114850693786,NA,7.302900248683392,NA,NA
DL,2021-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29817381725168995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GR,2020-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8040959630699849,6.230529595015576,14.345613453728998,68.18356338857691,40.42368886764734,120.06758956096562,1.8020911375484947,10.528439413670148,3.91348396772292,18.731370165827105,1.8294613364120664
GR,2020-08-08,12.823234340998908,11.180264166805866,14.476950972160322,-11.980117899248256,-13.620151145219838,-10.265892987368217,15.922238443919523,13.967955223322154,17.99225244337714,0.8217573625695953,6.173888416879071,14.37275079468425,67.5003713096555,40.50221691968842,119.78857124396367,1.8035465971096336,10.42250811358753,3.921294244855583,18.771296167271757,1.820328852848794
GR,2020-08-09,15.041541666016384,13.173077651134552,16.850136206743493,-13.559327749979252,-15.34798039212832,-11.70302257437898,16.72617256511291,14.660181217025158,18.746189016332043,0.7133810966652112,5.975644293401302,14.422059329252992,66.81460573966235,40.61318477702413,119.83643064805158,1.8078836233236957,10.327739775614369,3.9348789674687654,18.844458039998585,1.7876919235357713
GR,2020-08-10,15.39996162727845,13.573023174116807,17.184221855821583,-14.274845896202253,-16.043492347327017,-12.470806767298106,16.601446828164626,14.705777987170228,18.571311250613935,0.8027845278722463,5.4941942792410075,14.492276781483744,66.12628888744113,40.7561911881944,120.16667516649387,1.8152276695483345,10.243681955452198,3.954153382437624,18.940799577960355,1.703691949123033
GR,2020-08-11,16.962579854143343,15.063550070562266,18.891930330069545,-15.561016383681364,-17.478011324778997,-13.651389921646077,17.334499381299015,15.408960514569348,19.321698681077475,0.8088373246524942,5.465873690172756,14.581911950979316,65.43543459817128,40.9306372770738,120.73406464582584,1.825500118657762,10.169766771059653,3.978749830198238,19.047844788233057,1.6985239789645905
GR,2020-08-12,15.676458907850929,13.645550313819868,17.59322766528928,-14.542184981651369,-16.48902383268861,-12.47451189790063,19.16187237752643,16.745221298654933,21.481114215435124,0.696544977794262,5.324270744831492,14.688557939559828,64.74202326237548,41.13513366887541,121.49036874566696,1.838583004649617,10.105419831756052,4.008271261778149,19.1626863155161,1.6722757528896541
GR,2020-08-13,16.33315790553987,14.002425736454722,18.70031739352646,-16.06686734773415,-18.559263434780604,-13.612444605254852,22.976059052146056,19.72977715664125,26.268611618988512,0.7326960127690689,5.1260266213537236,14.809578924599704,64.04602690691233,41.36809336414693,122.3866095789078,1.854162842622115,10.049982585368998,4.0420430033102965,19.285919563776776,1.6343308213255305
GR,2020-08-14,13.032542860594376,11.296083378482606,14.889470296892638,-13.094843496210572,-15.102267507450389,-11.228263902436982,17.2821302300908,15.00591121719158,19.69874356729363,0.8064028576234529,5.182667799490229,14.942339083473383,63.34741755864033,41.627929363436095,123.3738092584381,1.871705010599383,10.002691689140276,4.079065054058976,19.418824779446187,1.6453199429011258
GR,2020-08-15,13.894219901386268,11.963002012001922,15.823862545309211,-14.466275094450603,-16.607809340718532,-12.311392206199384,17.458941474214242,15.118430923917344,19.86281680034591,0.798462086716282,5.182667799490229,15.084202593555322,62.64616724441804,41.913054667290595,124.40298989714874,1.8905185366925836,9.962702991530808,4.118100739539414,19.563618091204862,1.6453199429011258
GR,2020-08-16,16.31194978019556,14.155234236645969,18.574495308006227,-17.939076154979443,-20.374791251291473,-15.408867730982273,20.395213754842892,17.728956009019853,23.01970868685877,0.7491671462948446,5.041064854148966,15.232533632219914,61.94224799110402,42.22188227625815,125.42517360792988,1.909853997364737,9.929131470383949,4.157813482835307,19.724336358331144,1.6176173403517902
GR,2020-08-17,13.464790820888544,11.772670713162938,15.17937203260004,-14.808852631925214,-16.840145336169165,-12.841429423591412,16.822046132704553,14.744867465187514,18.966272386257973,0.7648822035657739,4.956103086944208,15.38471591754693,61.23562186270484,42.55278051722581,126.39481382801036,1.9290837747728145,9.90114115441911,4.197032780472993,19.909578600818897,1.600619763983219
GR,2020-08-18,7.881183207046815,6.7219979121443405,9.113148296623704,-10.11545613262038,-11.804597046353438,-8.476990389377171,11.701883107615709,9.985402077391235,13.47013651211444,0.7480209642459666,4.814500141602945,15.5382692652932,60.52620328473547,42.9039238139789,127.28334487366484,1.948026094138546,9.878134990020982,4.235264415057376,20.13651302264524,1.5716322271099668
GR,2020-08-19,8.155638232671482,6.784591937072311,9.41767893201388,-11.352432711884894,-13.184666472125771,-9.347949864436584,13.030495481926934,10.875492721223152,15.033308730720009,0.6758361230576906,4.842820730671198,15.691056810981928,59.81386070157776,43.27339438600177,128.0814525344987,1.966979328045956,9.859789228136735,4.27277314074453,20.42438815878139,1.5774973465623647
GR,2020-08-20,11.105808499177693,9.484295592341088,12.819372315423486,-12.59270297431224,-14.660086642814802,-10.64269838426102,17.519484356863554,14.950056387960029,20.175355746649192,0.6853850952496,4.984423676012461,15.84136778354183,59.09843529074635,43.65931245710351,128.794269470724,1.9865284669095955,9.845968629870562,4.310319206889193,20.785912502713774,1.6063177850978567
GR,2020-08-21,11.196973906036543,9.280465058074368,13.08994837566978,-13.670306723356529,-16.00679981746248,-11.208406638164366,18.450840039414253,15.341773388028525,21.47130180837133,0.7408113954236946,5.097706032285471,15.987583451539004,58.37976335981012,44.05981155428918,129.42972616478266,2.0071647736389604,9.836523315098855,4.348581858776313,21.219572514007908,1.628790640949915
GR,2020-08-22,9.836210750406952,8.22223414707968,11.349973867302202,-11.58670769024053,-13.565702656989696,-9.57183119891058,16.488403586841585,13.885547664113425,19.060781985642496,0.7496922129317608,4.984423676012461,16.128085083539546,57.657681216337934,44.473025204563854,129.99575309911592,2.0291195654994336,9.831202318769602,4.387908967096319,21.708161402702142,1.6063177850978567
GR,2020-08-23,10.40313239764566,8.729680184647817,12.19712467130229,-12.739588547796677,-15.071153953416388,-10.637808035535553,17.70165996318888,15.038685735949649,20.69937404974138,0.7503857343433725,4.927782497875955,16.26125394810956,56.93202516789867,44.897086934932574,130.5002807561651,2.052305794178963,9.82962480227815,4.428225868614468,22.221023489562373,1.5948890892742338
GR,2020-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6576494106422536,4.927782497875955,16.385471313815152,56.20263152206117,45.33013027240039,130.9512396183719,2.0763101446934376,9.831275639388345,4.4690114212595695,22.718263681605883,1.5948890892742338
GR,2020-08-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6549304914717308,5.041064854148966,16.499309908388476,55.46935583985318,45.77042183406556,131.3542043348658,2.1005223611879043,9.835591097411765,4.509473656607928,23.16154547100752,1.6176173403517902
GR,2020-08-26,8.72612766401889,7.111493363166185,10.391210018177054,-10.312801133371217,-12.345322636895292,-8.348900458252203,16.381713440811154,13.53412924626988,19.39413214993699,0.7122511690244178,5.295950155763239,16.602108296225968,54.73213069613769,46.21676059739903,131.70532622152965,2.124492068046939,9.842217011842168,4.549064384078816,23.53781157928733,1.6669424069142915
GR,2020-08-27,5.407827850400017,4.4305874589754755,6.381885463831618,-6.5531977029947495,-7.906774560534834,-5.206969151283858,9.984544421855542,8.180060240311155,11.8351750747538,0.6583761797067655,5.607476635514018,16.693396500890103,53.99090791923655,46.66807862996494,131.99840076093463,2.147717682476662,9.850866015231086,4.5871451371563206,23.84685505251522,1.72410082075424
GR,2020-08-28,8.913528841052528,7.374203223097396,10.475823181256114,-9.317027516493036,-11.125497991713596,-7.625606102780169,15.70929923295893,13.169405685599788,18.360207720627685,0.6995426846913276,5.7207589917870285,16.772704545943355,53.24563933747165,47.1233079993274,132.22722343565135,2.1695665718515227,9.861248831640628,4.622858259664272,24.093442950661284,1.7441014874609095
GR,2020-08-29,9.160232690573965,7.5524891029030226,10.775791228714052,-9.47990487883741,-11.285049282727616,-7.619170728833055,16.507032933091438,13.619806116899786,19.27758523571307,0.723874055920582,5.4941942792410075,16.83956245494824,52.49627677916481,47.58138077305058,132.3855897282512,2.1892980139367264,9.873071314350032,4.655154289083106,24.28488702406028,1.703691949123033
GR,2020-08-30,8.16174558442816,6.788756840581116,9.569922098395228,-8.412618336493356,-10.080434065907497,-6.843140583506186,15.90555674976665,13.216474680461102,18.680448879856563,0.7072677152730112,5.1260266213537236,16.893500251467223,51.7427720726379,48.0412290186986,132.4672951213051,2.206103802575097,9.88603991710805,4.682847466364778,24.429216019319707,1.6343308213255305
GR,2020-08-31,5.813768825579288,4.613024847326986,6.981209656855573,-7.490023091781181,-9.128984497350787,-5.665153376208043,15.976214248883952,12.71879895498543,19.258447144586384,0.42623540274113353,5.069385443217219,16.934047959062802,50.98507704621279,48.50178480383559,132.46613509738404,2.2191650536652503,9.899875519889,4.704697453258609,24.533799492140975,1.62321959590046
GR,2020-09-01,7.904413484193992,6.417373598562102,9.507751072147046,-8.921324868086883,-10.813680176514172,-7.186925373132624,17.004692664573405,13.997041765087616,20.293391916578862,0.6950650878218281,5.352591333899745,16.96073560129745,50.223143528211295,48.96198019602569,132.37590513905897,2.2277251683237353,9.914335512427334,4.719516755867416,24.60433630856888,1.6775808051193473
GR,2020-09-02,8.939936889074806,7.451113869472654,10.448145020514453,-9.57337456903723,-11.301072134211454,-7.857667861997807,17.010429028498997,14.318987915796829,19.824097566902836,0.6793729344895636,5.210988388558482,16.973185620466122,49.45695279673106,49.42084192856147,132.19040072890115,2.231302293924718,9.929331396764734,4.7264866826522844,24.644164882200144,1.6507695476686906
GR,2020-09-03,9.131039279546997,7.574902596784119,10.564853561252356,-9.24505006430318,-10.853602809657035,-7.519156668437732,16.18337261522887,13.463938930686588,18.67498348678382,0.6924200523244173,5.041064854148966,16.971463816911477,48.686603928972595,49.87785416346321,131.90341734948137,2.2302113288842658,9.94518893199123,4.7259464007846335,24.653877665508105,1.6176173403517902
GR,2020-09-04,9.333059637249493,7.929447242270064,10.786058270694507,-9.49913000676798,-11.130081264852087,-7.913003417573699,16.142099622365944,13.799765331220923,18.578652720795592,0.6880377653932322,4.956103086944208,16.956023142179973,47.91222545191212,50.33291079173544,131.50875048337056,2.2254113611069735,9.96231552211256,4.7191991043912385,24.631233603422633,1.600619763983219
GR,2020-09-05,9.536102221717323,8.018773796670198,11.01658338018342,-9.736579905231263,-11.42709778373092,-8.033688060106694,17.182560521402287,14.50672913626282,19.90971251514693,0.6182167091867206,4.8994619088077025,16.92739023093591,47.133945892525944,50.7859844701966,131.00019561314008,2.2178546659742593,9.981064024839329,4.707562122252631,24.571364875645287,1.5891253845574838
GR,2020-09-06,9.591685153965692,7.913854277667258,11.13681087514502,-9.555439300170589,-11.209700504906662,-7.730744761873773,16.78413967178546,13.88224920914951,19.4898524839094,0.6686398532965786,4.729538374398187,16.88609171784355,46.3518937777903,51.2370478556652,130.37154822136085,2.2082540042758683,10.00170574285538,4.692029759423595,24.467274906306734,1.55382760247646
GR,2020-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3149242310618291,4.75785896346644,16.832654237567212,45.566197634681465,51.68607360495973,129.61660379060345,2.1970134577552853,10.024420594987795,4.673177595009955,24.31062998149268,1.559797769462964
GR,2020-09-08,6.6768832666761355,5.419184023453308,7.986904101839244,-6.80678148839854,-8.221262133910928,-5.341219946844689,16.127487710104216,13.261155172212607,19.144837031820497,0.6479999566549118,5.097706032285471,16.76760442477119,44.7769859901757,52.13303437489867,128.72915780343976,2.1842041041873523,10.049304351977042,4.651129949535358,24.092862787211853,1.628790640949915
GR,2020-09-09,7.710821083550014,6.339273452141367,9.014917888621092,-7.983862778780488,-9.427002594407917,-6.437109588836736,16.041255124105785,13.320282928870066,18.59835227746923,0.6682162535707363,5.52251486830926,16.691456939294884,43.98439352181469,52.57789089457744,127.70380542776124,2.169695741621291,10.076458472849772,4.625754670512682,23.80994534597394,1.7088333486234517
GR,2020-09-10,8.518088440651992,7.171014939513697,9.830915106382228,-8.569187474405526,-10.07207859762564,-7.059404900635058,16.101924739371064,13.679480317619936,18.46880080036999,0.6598673985090767,5.635797224582271,16.60467854167811,43.188579509402075,53.02055618219916,126.53834057274643,2.153583533773182,10.106219487543626,4.597283840657589,23.4726114240084,1.7291386147841974
GR,2020-09-11,8.765786654957822,7.41932367140867,10.126456055904823,-8.791840182264393,-10.309819080264536,-7.29758977036401,16.2325582977923,13.805352523661664,18.69811075204881,0.6558370441408155,5.52251486830926,16.507724017635862,42.38970938330678,53.46093132824393,125.23135683289556,2.1359653906497043,10.13897026416906,4.565961621709734,23.09439171185564,1.7088333486234517
GR,2020-09-12,9.342528624560414,7.915067802061142,10.680299037447083,-9.38080248687674,-10.864819798946884,-7.738100646281898,16.763386997759866,14.258951158787903,19.114541099411905,0.6463442235404712,5.352591333899745,16.401048152883043,41.58794857389789,53.89891742319181,123.78144780270716,2.116850545271134,10.175071632071782,4.531902206807882,22.687319521291833,1.6775808051193473
GR,2020-09-13,8.091099268790426,6.789498286423656,9.44999113408525,-9.06590215432452,-10.789379330751968,-7.427466371532905,17.53200334565085,14.790026060347072,20.46870993834254,0.6448805879761218,5.210988388558482,16.2851057331346,40.78346251154436,54.33441555752281,122.1872070766808,2.096185655971024,10.214868961073682,4.495123523527968,22.26159460887856,1.6507695476686906
GR,2020-09-14,5.4515232406159395,4.384425984945399,6.56561606311696,-6.634987886218289,-8.144162662567753,-5.175455275261679,15.098586648379888,12.258522233458688,18.13701168322652,0.6350116994796373,5.267629566694987,16.160351544105488,39.97641662661529,54.76732682171709,120.44722824931702,2.07390581158147,10.25870909371086,4.455615727298328,21.825739743604668,1.6615804637729061
