site,date,doy,year,light,NPP,NPP_chla,NPP_mod,NPP_upper,NPP_lower,epilithon_chla_per_gm,epil_chla_mgm2_fit,epil_chla_mgm2_lower,epil_chla_mgm2_upper,epil_gm2_est,epil_gm2_lower,epil_gm2_upper,epiphyton_chla_per_gm,epip_chla_mgm2_fit,epip_chla_mgm2_lower,epip_chla_mgm2_upper,epip_gm2_est,epip_gm2_lower,epip_gm2_upper,fila_chla_per_gm,fila_chla_mgm2_fit,fila_chla_mgm2_lower,fila_chla_mgm2_upper,fila_gm2_est,fila_gm2_lower,fila_gm2_upper,frac_fila,frac_fila_upper,frac_fila_lower,lscale,mu_epil_med,mu_epil_low,mu_epil_high,mu_epip_med,mu_epip_low,mu_epip_high,mu_fila_med,mu_fila_low,mu_fila_high,fila_prodgCd_med,fila_prodgCd_low,fila_prodgCd_high,epip_prodgCd_med,epip_prodgCd_low,epip_prodgCd_high,epil_prodgCd_med,epil_prodgCd_low,epil_prodgCd_high,fila_turn_med,fila_turn_high,fila_turn_low,epip_turn_med,epip_turn_high,epip_turn_low,epil_turn_med,epil_turn_high,epil_turn_low
DL,2020-08-18,231,2020,0.662628245372251,2.3515875434822924,2.3515875434822924,2.2986236693983204,3.2087237432215003,1.3890973917742298,2.4524038768445924,8.04504566989907,5.07204913677452,11.953010159444924,3.280473394231582,2.0681948779580783,4.8739974162919575,0,0,0,0.03679590884681816,0,NA,Inf,1.802303300366473,22.699594441773655,7.371642707543655,50.894503100481145,12.594769391565789,4.090123291703863,28.23858952604285,0.7195761296011971,0.8603394783876326,0.4782527978850808,0.5699399167444881,0.03495550293733037,0.033099413459201074,0.03681459099293543,0.008481558940837717,0.0031619712993598646,0.01408863810583913,0.0033003693052361255,0.0025611958852135098,0.004110302561999372,0.07491704473693833,0.018880220969824987,0.20919180648559263,0,5.184042435182655e-4,0,0.28121861754511396,0.4400451801543667,0.16788185146348375,84.05810343821436,9.776012168969812,747.8352496820543,NA,NA,Inf,5.832603514782086,6.159673782272811,5.538064767102064
GR,2020-08-19,232,2020,0.5402973955312722,5.8565490599483745,5.8565490599483745,5.805343585622982,6.7343820553118,4.898024146920301,3.7002916265201984,46.027578711512554,33.35679129470476,60.20476748325089,12.438905728843183,9.01463848298733,16.270276388963488,0,0,0,0.03698836404719013,0,NA,Inf,2.3295847241258008,105.46645748635169,40.13740387723589,208.9272374733197,45.27264297113255,17.229424395499432,89.68432669978195,0.6891961151034811,0.8354627279962856,0.4496651379002119,0.5193682093718464,0.03185384359803076,0.03016244799584816,0.03354797170897171,0.007728976248841163,0.0028814043789284834,0.01283853004596277,0.0030075221018336725,0.0023339367566182073,0.003745588646950603,0.3171927018923041,0.09367816222431098,0.7825554887188189,0,4.748762231708596e-4,0,1.4661552934725708,2.0197478362733206,1.006122482734893,71.3645722317153,11.008436234794694,478.6832094604618,NA,NA,Inf,4.242015079924374,4.479891185058943,4.0277989402340735
DL,2020-08-19,232,2020,0.5925093637772898,2.4741954229449528,2.4741954229449528,2.420278689178569,3.337902754590268,1.4949492994634366,2.662069982699065,8.168462955557446,5.134036722851057,12.1808848246021,3.068462891150392,1.9285881874696895,4.575719234943604,0,0,0,0.03546495662112926,0,NA,Inf,1.8492659905639146,23.171135222918657,7.858329606961467,51.13560216196104,12.529909348439842,4.249431745924852,27.651837227789912,0.7218084092333474,0.8572544913558897,0.4862457954710515,0.5423380187138369,0.03326262584741272,0.031496425831323074,0.03503167922140796,0.008070801388772954,0.0030088386500811445,0.013406332583865213,0.0031405341114722563,0.0024371584812990905,0.00391124271576247,0.07276974056911235,0.019151994650449887,0.2000037514720977,0,4.754550035352116e-4,0,0.27170452703915843,0.4267168498083769,0.1617038068565673,86.09285432685914,10.623380098242022,721.9048911738381,NA,NA,Inf,5.64669077211982,5.963335758632956,5.361540371558323
BM,2020-08-19,232,2020,0.70419771471406,3.537038693736449,3.537038693736449,3.542681705758861,4.484644669031386,2.6026089040897062,3.1642292251452266,34.63730799740915,25.310333912950018,45.00669326985569,10.946523002239013,7.998893920774139,14.223588137104715,0.7278229276217185,0.01769395112946778,0,0.10816418465710308,0.02431079107013801,0,0.14861332413715983,1.9769810988061045,1.412277616508772,0,6.04665883316407,0.7143607075260578,0,3.0585314330094695,0.08825748692641983,0.1945348885220763,0.03186600021872054,0.5847857923242061,0.03586602882293303,0.033961591663499824,0.037773542667212265,0.008702487787999287,0.0032443347750838866,0.014455620944313893,0.0033863377917961253,0.0026279102779592487,0.004217368304611318,0.00478244906529141,0,0.025500987311784205,1.5398139362564955e-4,0.0015635804531538547,0,1.2423026869838851,1.7000622485390289,0.8595792252184403,74.68565768013356,0,Inf,78.94067749913009,NA,47.52340176592641,4.405739083127737,4.652796208948293,4.183255098255357
GC,2020-08-19,232,2020,0.65370992252535,3.0521599653843388,3.0521599653843388,3.0371418016854266,3.963088449115249,2.1130734585434823,1.4948414654568243,20.87685005500184,14.220656055201848,29.288613881333596,13.965929188766424,9.5131533234904,19.593123791480444,1.0088020754015792,4.4580198268140245,1.9476216581576988,8.91359142117727,4.419122378430275,1.9306281238392564,8.83581788591086,1.3159917120733224,74.24351814300518,28.15529945434689,149.97856201216572,56.41640252128624,21.394739188735997,113.96619039178982,0.7210346384564004,0.8527608273016714,0.49641011283359393,0.5666154981959829,0.03475161000243828,0.03290634696075867,0.03659985413110686,0.008432086617466828,0.0031435277481562988,0.01400646009291847,0.0032811184884168447,0.0025462566137973335,0.004086327462737804,0.24360178002412575,0.0716906174490752,0.6128615167722375,0.03759040932208032,0.12484786252529985,0.006122402725328908,0.7255041511908061,1.0719589957591211,0.46794984216208574,115.79636757108032,17.454790848523036,794.8473206605083,58.77991831063298,157.6691546157264,35.38634025120103,9.624982273253329,10.164714747564002,9.138933424223625
PL,2020-08-19,232,2020,0.5374277152468889,3.432550643739411,3.432550643739411,3.3502408004763815,4.25316861227562,2.42637061858368,2.086932773910374,17.230274770998033,11.493396943726024,24.259543713396223,8.256267277221843,5.5073153708685885,11.6244969731057,3.2633194244309465,0.4021754441934603,0.14215162160787287,0.856828101773302,0.1232412129755245,0.043560437431791124,0.26256335661125624,0.9102911296038612,3.258909920003162,0.03025198182695598,9.379381475689105,3.58007434546942,0.03323330398717714,10.303716218536378,0.2131782909428944,0.3905304213122386,0.09171913211572144,0.5180387099249522,0.0317723028593393,0.030085236959046434,0.03346209427360568,0.007709191307324776,0.0028740284451325023,0.012805665464944833,0.0029998233268629325,0.0023279622522665395,0.003736000539814749,0.0097761539981705,7.042547174940686e-5,0.03504137425630295,0.0031004474383957044,0.010972254032272609,4.085478040227387e-4,0.5474455083737827,0.8117751387723224,0.34578157051637753,183.10239109057568,0.47420092237391925,73153.334742292,19.874746375202935,53.31131021006133,11.964877765269588,7.540720629663712,7.963575621806803,7.159924231410842
BN,2020-08-19,232,2020,0.6961034031417659,5.640396759048869,5.640396759048869,5.594058188319076,6.536358558936816,4.644891054302621,3.1972307680450873,46.16132749953487,35.037899510656914,58.5605037932796,14.437909193448592,10.958827201603738,18.31600783358087,0,0,0,0.02910695151079387,0,NA,Inf,0.8544181023529374,0,0,1.5250426412185436,0,0,1.784890368098251,0.03348450606777969,0.07352697564507579,0.01281656138743354,0.5819759406363477,0.03569369525575733,0.033798408773438884,0.037592043639682854,0.008660672989622448,0.0032287459908428816,0.014386162774429178,0.0033700666937550466,0.0026152833669997387,0.004197104167546813,0,0,0.006400762825144949,0,4.1873734230169797e-4,0,1.6476683563696082,2.2014090141587803,1.1842252502238564,NA,0,Inf,NA,NA,Inf,4.38131531070378,4.6270028440671105,4.16006469397054
GR,2020-08-20,233,2020,0.5525355608948961,5.658978042274415,5.658978042274415,5.620622159354488,6.549472180622991,4.678743307849767,3.362896229856889,45.36438812130889,32.901361219993674,58.69725056114801,13.489678247740464,9.783638557706498,17.45437460722537,0,0,0,0.03670014044321958,0,NA,Inf,2.1883481918608294,99.13451585871486,38.03214902439397,201.9789906566935,45.30107056428589,17.37938650067104,92.29746500484626,0.6819671251210271,0.8321470481723992,0.4416327460363831,0.5249566679011913,0.03219659442631718,0.03048699922314062,0.033908951540344096,0.007812140875519375,0.00291240860403766,0.012976674028295436,0.003039883367384588,0.002359050170452777,0.0037858915889554387,0.301357365892631,0.08971974763868201,0.764670561872885,0,4.762457593243224e-4,0,1.460578805739823,1.9903622248294028,1.003063773954216,75.16171113007731,11.36396990234868,514.3653846227097,NA,NA,Inf,4.617922084973557,4.876877628198076,4.3847231397092585
DL,2020-08-20,233,2020,0.6023639445094956,2.580506772709059,2.580506772709059,2.52232782220806,3.4269063626179923,1.6062781301700255,2.8717360885535377,8.280227038266245,5.268709104583506,12.267401076732336,2.883352363495528,1.8346773318008123,4.271771743103069,0,0,0,0.03645567934835579,0,NA,Inf,1.896228680761356,23.13067861602824,7.700976234867589,51.24160905287524,12.198253750038749,4.0612064952923115,27.022905819724862,0.7200621571592893,0.8558675640396519,0.4863942511211266,0.5464292872691165,0.03351355115690565,0.03173402734949247,0.035295949847275354,0.008131685587922594,0.0030315366106375154,0.013507466756741502,0.003164225551153215,0.0024555438231241363,0.003940748197183474,0.07319068429234986,0.018910084625554876,0.20193027849589848,0,4.924238768923435e-4,0,0.2774998124377292,0.4329895731607562,0.16719735882137293,83.33201054190548,10.055962200276966,714.510441249068,NA,NA,Inf,5.195232995234097,5.4865619431252775,4.93288061409863
BM,2020-08-20,233,2020,0.7632760047358969,3.641152808911566,3.641152808911566,3.647061770798027,4.55915199046034,2.700431406737854,3.049428147745604,34.57199856650052,25.4242300841873,45.12524135100867,11.337207139003775,8.337376338243303,14.797935601259887,0.7100711488992375,0.01040226853953506,0,0.0905426400139617,0.014649614416331105,0,0.12751206714189445,1.9862874270966544,1.224987652308282,0,5.6972628037877655,0.616722250565136,0,2.868297269602831,0.08239777879771237,0.1883669879489006,0.03060691466255107,0.6042036751069843,0.03705696463688205,0.03508929041181826,0.03902781770848336,0.008991454944869344,0.003352063302687621,0.014935621581698292,0.0034987815467010562,0.002715170355770408,0.004357406527949933,0.0042859641928328675,0,0.024825290132671148,9.35315288976613e-5,0.0013523106082564656,0,1.281133328305147,1.761139693498482,0.892118192920935,71.94673389904185,0,Inf,78.31377605491815,NA,47.14599825046695,4.424678871637091,4.672798068911376,4.201238452545457
GC,2020-08-20,233,2020,0.7189658866779057,3.20821350585421,3.20821350585421,3.2001388193691005,4.113977922091754,2.260361127336888,1.5336197602100872,21.00100395432305,14.37930147743529,29.372227443778502,13.693748932555597,9.376053863224547,19.152222868956034,1.131447757483426,4.380198390120628,1.973400087095238,8.470188438359827,3.871321818572601,1.744137167662507,7.48615071472613,1.2147615803753746,70.96756335814347,26.647480959554574,148.8878689492074,58.4209811247189,21.936387674789824,122.56550697232242,0.7174565558085433,0.8508589004535796,0.4827568553612088,0.5898162487855431,0.03617455631933088,0.03425373677109886,0.03809847901873108,0.008777348508792204,0.0032722432589189603,0.01457997138636712,0.0034154678169243113,0.0026505161422108975,0.004253647037638415,0.242387428695276,0.07062957843255693,0.6333164426960926,0.038446527807739314,0.12349510506842387,0.006457445132147482,0.7597020003081496,1.1190371910001924,0.49254480776034126,120.51157405148358,17.318662674700494,867.6641549641861,50.34683285226736,135.04854721719317,30.30950380818067,9.012579226460605,9.517970462279928,8.557455919690135
PL,2020-08-20,233,2020,0.518077684196024,3.5358679246263476,3.5358679246263476,3.4549633398418553,4.354911778128736,2.5348622860974546,2.1595476790109274,17.75505046889941,11.906418413270645,25.281884464195823,8.22165245132778,5.513385293129431,11.707027684507954,3.201931611649975,0.38616873870955304,0.13153159805132414,0.8167622568168655,0.12060493025663277,0.04107882803391453,0.2550842291088106,0.8402687350189487,3.0899664955785204,0,9.25896282199928,3.6773550732062397,0,11.01904954465607,0.2046877678005623,0.3796483876930361,0.08402607724232083,0.5088783422309762,0.031210480024288858,0.02955324614943071,0.03287039121843993,0.007572871326509966,0.002823207614920463,0.012579225621787284,0.002946778092666029,0.0022867973937339653,0.0036699376414368384,0.009105445576242805,0,0.033979816181119414,0.0029244061685680936,0.010274236707859522,3.713410092211558e-4,0.5541436479898254,0.8310254330775154,0.3518733141255016,201.93163763456553,0,Inf,20.620413736113438,55.311461720956366,12.41378003845667,7.418340425945599,7.834332800757645,7.043724065792797
BN,2020-08-20,233,2020,0.7429066232251398,5.862252392419372,5.862252392419372,5.812083876649924,6.780975309576878,4.843853715068464,3.3464981919096854,47.699643782664445,36.358545452483916,59.692801572152895,14.253599149696404,10.864654145154594,17.83739244696531,0,0,0,0.02950179835364623,0,NA,Inf,0.8484840157912141,0,0,1.389093407546237,0,0,1.6371474084292592,0.03117523884140463,0.06880282302300915,0.01186994097731737,0.5977171650251717,0.03665913459277326,0.03471258459985907,0.038608829305289034,0.008894925967054483,0.0033160767747938487,0.01477527820088276,0.0034612199053013783,0.0026860212780468657,0.004310627002206237,0,0,0.005987863551155481,0,4.35897278101468e-4,0,1.748627661456036,2.30466918665374,1.2620990849471692,NA,0,Inf,NA,NA,Inf,4.075653000315633,4.304200151452207,3.8698379251697026
GR,2020-08-21,234,2020,0.6246951265956501,5.70220635446429,5.70220635446429,5.666623292564865,6.598245633973617,4.73120533553691,3.02550083319358,44.66979313458412,32.71114480698372,57.69786933269159,14.764429295308682,10.811811534837798,19.07051840795177,0,0,0,0.0372560345275532,0,NA,Inf,2.047111659595858,93.21333676599744,36.35831839487302,185.88642439791033,45.534075451653514,17.760789072957014,90.80424290808257,0.6701307285944812,0.8222425137612306,0.4323788955302784,0.5554350790925409,0.03406589355877645,0.03225704112398591,0.03587766825794692,0.008265705248443285,0.003081499868933817,0.013730085559406682,0.003216375677912456,0.0024960140486401786,0.00400569632262114,0.29980910923121706,0.09075087349853568,0.744604566635902,0,5.115285416675149e-4,0,1.5217164182153056,2.0700650151086784,1.0551647432515319,75.9384455802792,11.926322956357662,500.29404350332646,NA,NA,Inf,4.851242031227031,5.123281271472724,4.606260737890536
DL,2020-08-21,234,2020,0.6734153956797987,2.7694645579746555,2.7694645579746555,2.6960547827322117,3.620636762692123,1.7850067379837324,3.0814021944080103,8.557000073969506,5.435666758964109,12.470891407419792,2.7769825339575482,1.7640237839865602,4.047148220395053,0,0,0,0.03565318617139851,0,NA,Inf,1.9431913709587976,22.76999490979781,7.281099917462873,51.318349824406766,11.717834511874544,3.7469803675951265,26.409313355012266,0.7131699293982877,0.8519478719173016,0.4650219976189277,0.5738934380434533,0.03519797994467558,0.03332901526853157,0.03706996399862809,0.008540393254659016,0.0031839050515177084,0.01418636723339876,0.0033232630874741424,0.0025789622184453566,0.004138814635371733,0.07567068358570517,0.018777681595862353,0.2123971373163811,0,5.057891920681937e-4,0,0.3011891169901661,0.462295495503852,0.18116542040416428,77.4265141836788,8.820694136789905,703.2101705471333,NA,NA,Inf,4.610031334645165,4.868544394540572,4.3772308618150175
BM,2020-08-21,234,2020,0.7857980815231598,4.009323424282853,4.009323424282853,4.007388142043144,4.938991189084749,3.075461985062194,2.9346270703459814,36.32186186201849,26.813884710233538,46.71517205736768,12.376994075003976,9.1370671868955,15.918605988957957,0.6923193701767566,0.00455433768218441,0,0.07929212820806586,0.006578376798877718,0,0.11453114216322118,1.9955937553872043,0.997442828304901,0,5.258091775778098,0.49982258443746613,0,2.6348507864306643,0.07502815763270698,0.1719625888098334,0.02652565137749919,0.6111364551052225,0.0374821652667599,0.03549191346881366,0.03947563238610239,0.009094625086934125,0.0033905256927311543,0.015106996538238434,0.0035389274175795797,0.0027463248811561754,0.004407404470805569,0.0035298777725563356,0,0.023174537200470382,4.1419993738763747e-5,0.001197865906348809,0,1.3614220291086003,1.844110958990169,0.9516760758983545,70.79885149613763,0,Inf,79.4106445351923,NA,47.806328553218975,4.545612532473817,4.800513230444706,4.316065123780553
GC,2020-08-21,234,2020,0.7754733072581939,3.07565898491712,3.07565898491712,3.0653115508943145,3.981395883296469,2.148829713059641,1.5723980549633498,20.48231823153617,13.756516432128912,28.563418512452564,13.026166095081809,8.748749331446836,18.165513765608374,1.254093439565273,4.011484649391728,1.7002151731139064,8.051115607011509,3.1987127297167706,1.3557324514059175,6.419869008965073,1.1135314486774266,68.7406823050292,25.733777796335193,142.8077430650139,61.73214271287487,23.110059286515835,128.24760650867182,0.7155530687102662,0.8520739636474399,0.4790633491172053,0.6079886602450199,0.037289104999792745,0.03530910443842019,0.03927230432133029,0.009047781188382543,0.0033730620325946852,0.015029184577163426,0.0035206993812014037,0.002732179321235582,0.004384703149318133,0.2420152776546786,0.07030929555241838,0.6261695607641812,0.036295035348251826,0.1210017025098571,0.005734931247671917,0.7637673151749215,1.1217512642785565,0.4857302754108832,127.53769784930243,18.45351541706385,912.0245445572565,44.06543069906169,118.19953830800274,26.528011076712307,8.527574980148566,9.005769018665964,8.096943745051782
PL,2020-08-21,234,2020,0.6255811730810249,3.9997788399726306,3.9997788399726306,3.9041797512986625,4.834654688681817,2.965065450049714,2.2321625841114807,19.098152605758433,12.788414473823336,26.62762785500587,8.555896753085534,5.729159051787351,11.929071853699707,3.140543798869004,0.3726194142479047,0.12658773615977437,0.7866794008923405,0.118648055276954,0.04030758501294014,0.25049145984706384,0.7702463404340363,3.0060954653243663,0,8.86221622690604,3.9027714998690186,0,11.505690792262842,0.19329078631953855,0.3588399172359601,0.07899693040329364,0.5557850362481076,0.034087357099090006,0.03227736497961489,0.03590027332414553,0.008270913134668665,0.0030834413972412713,0.013738736330430917,0.0032184021860064624,0.0024975866860366927,0.0040082201496963385,0.009674824216944055,0,0.035521713651650653,0.0030819028075355385,0.010807980865441226,3.903258660581041e-4,0.6510055478054041,0.9559391179683419,0.4127763214821855,201.69728216011816,0,Inf,19.24915590894828,51.63324867501855,11.588263477039277,6.571293272329399,6.9397864577299995,6.239451670861933
BN,2020-08-21,234,2020,0.7923486066119649,5.717091166648022,5.717091166648022,5.683824641840372,6.641083972075237,4.747540601295002,3.4957656157742836,47.03671416149769,36.13313764321572,58.7041606769879,13.455339782864545,10.336258666819264,16.792933831745298,0,0,0,0.02914617183674454,0,NA,Inf,0.8425499292294909,0,0,1.3374838405604468,0,0,1.587423835859284,0.03142920143452067,0.06781686667051381,0.01226359780559448,0.6131074870651152,0.03760305241896561,0.03560638167829518,0.039602948851058785,0.009123956992370043,0.003401460786596664,0.015155719491592164,0.0035503411353925494,0.002755182304187952,0.004421619193228953,0,0,0.0059138442200556435,0,4.4173120461144384e-4,0,1.7687240282306997,2.3248578726350884,1.286570290158714,NA,0,Inf,NA,NA,Inf,3.803685472720204,4.016981717160654,3.611604397285479
GR,2020-08-22,235,2020,0.6375464041397605,5.842185985892951,5.842185985892951,5.80926861869588,6.752689548238395,4.8921370719320585,2.6881054365302703,45.22220662663116,33.52759747158606,58.86018993264019,16.823077700777503,12.472575300045719,21.89653319871829,0,0,0,0.035265187603706,0,NA,Inf,1.9058751273308865,92.18174558250875,34.710901982312926,191.80664599362356,48.367148645045894,18.21257934717075,100.63967111121403,0.6637304008947134,0.824409597039268,0.418385819739607,0.5604574915094459,0.03437392769857563,0.03254871907154804,0.036202085013983844,0.00834044626181623,0.003109363725191707,0.013854237156585951,0.0032454591221352637,0.0025185837645665494,0.004041917043469294,0.2991720870951051,0.08742231418611418,0.7752665514923085,0,4.885722724332379e-4,0,1.5544648609538676,2.130861599880676,1.0912803512465994,80.83499552829313,11.746011299025737,575.5948698461659,NA,NA,Inf,5.411211962184319,5.714652190794948,5.137952929449865
DL,2020-08-22,235,2020,0.6824351127478642,3.012842472116944,3.012842472116944,2.93250176238069,3.834871882910759,2.0422071962599455,3.291068300262483,8.61714734881845,5.445392814814788,12.760860105551876,2.6183435172497576,1.6545973276763914,3.8774218403592897,0,0,0,0.03666881621457872,0,NA,Inf,1.990154061156239,22.45747904483991,7.675069789941027,50.39826133310665,11.284291745631277,3.856520427108024,25.323798954451945,0.7071797915688679,0.8495048905579152,0.4766609379174848,0.577143815665243,0.03539733180821041,0.03351778182030545,0.037279918274865285,0.00858876373822974,0.0032019378308515136,0.014266714990548823,0.0033420851531309166,0.002593568764759694,0.004162255764995747,0.07505480729250814,0.019905821274541793,0.20977045377948542,0,5.231435499742101e-4,0,0.30502402394636735,0.4757238218519627,0.18251748829282105,75.17367742783918,9.192239320705454,636.090282465245,NA,NA,Inf,4.292028351363799,4.5327090109355606,4.075286607747255
BM,2020-08-22,235,2020,0.7262479580007712,4.2129147432337115,4.2129147432337115,4.203042788101326,5.1385466647523605,3.272002155042124,2.8198259929463587,38.109039398419455,28.184471033409825,48.77917264706863,13.514677676476188,9.995110018813836,17.298646359416175,0.6745675914542757,0,0,0.06886887670339825,0,0,0.10209336703372653,2.004900083677754,0.8073122283196676,0,5.0185862325117565,0.40266955689819117,0,2.5031602688677377,0.06772695247185669,0.1592438852215246,0.02370560354088919,0.5922521242643444,0.03632395321179732,0.03439520089256014,0.03825582149787172,0.008813597981480492,0.0032857572594767372,0.014640185045883627,0.003429573318970095,0.002661462478956066,0.0042712141266017896,0.002768736478323426,0,0.021435456411873468,0,0.0010082530988398944,0,1.3842709640547288,1.8660873216001244,0.9694105432446728,72.71720513142203,0,Inf,NA,NA,50.628838706866425,4.881514539931457,5.155251347566135,4.635004525024854
GC,2020-08-22,235,2020,0.7694205547526343,2.987625085889672,2.987625085889672,2.976735709440488,3.887120556118189,2.069246038186965,1.6111763497166125,20.16707611572105,13.671715531176591,27.91495298205759,12.516988670587304,8.485548793948775,17.32582096737425,1.3767391216471199,3.792075668914297,1.6724296013583966,7.5792571121103105,2.7543894186557925,1.2147759695805804,5.505223896770324,1.0123013169794788,68.73118252869334,26.170403008947584,138.84058664337337,67.8959726475261,25.852384630927144,137.15341896190372,0.7216558438316744,0.8507232770729416,0.4960671109858223,0.606119502218528,0.037174465970369115,0.03520055258493214,0.03915156828192544,0.009019965319541516,0.003362692125416583,0.014982979897996034,0.0035098755880329825,0.0027237796992655855,0.004371223123091937,0.2412378996940998,0.07128241243737042,0.6069031827591631,0.034204391022684154,0.11355985695249225,0.005623865850801476,0.7497002847857158,1.0929141877637658,0.48125194148141504,140.72410001417927,21.29860689920465,962.0424889688488,40.26368159615965,108.0018622250261,24.239304471268547,8.347995141928612,8.816119024713036,7.92643245066887
PL,2020-08-22,235,2020,0.6221943929920396,4.0476852062175634,4.0476852062175634,3.954117015198676,4.890421865693692,3.0196689620740806,2.304777489212034,19.73390567080989,13.4635585569482,27.478259930799094,8.562173903198174,5.841587146684243,11.922304890349075,3.0791559860880326,0.3459504872877588,0.11171833541607204,0.7410731096910835,0.11235237475814845,0.036282129233084597,0.24067410454011873,0.700223945849124,2.7252934696332036,0,8.244737204905448,3.8920312362759697,0,11.774429100546538,0.18030368620813497,0.33674328839294604,0.07563546872977522,0.5544443965123724,0.03400513310522049,0.032199506967552145,0.03581367629507292,0.008250962408981618,0.003076003658204866,0.013705596366880079,0.003210638900608813,0.0024915621194572333,0.00399855170083249,0.008749933229179526,0,0.03296700797359158,0.002854424465980171,0.010156848919774636,3.436460084283958e-4,0.6710540890217558,0.9840975063135116,0.43351994756249995,222.40348208010968,0,Inf,19.68039023228596,52.78997623021215,11.847872624724387,6.379645130901352,6.737391415930255,6.057481506589091
BN,2020-08-22,235,2020,0.7094788862157946,5.858984775306513,5.858984775306513,5.81075643851938,6.762169473736382,4.859732635698682,3.645033039638882,49.16564712035112,37.40810037992529,61.74746753668575,13.488395464646327,10.262760302340457,16.940166759861015,0,0,0,0.02898709369942923,0,NA,Inf,0.8366158426677677,0,0,1.2870749269455506,0,0,1.5384300192563611,0.02939916115221304,0.06503464147608608,0.01070392018987658,0.5865988189637646,0.03597722520725814,0.034066883671643546,0.037890652966445025,0.008729468337795764,0.0032543932707793707,0.01450043808284121,0.003396836543146887,0.0026360576567137388,0.004230443521529124,0,0,0.005444897786419375,0,4.203255573900901e-4,0,1.768843558909455,2.3396518639893897,1.2743774040200795,NA,0,Inf,NA,NA,Inf,3.812772304454761,4.02657810392986,3.6202323560600123
GR,2020-08-23,236,2020,0.648431132280668,6.0603316154583515,6.0603316154583515,6.025387084529326,6.972792281349381,5.087006845570434,2.350710039866961,46.82982785573688,34.15492778301302,60.13118227369344,19.921567127176274,14.529621775447058,25.580008275753386,0,0,0,0.03616977625488463,0,NA,Inf,1.7646385950659154,97.72470952195664,39.27679473342958,192.20006730684537,55.379446984330684,22.25769902304696,108.9175244405589,0.6734362729519479,0.8205995259374286,0.4378158893424061,0.5646234363160718,0.03462943304509807,0.03279065743303421,0.03647117926348143,0.008402441755347377,0.003132475982337181,0.013957217290149336,0.003269582991973389,0.002537304686515135,0.0040719610763730275,0.31951904814852933,0.09965719534842385,0.7826311929497505,0,5.048294265255086e-4,0,1.6216903882437088,2.1930551280289503,1.1199625365828025,86.66063464014107,14.219787828260019,546.4609156406564,NA,NA,Inf,6.142222729935317,6.486655267853611,5.832048622221344
DL,2020-08-23,236,2020,0.6888395822082739,NA,NA,1.289882416066889,5.733691607350647,-3.070085291876284,3.5007344061169556,8.07154495630272,5.025852451840841,11.9614347092006,2.3056719019297858,1.4356565991007466,3.4168358183071432,0,0,0,0.03665216028766184,0,NA,Inf,2.0371167513536803,19.937108761041387,6.578578789497197,45.56209544845755,9.78692495056703,3.2293577602391608,22.365971620517662,0.6986623650707077,0.8440641273508044,0.4588090356651134,0.5794218097354665,0.03553704553254079,0.03365007693663741,0.03742706259221481,0.00862266369927097,0.0032145759206896533,0.014323025898277393,0.0033552764062542637,0.002603805614062202,0.004178684242082494,0.06689451063484733,0.017129340384643324,0.19038961028672807,0,5.249698410279948e-4,0,0.28683886063007974,0.44768136555394156,0.16912032167663205,73.15192874337832,8.480919088430628,652.8556009246289,NA,NA,Inf,4.019106575840301,4.244482818113976,3.816147020190687
BM,2020-08-23,236,2020,0.7285067195582334,4.368387274580608,4.368387274580608,4.361505631368022,5.278024411103401,3.4142014162189684,2.705024915546736,38.80985638391594,28.78837475164871,49.573873865409794,14.347319376195744,10.64255437581803,18.326586783172008,0.6568158127317947,0,0,0.05895893907753655,0,0,0.0897647984939911,2.014206411968304,0.707513443191671,0,4.719121116707594,0.3512616378280125,0,2.3429183268739666,0.06484190825022493,0.154474930999455,0.02274015328263357,0.5930018191680725,0.03636993343118441,0.03443873962507863,0.038304247148434833,0.008824754563651357,0.0032899164939841304,0.014658717140018651,0.0034339146012278624,0.0026648314577662566,0.004276620789291978,0.0024295407431408787,0,0.02018189147489847,0,8.642624108132005e-4,0,1.41151189315685,1.8988899166459912,0.9914353423012178,72.28971953232322,0,Inf,NA,NA,51.93144892737482,5.082252386874306,5.367245811066018,4.825605376730383
GC,2020-08-23,236,2020,0.7829873192797677,2.9567382242091487,2.9567382242091487,2.952429861717501,3.860686197782784,2.016813466291979,1.6499546444698754,20.1890801389376,13.625386729001317,28.023880430957767,12.236142494343705,8.25803713736574,16.98463683525176,1.499384803728967,3.613478273881921,1.5560847411022205,7.0873970786535745,2.409973920567427,1.0378154675385804,4.726870020976091,0.9110711852815309,67.49223496880666,25.567163548001293,136.8993966580026,74.08008952445448,28.06275070602827,150.26201999320085,0.7201316995877309,0.8522695075781195,0.48672221498982704,0.6102845347834882,0.037429915367369004,0.03544243796773901,0.03942060360625772,0.009081947237551404,0.0033857993215339025,0.015085937481388227,0.0035339941753241167,0.0027424965217827542,0.004401260577075427,0.2385171652593694,0.07011785710224437,0.6025299175362784,0.03281741902743393,0.10692002923434138,0.005268590660673157,0.7556755609454648,1.104718281977949,0.48291692392908353,155.29299420420745,23.287433444612823,1071.496093884415,36.717907623277654,98.49080469329732,22.104698506095616,8.096161320232742,8.550163318130506,7.687315903219019
