site,date,epil_gm2,fila_gm2,epil_chla_mgm2,fila_chla_mgm2,epil_gm2_se,fila_gm2_se,epil_chla_mgm2_se,fila_chla_mgm2_se,epilg,epilgse,filag,filagse,epilc,epilcse,filac,filacse,year,GPP,ER,ARf,NPP,GPP.se,ER.se,ARf.se,NPP.se,PAR_bc_Jm2,light,epilcl,epilcsel,filacl,filacsel,epil_chla_mgm2_l,epil_chla_mgm2_sel
BN,2020-10-02,9.622063417690963,0.00117035914900869,42.21424825396846,0.00797921631196639,2.152728397700462,0.00979574211666596,9.043147584280216,0.04607373274126401,2.2640587341608596,0.22372835266731791,0.0011696748126339958,0.009784290982198381,3.7427578004056037,0.21422026823443652,0.007947550698479097,0.04570901065781929,2020,5.717493037149294,-8.490540121178476,0.3571788751978846,3.6753253051885717,0.33049000167982484,0.5493850895837558,0.03281582364650753,0.3321152202051711,47.02649867139141,0.6746649981118581,2.525107684343789,0.14452691686390784,0.005361934276983296,0.030838269589152555,28.480475718557138,6.101095147873666
BN,2020-10-03,9.349848552979047,0.00176522105591128,40.79809907561787,0.01072001926409031,2.0656326786003834,0.01407054404122853,8.582127767550345,0.05894294274524194,2.235360145627066,0.2209268596058951,0.0017636648842787378,0.014045750187251922,3.708635489040833,0.21035606957186087,0.010662967228022681,0.05831777507302027,2020,5.670934193791796,-8.42498096604227,0.3571788751978846,3.6453962971320197,0.32728277338576534,0.5409903400841922,0.03281582364650753,0.328923839264771,46.675814346274414,0.6696339104011575,2.483428084778922,0.14086155744402312,0.007140284441380219,0.03905155976804171,27.319790620939845,5.746883776547094
BN,2020-10-04,9.082136104146068,0.00270083254771857,39.35203920994847,0.01454434536719469,1.9834876993000896,0.02041983194580817,8.13177897800355,0.07585324546696909,2.2063094187059553,0.21839440375646998,0.002697191853290463,0.020364829950249783,3.672547795882776,0.20664187018668603,0.01443959087813417,0.07476582547953138,2020,5.577146391142287,-8.243474167907474,0.3571788751978846,3.585107516340144,0.31613148057899726,0.5371006070583164,0.03281582364650753,0.3178301296206318,46.743416627085146,0.6706037655667362,2.4628243811428066,0.13857481627094434,0.00968324401611987,0.05013824410227917,26.389625676921295,5.453201603405606
BN,2020-10-05,8.820083142657037,0.00418816507685371,37.8814922341795,0.01991667123129466,1.9065320764471152,0.0299020824430987,7.695516584771843,0.09809951965876934,2.177031296579376,0.21615806173373273,0.004179419124655341,0.029777369902392947,3.6344626612637048,0.2031471341519217,0.019720929087692147,0.09618385739330908,2020,5.611050253040077,-8.355721304476534,0.3571788751978846,3.606901634980417,0.3374275072860568,0.5585959137933877,0.03281582364650753,0.3390194698758179,45.66278721697325,0.6551005310174822,2.3809384193570646,0.1330817954576036,0.012919191117505236,0.06301009605366656,24.81618567834562,5.041337001137876
BN,2020-10-06,8.564661788664617,0.00657627943034227,36.39231667397058,0.02751119265796963,1.8345885810523963,0.0441218473276974,7.275582793270528,0.12736236267365098,2.1476446433915957,0.214204439862469,0.006554750042071557,0.04383358542153163,3.5943576719766717,0.1999208475363249,0.027139560426703933,0.12395228741420282,2020,5.708934416583544,-8.617282352579933,0.3571788751978846,3.669823643089742,0.34271797543438776,0.5828526092415234,0.03281582364650753,0.3442854759751626,44.66975477667427,0.6408540051567998,2.303458510052321,0.12812007585799576,0.0173924959976482,0.07943531983773866,23.322161897448634,4.662586372917315
BN,2020-10-07,8.316504208799522,0.01044609069655504,34.89182334816134,0.03830732385277654,1.767409754300136,0.06550113189471894,6.874260750747982,0.16578998154619898,2.1182419993265453,0.21251835024986532,0.01039190730092167,0.06482397477490905,3.5522525137403567,0.19701638066186725,0.037591813998605575,0.15967332381997784,2020,5.772882119697423,-8.625975542668254,0.3571788751978846,3.7109305775339174,0.3390538002737899,0.5568557111237908,0.03281582364650753,0.3406381625151499,45.38330556109881,0.6510909513940786,2.312839468763216,0.12827558272535308,0.024475689940981343,0.10396185631820416,22.71775045962849,4.4757689723354765
BN,2020-10-08,8.076027742533572,0.01676932027661681,33.38775197285026,0.05372978166361488,1.7048369008899038,0.09766756422147636,6.493904969934779,0.2160710289788348,2.088900135627154,0.2110984453298907,0.01663026761789149,0.09605675768708821,3.5081891253293613,0.19449961696179466,0.05233604311651173,0.2050535466860438,2020,5.386149442955347,-8.086439678904611,0.3571788751978846,3.462330643272843,0.3541948715338004,0.6056022368306425,0.03281582364650753,0.3557118009041084,45.205230157827785,0.6485361951395012,2.2751876271708786,0.12614004154049271,0.033941818271439404,0.13298464696762693,21.653165628733685,4.211532420798999
BN,2020-10-09,7.8432834521974,0.02717746988558907,31.888917889961927,0.0758492982725611,1.64713136952985,0.14598550061145713,6.137926433951609,0.2814616388350724,2.0596575543650992,0.21000533508302371,0.026814720190420183,0.14212295819506005,3.462258547864303,0.19247835423991358,0.07311039456313546,0.26161809027249605,2020,4.867137896013728,-7.778579478130567,0.3571788751978846,3.128699056882546,0.33791033174321294,0.5544560014741335,0.03281582364650753,0.33950003030987624,42.94319730742562,0.6160839728422467,2.133042001175268,0.11858282916626325,0.04504214233852069,0.1611787124224809,19.64625122328794,3.7814781024423514
BN,2020-10-10,7.618224623717389,0.04441622351075503,30.40367989837746,0.10766636592775072,1.5948746068992612,0.21823390015354743,5.809947574976882,0.3657079652595089,2.030543353538932,0.20934990574234685,0.04345809153179677,0.2089529971297886,3.4145636503750345,0.19109356480519119,0.10225542919761565,0.3301607564414958,2020,3.925646398744255,-7.38123224935161,0.3571788751978846,2.5234884336161554,0.3179093458879342,0.5854294464556298,0.03281582364650753,0.31959854581097963,31.292640025008104,0.44893941755928923,1.5329322164184884,0.08578943368297082,0.04590649282625271,0.14822217769777946,13.649410345236648,2.6083144803601264
BN,2020-10-11,7.4007912261800195,0.07310713485737719,28.939477390377785,0.15349994444073456,1.5488718389287768,0.3253511700206585,5.513285569887313,0.4727549056198299,2.001586916951085,0.20928462803405412,0.0705583047568882,0.3031861027220733,3.3652066626566546,0.1905108891745381,0.14280075046585702,0.40984389110572644,2020,3.567523378919371,-7.449290319021864,0.3571788751978846,2.2932793911947935,0.2837627777316213,0.5569836071510249,0.03281582364650753,0.28565397302954526,25.17463222980211,0.36116750524994234,1.2154032950021882,0.06880634256611617,0.051574990793573125,0.14802229569258427,10.451998852319857,1.9912195950067075
