"","date","GPP.daily","GPP.daily.lower","GPP.daily.upper","ER.daily","ER.daily.lower","ER.daily.upper","K600.daily","K600.daily.lower","K600.daily.upper","warnings","errors"
"30",2020-09-19,5.05248447420595,4.22148935249922,5.89854155361152,-6.29735952270456,-7.90513361342913,-4.74165721697988,10.8335388275126,9.6230994290828,11.7412911760073,"overall warnings",""
"31",2020-09-20,7.7607354423384,6.49502880867058,8.9214263622131,-4.94913716151675,-6.71128851855776,-3.38334348271116,10.6495815100366,9.27219558359481,11.623402114071,"overall warnings",""
"32",2020-09-21,9.50169351834122,8.2614752560225,10.8254855240899,-6.274985802217,-8.14433914897035,-4.62972901547898,11.0321632831137,10.0248803912305,12.1178729758628,"overall warnings",""
"33",2020-09-22,7.7415187303109,6.67830616755625,8.87130182353676,-6.80181478138739,-8.40902600992636,-4.99855495963819,11.2568769155154,10.1780454292776,12.3146218459656,"overall warnings",""
"34",2020-09-23,9.0969509941015,7.93134399488695,10.3124295593222,-5.89984489315621,-7.61544667947539,-4.37117740604376,10.8765158256265,9.73384026837458,11.9378748605895,"overall warnings",""
"35",2020-09-24,5.29411378120902,4.37804919837285,6.19547117928996,-5.92507035638921,-7.50199621966753,-4.43904090153727,11.0685350106862,10.0349699686343,12.3328869878907,"overall warnings",""
"36",2020-09-25,5.31142931228839,4.36816700106913,6.35746312790879,-4.26676347032094,-5.92797657164485,-2.65823837206053,10.8122494438992,9.61761797821821,11.7666625034519,"overall warnings",""
"37",2020-09-26,6.95794821861631,5.82047138755864,8.13639917740687,-5.68476696850559,-7.27191859029114,-3.98277018674121,11.3304187090549,10.2382674378913,12.8078694730522,"overall warnings",""
"38",2020-09-27,8.08918259449237,6.98178138205129,9.31712048918411,-5.7114458838012,-7.31473314042718,-4.11591192302012,11.1791507100437,10.0554225187309,12.3086137935434,"overall warnings",""
"39",2020-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall warnings","data don't end when expected"
"40",2020-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall warnings","data don't start when expected; data don't end when expected"
"41",2020-10-02,7.6743665331669,6.46301479525622,8.83758010000575,-5.70549189500798,-7.33680391919766,-4.02392540852451,11.0332321523036,9.81139081345258,12.1436076970014,"overall warnings",""
"42",2020-10-03,8.8364123612805,7.60976314743049,10.0699831595437,-6.97777802996777,-8.73134942066194,-5.3398171834199,11.2451862149821,9.9976957597889,12.5200417369675,"overall warnings",""
"43",2020-10-04,9.12278728544948,7.99087571908353,10.3183505331761,-6.91101852302811,-8.54292776717447,-5.25483966100623,11.2768270686653,10.1222088021026,12.4864097600091,"overall warnings",""
"44",2020-10-05,9.4023051051954,8.29534902585906,10.5967927452372,-7.34276883170662,-8.97982310561168,-5.58989914577741,11.2581875681564,10.1682808098744,12.4004039115377,"overall warnings",""
"45",2020-10-06,10.3061375656777,9.16376512940041,11.5305434478408,-7.72605333154122,-9.40652114582532,-6.08147601097019,11.4112758337906,10.3337357952554,12.6124813074047,"overall warnings",""
"46",2020-10-07,11.0074564640007,9.79522537380985,12.3401130323016,-8.16298377661167,-9.79137713907389,-6.38260083425283,11.2372211814032,10.1701230335641,12.4691300939977,"overall warnings",""
"47",2020-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall warnings","data don't end when expected"
