"","date","GPP.daily","GPP.daily.lower","GPP.daily.upper","ER.daily","ER.daily.lower","ER.daily.upper","K600.daily","K600.daily.lower","K600.daily.upper","warnings","errors"
"37",2020-09-12,8.20817928560872,6.48404084665047,9.82578857154117,-8.21328444503113,-10.0886770566097,-6.28172472752105,15.5638629644527,12.5369105465249,18.4885001266288,"overall warnings",""
"38",2020-09-13,6.6584334243111,5.24302307421296,8.00192103233934,-7.5519200019927,-9.24255875426351,-5.57200364281784,16.0362795569645,12.7758587767986,19.1516990327099,"overall warnings",""
"39",2020-09-14,3.7811250598276,2.65720087381681,4.8996267002573,-4.61461823341092,-6.28759841144556,-3.01685188693427,11.4476230021731,8.44258853934156,14.4998922427569,"overall warnings",""
"40",2020-09-15,5.98902416977032,4.58876415208784,7.3874870622162,-6.54398640828901,-8.34314381359765,-4.78580369342307,15.3756345253544,12.0824625831159,18.7729463269422,"overall warnings",""
"41",2020-09-16,6.0416073313066,4.62089435715553,7.5225375451083,-6.29513349471139,-8.09206938683426,-4.64394094002855,14.69707239045,11.5571787424813,18.0543463892257,"overall warnings",""
"42",2020-09-17,5.93060131945416,4.49859968264207,7.24365315278742,-6.58410217947683,-8.18578076114555,-4.84443052619053,14.9567471381924,11.5634778967706,18.1942895326411,"overall warnings",""
"43",2020-09-18,4.44357015165387,3.3095290947375,5.52992564190048,-5.11590043011227,-6.64941591513383,-3.64759631088083,11.3881701077523,8.77495525338118,14.1768535518373,"overall warnings",""
"44",2020-09-19,3.07426240756276,2.15612936740496,4.00708258701081,-5.95880624698546,-7.83077957380578,-4.07348645768788,14.0043690823024,10.0564912085379,17.8115747735062,"overall warnings",""
"45",2020-09-20,2.33973722344026,0.989244978391284,3.59410503754457,-2.78095707396983,-4.43782983943753,-1.00789753410127,7.95176723865434,4.58245641180227,11.2119902523445,"overall warnings",""
"46",2020-09-21,6.01126959533952,4.67961448664572,7.38644179372508,-6.3546455365029,-7.97564482861131,-4.73675202552902,13.8750377187259,11.2767396400311,16.8797845932281,"overall warnings",""
"47",2020-09-22,4.36729992512731,3.28235450796116,5.46902668404139,-4.87837849138745,-6.40986303680281,-3.24840485238672,11.7680123089776,8.9799756325388,14.5668000048673,"overall warnings",""
"48",2020-09-23,5.17776458016089,3.90544714981816,6.51674747368291,-5.70238514343657,-7.35992228321757,-4.12843441307627,13.0069239021879,10.0561545095972,16.0172361147757,"overall warnings",""
"49",2020-09-24,2.60640204985245,1.63042810113892,3.56957674477426,-4.00779247599786,-5.61830804378416,-2.26099309692928,11.0096453469968,7.26608222539463,14.4477579975307,"overall warnings",""
"50",2020-09-25,1.5271908991551,0.582024468345228,2.52933654647289,-2.37539415540191,-3.96885528805387,-0.852079092037983,7.95379367822418,4.78583309266141,11.2151122654153,"overall warnings",""
"51",2020-09-26,4.37298445275995,2.92635905939255,5.64923066139271,-5.10762527531616,-6.84572447402029,-3.23629661452835,13.1693894664047,9.34698419134129,16.6913901158115,"overall warnings",""
"52",2020-09-27,4.40517887471914,3.17862803990264,5.71187418626439,-5.24474996045108,-6.96471929513817,-3.4487998403197,12.6422949282479,9.35438117924299,16.1639526606247,"overall warnings",""
"53",2020-09-28,6.24558851885804,5.02509120576645,7.65058354747075,-6.85913752753692,-8.53328921153457,-5.32384453228628,14.9226183352114,12.0813602941711,17.8988161633842,"overall warnings",""
"54",2020-09-29,7.49923146741533,6.07549309034185,8.90456005331416,-8.36734283558663,-10.1928383523929,-6.71649652987227,16.8284448729336,13.9094578684509,19.7136624201894,"overall warnings",""
"55",2020-09-30,7.31304749962274,5.95258043027704,8.77886958473343,-8.25156476450728,-10.0566060577374,-6.38494127504517,16.2836484414092,13.3417879307397,19.4041167479348,"overall warnings",""
"56",2020-10-01,5.71737852786061,4.5195358142472,6.88019781332227,-6.66156294329599,-8.34276623480144,-5.12683681710602,14.4510363730167,11.5105176512201,17.3580057155519,"overall warnings",""
"57",2020-10-02,6.88348194411454,5.61095424180678,8.22611553432566,-7.68033672373148,-9.35754002023271,-6.0531751575935,15.8917323417379,13.0995196858334,18.8043946105902,"overall warnings",""
"58",2020-10-03,7.36309786722732,5.88092542238859,8.67428259226251,-7.9818262691318,-9.65583726120733,-6.17795241229284,15.6353243782227,12.683488629668,18.3444856080871,"overall warnings",""
"59",2020-10-04,7.44294712533256,6.07859630383453,8.81018210064455,-7.88542135468362,-9.51518130811824,-6.21892618444132,15.8725327972426,12.9595085788553,18.7214162207,"overall warnings",""
"60",2020-10-05,8.01426667914658,6.60705034578058,9.48737672914928,-8.77344308574922,-10.5750559159479,-7.03140072583588,16.5394022719429,13.6267332144708,19.3123997015762,"overall warnings",""
"61",2020-10-06,8.1464947813912,6.70842572263034,9.48409289691852,-8.92692489958953,-10.6440973082975,-7.21154565088944,15.9776832615064,13.1919913724889,18.5807381569623,"overall warnings",""
"62",2020-10-07,8.11042351342085,6.80369496588158,9.58393574255715,-9.08411261597638,-10.9487035680336,-7.39751024485346,16.1729794126523,13.548189484544,18.9006481635523,"overall warnings",""
"63",2020-10-08,7.50393301277317,6.20834717105229,8.83816250440652,-8.33232440961551,-10.0032261861842,-6.61715133298737,15.6868717445591,13.0400602357881,18.4377122957857,"overall warnings",""
"64",2020-10-09,6.87067558833195,5.70478027102774,8.05166705050956,-7.80571320964802,-9.38371342179917,-6.20842351237973,15.0440877471139,12.5245397668717,17.7021510031732,"overall warnings",""
"65",2020-10-10,2.990689132844,2.11974778736732,3.94105776023907,-5.61342918797598,-7.44193511749223,-3.93728247768186,12.3317852703787,9.21286737592996,15.7388861789519,"overall warnings",""
"66",2020-10-11,4.91602929928799,3.70305197835156,6.14276543082753,-6.40906980820366,-8.30937212564663,-4.60223064137196,16.2095888518062,12.3608958182517,19.9375388282688,"overall warnings",""
"67",2020-10-12,5.59114920790814,4.55457995282232,6.6407393150796,-7.08848475291952,-8.68699860517675,-5.52046694584396,15.623512137741,12.5473770658278,18.6428370400103,"overall warnings",""
"68",2020-10-13,0.840461513422617,0.0646000754888949,1.59411859898137,-3.03480720025484,-4.85433260419685,-1.13397598754708,9.201596251158,5.0140365630161,13.1232409308948,"overall warnings",""
"69",2020-10-14,3.05754246739215,2.14560420069744,3.98176730436995,-6.50157935164554,-8.42113752642149,-4.48521366845696,16.0243477429082,11.6685719685364,20.2014588758454,"overall warnings",""
"70",2020-10-15,4.40050947551149,3.52851892553546,5.32111900342333,-5.40200073690932,-6.78964075486901,-3.99852637108361,12.0200912301617,9.58114181777851,14.4165667896496,"overall warnings",""
"71",2020-10-16,0.690054051519944,-0.00969165648342539,1.36296232172878,-3.50180616720978,-5.20636937217835,-1.52447676577876,9.15397974752845,5.16163553046308,12.8251432862254,"overall warnings",""
"72",2020-10-17,2.37798341448968,1.55800025158771,3.13404987453729,-6.84243403908278,-8.97931986027769,-4.56912129352783,16.3100158380431,11.6144738094196,20.6772411473695,"overall warnings",""
"73",2020-10-18,3.92717375292003,2.77286235974616,4.98008523720417,-7.018209178785,-8.98804456035329,-5.00349596377199,16.9103328758259,12.4221122271716,20.9702346404438,"overall warnings",""
"74",2020-10-19,4.37189743176359,3.18235384912618,5.52007950218744,-7.36418524265561,-9.26034472141095,-5.34677760861941,17.2312107114271,13.1757835879263,21.1457167209017,"overall warnings",""
"75",2020-10-20,4.47195907528536,3.5476296520747,5.43178378305003,-7.15163368812019,-8.9095507135422,-5.39680352459175,15.4160945176735,12.3833090907618,18.8474580492803,"overall warnings",""
"76",2020-10-21,2.155410189991,1.20799066766025,3.14992991790834,-4.53057708232176,-6.61363581040528,-2.50888412841665,11.7659744822649,7.66904184167844,15.819723736666,"overall warnings",""
"77",2020-10-22,8.29051903936015,7.0118326321206,9.4700088509349,-8.55977419035695,-10.1142946471501,-6.90710058904809,19.276472022531,16.0381262657386,22.1176275377337,"overall warnings",""
"78",2020-10-23,2.98541425851371,2.25856413226769,3.7312960324775,-6.01610386214244,-7.66386656589649,-4.28364254843361,13.9681214980237,10.5637112675785,17.3575800234684,"overall warnings",""
"79",2020-10-24,4.43988462353841,3.41525240121026,5.41867312934493,-6.21745799491993,-7.89196271087404,-4.49561801921812,16.9047895368627,13.02877281511,20.428565240251,"overall warnings",""
"80",2020-10-25,2.83270829286879,2.02548744551453,3.70738158356283,-6.83551863408312,-8.84186713131931,-4.94198812941982,18.4020209307294,13.5715613187153,23.263808366759,"overall warnings",""
"81",2020-10-26,2.6270707859605,1.76438979811568,3.53863990750223,-7.2763082222851,-9.39352708063165,-4.96740744753786,17.4015559454776,11.9204411742284,22.4491566647256,"overall warnings",""
"82",2020-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall warnings","data don't end when expected"
"83",2021-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall warnings","data don't start when expected"
"84",2021-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall warnings","NAs in DO.obs; NAs in DO.sat; NAs in temp.water"
"85",2021-06-16,7.89695530467735,5.78825329336903,9.91027939359635,-6.40588913484295,-8.35553126361601,-4.2876708159765,16.513737376391,12.4651915838197,20.0258234605534,"overall warnings",""
"86",2021-06-17,7.22330366439592,5.23530564308201,9.11311097034226,-6.24673417809625,-8.11973321908469,-4.26904371375452,15.4316266588454,11.8903778935165,18.9498187369304,"overall warnings",""
"87",2021-06-18,6.74852270013516,4.91288206764774,8.60157893860797,-5.74981693213031,-7.70770969593347,-3.92761637099342,14.1350277324986,10.8428812735034,17.1822833621242,"overall warnings",""
"88",2021-06-19,3.61351254928097,2.05290961125482,5.02315355787302,-3.52387204972096,-5.11432400923521,-1.75309430410432,9.44562546166283,6.19898734210394,12.6032400113816,"overall warnings",""
"89",2021-06-20,1.79746965094146,0.856593053602842,2.71002858583331,-1.73696751765873,-3.02939008699014,-0.329336255806251,8.61662062512221,5.19273159479025,11.7161732031941,"overall warnings",""
"90",2021-06-21,5.48881108436684,3.70366498166364,7.41274393179411,-4.8710576732564,-6.76598094934259,-3.06967931922717,12.1151485784391,8.81181346982368,15.4205564623816,"overall warnings",""
"91",2021-06-22,6.82600273150002,4.91065698914191,8.83678003691298,-5.99311214907129,-7.993889499525,-4.07480150629091,11.9233185712519,8.74756797681393,15.0696964147037,"overall warnings",""
"92",2021-06-23,3.10639758569863,1.83902924877224,4.39760353804892,-1.94990165417005,-3.39822376763351,-0.511665554618151,6.02155191430498,3.96274435447731,8.10491227459993,"overall warnings",""
"93",2021-06-24,3.21397697557684,1.89220316598645,4.45536129793407,-3.59590486497576,-5.14765698317003,-1.88851368108426,10.659326215645,7.55563651394622,13.7613779660205,"overall warnings",""
"94",2021-06-25,3.55325206861968,2.10972014311893,5.05539911502027,-4.10205705787526,-5.98277345508897,-2.24008917654612,13.0395802308356,9.16062465156826,17.0209115180962,"overall warnings",""
"95",2021-06-26,3.64410254729255,2.13865316493843,5.10683836457395,-3.54071329387644,-5.21524677769402,-1.80019481849757,10.8027361828938,7.38499174642312,14.2252674854751,"overall warnings",""
"96",2021-06-27,5.21800191050142,3.47996598583534,6.72049204126529,-3.97382441381975,-5.50299561372422,-2.26776657699873,9.99220414449919,7.07868593347357,12.512315455755,"overall warnings",""
"97",2021-06-28,6.14558884982817,4.29333994288511,7.80430451303462,-4.59839344647466,-6.16912623955874,-2.8373176964303,9.45753311678854,6.94911403152237,11.7687659958528,"overall warnings",""
"98",2021-06-29,5.35512944587394,3.56894497528526,7.17104144059683,-5.02257569309495,-6.95693851879607,-3.06533428819237,11.2312729321772,7.93206795459169,14.6934232476385,"overall warnings",""
"99",2021-06-30,5.6150069479173,3.58648017501173,7.48452063401473,-5.31913083545609,-7.43459899217094,-3.17731930530656,11.093964754239,7.48016172401142,14.2661515822128,"overall warnings",""
"100",2021-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall warnings","NAs in DO.obs"
"101",2021-07-02,3.38896251569145,1.97287625651366,4.94465500395043,-3.17236454676111,-4.89572704011803,-1.60866975503027,9.68719151235211,6.75869889394181,12.967085832312,"overall warnings",""
"102",2021-07-03,7.36964303579423,5.09431898866173,9.55708200090495,-6.62022712653209,-8.7630632586037,-4.37819938750152,15.7895924788593,11.5799305223486,19.8888815197731,"overall warnings",""
"103",2021-07-04,3.10273732074055,1.98362686190735,4.29334133672693,-2.86262323030627,-4.30584086484485,-1.34153612901384,8.24121506198368,5.90832507009026,10.8287351490369,"overall warnings",""
"104",2021-07-05,3.00136165214228,1.71413318231793,4.1639878528659,-2.27054714490562,-3.52929659877591,-0.771502010105417,7.59208863189163,5.22762289334292,10.1193118871811,"overall warnings",""
"105",2021-07-06,7.14836718889886,4.73015560937999,9.3775735083864,-5.56521505005393,-7.55116403905922,-3.39761537829777,13.8770133655421,9.70307060037917,17.6749077300562,"overall warnings",""
"106",2021-07-07,2.47689120152738,1.29412198656288,3.69225909242618,-2.19466396249571,-3.74545777969472,-0.739243297584096,7.93801288940341,5.11889033142587,10.8985100373077,"overall warnings",""
"107",2021-07-08,6.87953748719846,4.63010644264718,9.07218029318589,-4.94510163461111,-6.84786914274752,-2.95538419952668,12.7191212789216,9.22835640433531,16.3238539460176,"overall warnings",""
"108",2021-07-09,4.53048761365782,2.58896732406214,6.30491758871835,-3.14866447437533,-4.77860489114882,-1.28596691488181,8.40440188635006,5.200792736848,11.170171509796,"overall warnings",""
"109",2021-07-10,8.59415224160352,5.86904751650351,11.4591454631057,-5.45096850920582,-7.59391414549528,-3.28197335758496,14.4915121466109,10.4319417141128,18.8389630353582,"overall warnings",""
"110",2021-07-11,5.71531293917659,3.79094668211859,7.80429992884426,-4.78421851221792,-6.79973726791465,-2.81998318367834,13.0636937178882,9.23874671363973,17.2207330069365,"overall warnings",""
"111",2021-07-12,6.23463611364718,4.23956171065678,8.21049202080377,-4.79960550186015,-6.49720164299702,-2.86779423570982,11.3495211379915,8.06793763066662,14.4269386306944,"overall warnings",""
"112",2021-07-13,5.76384126165485,3.98933000484263,7.51310694780029,-3.59042591825889,-5.08295920388363,-2.01677675457664,9.7036481218136,6.90700755089406,12.5007627798055,"overall warnings",""
"113",2021-07-14,3.82666719350626,1.9910007228076,5.57156134090814,-2.92379091825154,-4.65998429708049,-1.14163164065906,8.83235879006952,5.587387994676,12.0018360730976,"overall warnings",""
"114",2021-07-15,4.18164835335217,2.68474788989683,5.63575652004875,-3.09246565199192,-4.59528617150437,-1.53394201711399,8.69008602257603,5.85656491185494,11.3520762101948,"overall warnings",""
"115",2021-07-16,6.9569484345367,5.17835653739045,8.79021991518405,-5.39963609497913,-7.22339919020754,-3.67313760854019,13.6547653228958,10.3832571080668,17.0078422965464,"overall warnings",""
"116",2021-07-17,4.82826548578475,3.38173088540401,6.45491497357381,-3.7726962515574,-5.25918035979314,-2.24682856299998,10.4076433624313,7.60306788679165,13.4024077456984,"overall warnings",""
"117",2021-07-18,5.88486758385425,4.25116385083462,7.53392670582437,-4.16263816038993,-5.78916015405844,-2.60711938621634,9.7653868815554,7.26939250188842,12.1677974027332,"overall warnings",""
"118",2021-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall warnings","NAs in DO.obs"
"119",2021-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall warnings","NAs in DO.obs"
"120",2021-07-21,4.57009700943988,2.38616294517706,6.44753634871686,-4.1493948314663,-6.11135697217125,-2.04142170748143,11.1386512054375,6.75717716802802,15.0777731788458,"overall warnings",""
"121",2021-07-22,7.60616816575439,5.43599888210114,9.67849851232278,-5.6638834453401,-7.57881092950041,-3.74905443227576,14.7411734112535,11.0458509797568,18.1751324497994,"overall warnings",""
"122",2021-07-23,6.78501953306067,4.50405663955117,8.96565680087559,-5.11213589160415,-7.03932084221322,-3.09841939361894,14.6265166567087,10.2732544016127,18.6870816909325,"overall warnings",""
"123",2021-07-24,5.47149755811814,3.47564713651166,7.47149892978527,-4.33387075427724,-6.21047911702552,-2.47678634164529,11.4751225687758,7.91644103508381,14.9383447706149,"overall warnings",""
"124",2021-07-25,5.11310308879235,2.48920572968085,7.71291165010984,-3.50503722018201,-5.69788681919514,-1.35911928867244,10.2770873816548,6.04470143420141,14.3967627382053,"overall warnings",""
"125",2021-07-26,5.14730903039882,3.37852987363054,6.88221370359,-4.17484572281985,-5.86062344756367,-2.46359408224081,10.1218264776623,7.09279363037183,13.1135767536986,"overall warnings",""
"126",2021-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall warnings","NAs in DO.obs"
"127",2021-07-28,3.47842374651501,2.37202939854858,4.47592866063481,-2.72535505596003,-4.04571589384956,-1.44691447599271,7.81030988074027,5.52053970260761,9.95025396589362,"overall warnings",""
"128",2021-07-29,2.13385688816503,0.874648022665429,3.49091588618848,-1.59053270428809,-3.03725964605482,-0.24787722838792,4.43330056494935,2.3703459144018,6.55540948077484,"overall warnings",""
"129",2021-07-30,6.61315350709847,4.61187450778405,8.6155371628199,-4.81398343725203,-6.57632140464316,-3.01595118997134,9.06383644308234,6.63305323817332,11.554262315076,"overall warnings",""
"130",2021-07-31,4.23306839189462,2.87755583473814,5.59871308914541,-2.47542739068183,-3.64834965777759,-1.17644528160639,5.76486855521527,3.93886322451673,7.56949988536344,"overall warnings",""
"131",2021-08-01,3.17172338150223,1.85398205888748,4.48921753264256,-2.10110409099923,-3.46309399062719,-0.730284017527602,5.82733364602074,3.73759880502244,7.87655272386917,"overall warnings",""
"132",2021-08-02,8.00697393141102,6.15796820196011,9.79383898927335,-6.17461000425347,-7.90973357554062,-4.41722553084787,11.0582820096485,8.49583122094371,13.6467151993632,"overall warnings",""
"133",2021-08-03,7.5226865759711,5.30572527218597,9.5647856260054,-4.07900563426748,-5.68795659300165,-2.52760850060739,9.13953584943016,6.7552453761788,11.534024606019,"overall warnings",""
"134",2021-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall warnings","NAs in DO.obs"
"135",2021-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall warnings","NAs in DO.obs"
"136",2021-08-06,3.02997287925966,1.94550073119487,4.15672095439538,-2.21693611022692,-3.48771252994,-0.92642568446115,7.125669943324,4.97965069380648,9.39009459530765,"overall warnings",""
"137",2021-08-07,6.37097993690904,4.30606047104912,8.69633341243484,-5.20385784776084,-7.34847746408679,-3.29390607264299,13.5500687339429,9.60660400893524,17.9208319771354,"overall warnings",""
"138",2021-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall warnings","NAs in DO.obs"
"139",2021-08-09,3.61292612572354,1.76045999491312,5.29843572228874,-2.66215137446661,-4.2015100464126,-0.830908873484795,8.39350088766242,5.0252056324436,11.6052343037233,"overall warnings",""
"140",2021-08-10,5.47667352863733,3.61377577050066,7.41572678955291,-4.24058363368678,-6.03926466340221,-2.57640935806147,11.8581185017848,8.44810499740383,15.5937656929399,"overall warnings",""
"141",2021-08-11,6.21855481435272,4.04332778738497,8.56343871400258,-4.70889202697424,-6.6403600552703,-2.7804425020983,11.3065130256829,7.92504600478064,14.930176645214,"overall warnings",""
"142",2021-08-12,7.21500955525773,4.88373884720433,9.54301466986287,-4.96898439743327,-6.84606130253302,-3.09245959259075,12.2730224484206,8.79548011788413,15.7253155038224,"overall warnings",""
"143",2021-08-13,7.87144028686377,5.3474596822218,10.4344616275835,-5.68152848454362,-7.86333342740607,-3.56254396126997,14.1258998433318,10.0534141687596,18.0232747776441,"overall warnings",""
"144",2021-08-14,8.6431471624113,6.47403244308739,10.7691243258223,-6.05903589936975,-7.85563951607495,-4.26324258731008,14.9575647383491,11.454949653879,18.4094993387259,"overall warnings",""
"145",2021-08-15,8.50473939723819,6.127631499985,10.7837121487412,-6.17820719419817,-8.16877676589763,-4.24114749344664,14.9643749278547,11.217577865206,18.7628525337147,"overall warnings",""
"146",2021-08-16,4.17224821668823,1.72161299744887,6.53714739709284,-2.64658279346562,-4.56965771271832,-0.753911719548463,7.72491753326907,3.87510757941077,11.2136415513229,"overall warnings",""
"147",2021-08-17,6.74962003403727,5.55862219802801,7.98405939996093,-6.15649153910248,-7.58889568571353,-4.67051314191525,14.1380659886543,11.6560913561149,16.723251720546,"overall warnings",""
"148",2021-08-18,3.1665676871016,1.98080722545664,4.38378774659354,-3.43814122950174,-5.09051339447337,-1.81617391815828,11.5472238648381,7.72409328626805,15.6166188799284,"overall warnings",""
"149",2021-08-19,5.45585454267088,4.08003485039295,7.00405575745026,-3.57381343853914,-5.01987783230232,-2.11958461899287,9.6846445895736,7.33025340587029,12.1408061780581,"overall warnings",""
"150",2021-08-20,0.88547005852104,-0.161771829126493,2.01534571307183,-0.230964819071467,-1.40564930265594,0.976913918284363,3.49971204780143,1.39396529164044,5.657706210184,"overall warnings",""
"151",2021-08-21,4.27757962402339,3.18319358146372,5.45323389146232,-4.48221696993618,-6.02160395029319,-2.99581499592995,11.260174614966,8.51588316593926,14.1905696477924,"overall warnings",""
"152",2021-08-22,3.08165664634586,1.60031283188942,4.54792662194206,-2.10453688371203,-3.60883599865864,-0.614674698949317,7.17224418377279,4.43981219143551,9.87399328558134,"overall warnings",""
