date,doy,year,site,epil_gm2_fit,epil_gm2_se,fila_gm2_fit,fila_gm2_se,epil_chla_mgm2_fit,epil_chla_mgm2_se,fila_chla_mgm2_fit,fila_chla_mgm2_se
2020-07-13,195,2020,GC,17.637493108033294,5.307555914284001,73.65834735249837,54.31344485914204,37.50094275545863,12.262022172621837,121.8023123500272,87.0178908149594
2020-07-14,196,2020,GC,17.488477406529192,5.008070934476084,76.55366372619083,52.39218417461998,36.98583743665971,11.45365117209786,129.89327513317107,86.52192994395934
2020-07-15,197,2020,GC,17.309426080391887,4.721452545447946,79.42343921508044,50.41459726588656,36.461014687584104,10.697378586958829,137.8891450954544,85.60831000069655
2020-07-16,198,2020,GC,17.097765922171597,4.449004069368177,82.2506462962655,48.43039664798144,35.925410437280966,9.994313440151233,145.62621221222057,84.31307757884463
2020-07-17,199,2020,GC,16.851253655934844,4.191387738768457,85.01724776369281,46.48927588173203,35.37806071679532,9.344612462964369,152.9215320222525,82.6824834515947
2020-07-18,200,2020,GC,16.568029359068593,3.948524711705746,87.70431851068932,44.63649554163609,34.818105126598994,8.747327258494566,159.57710966546324,80.76393198995197
2020-07-19,201,2020,GC,16.246669117929034,3.719609297434682,90.29219345621364,42.90831479501277,34.24479038424212,8.20038102896815,165.38583994527946,78.59617783209552
2020-07-20,202,2020,GC,15.886832590654617,3.503449563615479,92.761203108735,41.329179709107414,33.65774839462116,7.7008694442284575,170.15095637585603,76.2082032606937
2020-07-21,203,2020,GC,15.491582451534706,3.299475635252991,95.0942019116806,39.915118151896536,33.058070112841904,7.246049871336218,173.74478589733928,73.64412693038726
2020-07-22,204,2020,GC,15.067623925671128,3.1081222514400584,97.27744380099908,38.67988823632532,32.448513304364084,6.8339891515851505,176.13474729549563,70.97610368167055
2020-07-23,205,2020,GC,14.624176655461625,2.930613571542769,99.30027546999858,37.63907824888654,31.83309966434045,6.463622045759562,177.37688885008777,68.30123975941154
2020-07-24,206,2020,GC,14.17032312061504,2.7680663123604843,101.15345921642276,36.806571004357785,31.215889914063784,6.13396691870785,177.56594151021395,65.71231202770402
2020-07-25,207,2020,GC,13.714329109069448,2.6211658577063304,102.82879478989535,36.189882157292786,30.600685037224785,5.843674731836596,176.81718967015632,63.283870674241854
2020-07-26,208,2020,GC,13.263607763232027,2.4900835593205213,104.31917940112078,35.78625250343695,29.991025906316956,5.590789520265376,175.25998238423406,61.06596116657652
2020-07-27,209,2020,GC,12.824724459251089,2.374461089553766,105.6186554472975,35.579895443542554,29.390197021583756,5.37261102559963,173.0316871002509,59.08099508112574
2020-07-28,210,2020,GC,12.403497802591048,2.2735279920049187,106.72218437032087,35.54257326751048,28.801356091078283,5.185811614731838,170.27232048140684,57.32688071277076
2020-07-29,211,2020,GC,12.005237139814732,2.1863803258428858,107.62486766745444,35.639313781971104,28.22789263316728,5.026916253433006,167.11999541491036,55.7880311108165
2020-07-30,212,2020,GC,11.63462001446785,2.111856352030617,108.32272273604866,35.82681196434218,27.6730441409586,4.892033955064064,163.70768770066252,54.43395538207443
2020-07-31,213,2020,GC,11.2957379877098,2.0485796086340056,108.81296527285129,36.054342315015816,27.139789709570167,4.776888247520224,160.1609013779387,53.222661824404014
2020-08-01,214,2020,GC,10.99222291793507,1.9950997710342575,109.09402440208308,36.267247000583005,26.630873857018507,4.677060140825589,156.5962436429213,52.10763128334128
2020-08-02,215,2020,GC,10.727384362702868,1.950047452652749,109.16554587450172,36.41147296773348,26.14883304964468,4.588289217816154,153.12087816232992,51.045222862541515
2020-08-03,216,2020,GC,10.503979518305457,1.912304493164002,109.0279476098834,36.44109723181442,25.6959277737642,4.506954046593791,149.82311322543407,50.00183972053695
2020-08-04,217,2020,GC,10.32288048609071,1.8811846309420923,108.68079673833172,36.33252514362921,25.27377423984261,4.430953735975948,146.73632453441095,48.95976984021856
2020-08-05,218,2020,GC,10.182817301151912,1.8564514630515565,108.12309703506966,36.088663001922185,24.883197269592404,4.359882399484355,143.8351706081533,47.91761560703059
2020-08-06,219,2020,GC,10.080874815124352,1.8381776257901252,107.35432334412612,35.73309364458771,24.524337528517687,4.294587221562408,141.05157410697777,46.884507159548576
2020-08-07,220,2020,GC,10.014188794917564,1.8265447340392449,106.37514899645896,35.29449696188974,24.19723501776598,4.236203871101945,138.3138081837503,45.871204537788344
2020-08-08,221,2020,GC,9.98029928262285,1.8216939423562368,105.1876011977404,34.79882663577548,23.901981152368688,4.185708892573703,135.55549145112914,44.883378600073385
2020-08-09,222,2020,GC,9.977082596412224,1.8236262905377336,103.7950771999502,34.26531463614281,23.638727305555044,4.14371909724725,132.71552239558395,43.9173869316732
2020-08-10,223,2020,GC,10.002692684992336,1.8321434401317496,102.20234538449388,33.70415260111123,23.40769363373172,4.110387026439414,129.73830417897628,42.9584106497669
2020-08-11,224,2020,GC,10.055254127933376,1.8468489319928496,100.41695304594192,33.11819114699864,23.209026645038,4.085484439747375,126.57532093389656,41.983807494931646
2020-08-12,225,2020,GC,10.132034635487726,1.867216423482575,98.45324117806248,32.51015743148021,23.042362167387054,4.068732994181933,123.18888773343454,40.9733083779583
2020-08-13,226,2020,GC,10.230131596667787,1.892511765275624,96.32757808173474,31.87652923547703,22.90729949188897,4.059515954553724,119.5491614224754,39.90199405032255
2020-08-14,227,2020,GC,10.34665965591274,1.9217682918178276,94.0566946428913,31.206811124927658,22.80355465826368,4.056821317175577,115.63371050992816,38.74014931940927
