solar.time,DO.obs,DO.sat,depth,discharge,temp.water,light
2020-08-16T14:08:25Z,12.1977,7.63499596965351,0.504856217444646,9.28915321438686,20.5479,1730.9525161647875
2020-08-16T14:23:25Z,12.1636,7.6093550255095614,0.504856217444646,9.28915321438686,20.702,1675.590758443522
2020-08-16T14:38:25Z,12.116,7.593186381600326,0.504856217444646,9.28915321438686,20.8064,1614.775587990851
2020-08-16T14:53:25Z,12.0494,7.570679811527738,0.504856217444646,9.28915321438686,20.9558,1548.7675022026026
2020-08-16T15:08:25Z,12.0348,7.542314346262296,0.504856217444646,9.28915321438686,21.1305,1477.8492421224128
2020-08-16T15:23:25Z,11.9236,7.524423472116325,0.504856217444646,9.28915321438686,21.2628,1402.3245813391472
2020-08-16T15:38:25Z,11.826,7.516950046585075,0.504856217444646,9.28915321438686,21.3156,1322.5170248580314
2020-08-16T15:53:25Z,11.5572,7.514704979904582,0.504856217444646,9.28915321438686,21.316,1238.7684233134216
2020-08-16T16:08:25Z,11.1368,7.522874092177299,0.504856217444646,9.28915321438686,21.2585,1151.4375087855553
2020-08-16T16:23:25Z,10.8674,7.526636745824494,0.504856217444646,9.28915321438686,21.2332,1060.8983580405923
2020-08-16T16:38:25Z,10.6341,7.526353340013827,0.504856217444646,9.28915321438686,21.2204,967.5387903579712
2020-08-16T16:53:25Z,10.52,7.522827763291691,0.504856217444646,9.28915321438686,21.2416,871.7587062407531
2020-08-16T17:08:25Z,10.5726,7.51194192908414,0.504856217444646,9.28915321438686,21.3149,773.9683744897793
2020-08-16T17:23:25Z,10.1812,7.513202869503581,0.504856217444646,9.28915321438686,21.3064,674.5866748420477
2020-08-16T17:38:25Z,9.8573,7.526234268634623,0.504856217444646,9.28915321438686,21.2187,574.039303723488
2020-08-16T17:53:25Z,9.7038,7.532831746376044,0.504856217444646,9.28915321438686,21.1744,472.75695080196834
2020-08-16T18:08:25Z,9.3939,7.539006411223259,0.504856217444646,9.28915321438686,21.133,371.17345414949176
2020-08-16T18:23:25Z,9.0328,7.5500352333897185,0.504856217444646,9.28915321438686,21.0592,269.7239419200011
2020-08-16T18:38:25Z,8.7121,7.567983117150228,0.504856217444646,9.28915321438686,20.9395,168.84296852414278
2020-08-16T18:53:25Z,8.395,7.58908122422553,0.504856217444646,9.28915321438686,20.814,68.96265315366006
