solar.time,DO.obs,DO.sat,depth,discharge,temp.water,light
2020-10-01T05:54:15Z,7.938,9.353885149267033,0.7220840380617097,20.079297649391105,11.318,0
2020-10-01T05:59:15Z,7.959,9.367559103309015,0.7220840380617097,20.079297649391105,11.255,0
2020-10-01T06:04:15Z,7.976,9.377347594739163,0.7220840380617097,20.079297649391105,11.21,0
2020-10-01T06:09:15Z,7.969,9.375388468437434,0.7220840380617097,20.079297649391105,11.219,29.160377294045972
2020-10-01T06:14:15Z,7.981,9.38519125063909,0.7220840380617097,20.079297649391105,11.174,63.65933314343113
2020-10-01T06:19:15Z,7.97,9.373430056497078,0.7220840380617097,20.079297649391105,11.228,98.07425229424437
2020-10-01T06:24:15Z,8.002,9.38519125063909,0.7220840380617097,20.079297649391105,11.174,132.3887479283909
2020-10-01T06:29:15Z,8,9.387153954058826,0.7220840380617097,20.079297649391105,11.165,166.58648096183748
2020-10-01T06:34:15Z,8.014,9.393046364661242,0.7220840380617097,20.079297649391105,11.138,200.65116796567284
2020-10-01T06:39:15Z,8.022,9.393046364661242,0.7220840380617097,20.079297649391105,11.138,234.56658878105597
2020-10-01T06:44:15Z,8.038,9.393046364661242,0.7220840380617097,20.079297649391105,11.138,268.31659443179586
2020-10-01T06:49:15Z,8.053,9.396978225567675,0.7220840380617097,20.079297649391105,11.12,301.8851146264408
2020-10-01T06:54:15Z,8.072,9.39501193616033,0.7220840380617097,20.079297649391105,11.129,335.25616551693344
2020-10-01T06:59:15Z,8.09,9.398945233239026,0.7220840380617097,20.079297649391105,11.111,368.41385730920433
2020-10-01T07:04:15Z,8.103,9.400912959530338,0.7220840380617097,20.079297649391105,11.102,401.34240172353793
2020-10-01T07:09:15Z,8.152,9.41668068295664,0.7220840380617097,20.079297649391105,11.03,434.02611969574616
2020-10-01T07:14:15Z,8.141,9.403508558652849,0.7220840380617097,20.079297649391105,11.093,466.44944866131436
2020-10-01T07:19:15Z,8.185,9.410464473029604,0.7220840380617097,20.079297649391105,11.066,498.5969500928083
2020-10-01T07:24:15Z,8.212,9.41348222679768,0.7220840380617097,20.079297649391105,11.057,530.4533167253284
2020-10-01T07:29:15Z,8.217,9.400112113169204,0.7220840380617097,20.079297649391105,11.12,562.0033800228825
2020-10-01T07:34:15Z,8.264,9.40995747862887,0.7220840380617097,20.079297649391105,11.075,593.2321172220959
2020-10-01T07:39:15Z,8.31,9.417846734070675,0.7220840380617097,20.079297649391105,11.039,624.1246585883049
2020-10-01T07:44:15Z,8.335,9.411928711162345,0.7220840380617097,20.079297649391105,11.066,654.666294468171
2020-10-01T07:49:15Z,8.361,9.40995747862887,0.7220840380617097,20.079297649391105,11.075,684.842482297276
2020-10-01T07:54:15Z,8.399,9.407986966384833,0.7220840380617097,20.079297649391105,11.084,714.6388535443747
2020-10-01T07:59:15Z,8.449,9.413900664342277,0.7220840380617097,20.079297649391105,11.057,744.0412204617139
2020-10-01T08:04:15Z,8.479,9.40995747862887,0.7220840380617097,20.079297649391105,11.075,773.0355830031554
2020-10-01T08:09:15Z,8.511,9.402079747821935,0.7220840380617097,20.079297649391105,11.111,801.6081353279101
2020-10-01T08:14:15Z,8.546,9.39421351883087,0.7220840380617097,20.079297649391105,11.147,829.745272489811
2020-10-01T08:19:15Z,8.588,9.388321381455233,0.7220840380617097,20.079297649391105,11.174,857.4335968003613
2020-10-01T08:24:15Z,8.629,9.39421351883087,0.7220840380617097,20.079297649391105,11.147,884.6599243466985
2020-10-01T08:29:15Z,8.694,9.398145197023666,0.7220840380617097,20.079297649391105,11.129,911.4112911961905
2020-10-01T08:34:15Z,8.72,9.39028471039895,0.7220840380617097,20.079297649391105,11.165,937.6749595310023
2020-10-01T08:39:15Z,8.77,9.384396872337774,0.7220840380617097,20.079297649391105,11.192,963.4384237750819
2020-10-01T08:44:15Z,8.807,9.377890073902616,0.7220840380617097,20.079297649391105,11.219,988.6894165301568
2020-10-01T08:49:15Z,8.848,9.374889035118784,0.7220840380617097,20.079297649391105,11.228,1013.415914413921
2020-10-01T08:54:15Z,8.888,9.371889126422076,0.7220840380617097,20.079297649391105,11.237,1037.6061437867118
2020-10-01T08:59:15Z,8.903,9.35583643701125,0.7220840380617097,20.079297649391105,11.309,1061.248586375496
2020-10-01T09:04:15Z,8.955,9.35583643701125,0.7220840380617097,20.079297649391105,11.309,1084.3319846844743
2020-10-01T09:09:15Z,9.001,9.353885149267033,0.7220840380617097,20.079297649391105,11.318,1106.845347484638
2020-10-01T09:14:15Z,9.041,9.357788435589262,0.7220840380617097,20.079297649391105,11.3,1128.7779549181466
2020-10-01T09:19:15Z,9.087,9.353885149267033,0.7220840380617097,20.079297649391105,11.318,1150.1193636767218
2020-10-01T09:24:15Z,9.099,9.336355489120628,0.7220840380617097,20.079297649391105,11.399,1170.8594119391369
2020-10-01T09:29:15Z,9.146,9.341569044540798,0.7220840380617097,20.079297649391105,11.372,1190.9882242917276
2020-10-01T09:34:15Z,9.198,9.340530234394045,0.7220840380617097,20.079297649391105,11.372,1210.496216266728
2020-10-01T09:39:15Z,9.228,9.331712532020429,0.7220840380617097,20.079297649391105,11.408,1229.3740990698034
2020-10-01T09:44:15Z,9.247,9.319650690875081,0.7220840380617097,20.079297649391105,11.462,1247.6128839212854
2020-10-01T09:49:15Z,9.3,9.325470839052425,0.7220840380617097,20.079297649391105,11.435,1265.2038863652476
2020-10-01T09:54:15Z,9.31,9.302228259421721,0.7220840380617097,20.079297649391105,11.543,1282.1387303505091
2020-10-01T09:59:15Z,9.362,9.297743641308132,0.7220840380617097,20.079297649391105,11.561,1298.4093523153829
2020-10-01T10:04:15Z,9.416,9.30443849886392,0.7220840380617097,20.079297649391105,11.525,1314.0080049177925
2020-10-01T10:09:15Z,9.444,9.301470007955517,0.7220840380617097,20.079297649391105,11.534,1328.92726083036
2020-10-01T10:14:15Z,9.45,9.284996528212686,0.7220840380617097,20.079297649391105,11.606,1343.1600161859922
2020-10-01T10:19:15Z,9.471,9.27647551563173,0.7220840380617097,20.079297649391105,11.641,1356.6994940129211
2020-10-01T10:24:15Z,9.523,9.271596800378205,0.7220840380617097,20.079297649391105,11.659,1369.5392474371056
2020-10-01T10:29:15Z,9.535,9.260961865867806,0.7220840380617097,20.079297649391105,11.704,1381.6731627934785
2020-10-01T10:34:15Z,9.581,9.27722640124969,0.7220840380617097,20.079297649391105,11.623,1393.0954624749397
2020-10-01T10:39:15Z,9.569,9.253147257521308,0.7220840380617097,20.079297649391105,11.731,1403.8007077251161
2020-10-01T10:44:15Z,9.603,9.259786709259162,0.7220840380617097,20.079297649391105,11.695,1413.7838012174318
2020-10-01T10:49:15Z,9.608,9.245341334338322,0.7220840380617097,20.079297649391105,11.758,1423.0399894821937
2020-10-01T10:54:15Z,9.641,9.24048540789371,0.7220840380617097,20.079297649391105,11.776,1431.5648651699435
2020-10-01T10:59:15Z,9.701,9.245813220081809,0.7220840380617097,20.079297649391105,11.749,1439.3543691559512
2020-10-01T11:04:15Z,9.721,9.232642530708208,0.7220840380617097,20.079297649391105,11.811,1446.4047924486674
2020-10-01T11:09:15Z,9.718,9.206188215211498,0.7220840380617097,20.079297649391105,11.936,1452.712777992769
2020-10-01T11:14:15Z,9.77,9.211891117785848,0.7220840380617097,20.079297649391105,11.909,1458.275322242799
2020-10-01T11:19:15Z,9.757,9.19669708542517,0.7220840380617097,20.079297649391105,11.981,1463.0897765990717
2020-10-01T11:24:15Z,9.782,9.191221117661069,0.7220840380617097,20.079297649391105,12.007,1467.1538486691434
2020-10-01T11:29:15Z,9.815,9.186818989681418,0.7220840380617097,20.079297649391105,12.025,1470.4656033618046
2020-10-01T11:34:15Z,9.85,9.170673940613758,0.7220840380617097,20.079297649391105,12.097,1473.0234637980257
2020-10-01T11:39:15Z,9.898,9.169651524818558,0.7220840380617097,20.079297649391105,12.097,1474.8262120779716
2020-10-01T11:44:15Z,9.924,9.16924255850048,0.7220840380617097,20.079297649391105,12.097,1475.872989849568
2020-10-01T11:49:15Z,9.922,9.143306484322988,0.7220840380617097,20.079297649391105,12.221,1476.1632987201306
2020-10-01T11:54:15Z,9.942,9.141429023590762,0.7220840380617097,20.079297649391105,12.23,1475.6970004936265
2020-10-01T11:59:15Z,9.93,9.113152858145163,0.7220840380617097,20.079297649391105,12.363,1474.4743172364429
2020-10-01T12:04:15Z,9.966,9.112136330998164,0.7220840380617097,20.079297649391105,12.363,1472.4958311697776
2020-10-01T12:09:15Z,9.98,9.120253790195678,0.7220840380617097,20.079297649391105,12.319,1469.762484399167
2020-10-01T12:14:15Z,9.985,9.110103276704166,0.7220840380617097,20.079297649391105,12.363,1466.2755784565918
2020-10-01T12:19:15Z,10,9.107220802431696,0.7220840380617097,20.079297649391105,12.372,1462.0367736860937
2020-10-01T12:24:15Z,10.005,9.097092654689964,0.7220840380617097,20.079297649391105,12.416,1457.048088452236
2020-10-01T12:29:15Z,10.009,9.091103301203479,0.7220840380617097,20.079297649391105,12.443,1451.3118981835946
2020-10-01T12:34:15Z,10.051,9.080161096451693,0.7220840380617097,20.079297649391105,12.496,1444.8309342230837
2020-10-01T12:39:15Z,10.048,9.067390011493725,0.7220840380617097,20.079297649391105,12.558,1437.6082825544113
2020-10-01T12:44:15Z,10.066,9.068634457527011,0.7220840380617097,20.079297649391105,12.549,1429.6473823150598
2020-10-01T12:49:15Z,10.079,9.05857602573025,0.7220840380617097,20.079297649391105,12.593,1420.9520241634268
2020-10-01T12:54:15Z,10.091,9.0501758080767285,0.7220840380617097,20.079297649391105,12.629,1411.5263484807572
2020-10-01T12:59:15Z,10.104,9.038307594135649,0.7220840380617097,20.079297649391105,12.682,1401.3748433697847
2020-10-01T13:04:15Z,10.124,9.037298041467132,0.7220840380617097,20.079297649391105,12.682,1390.5023425714671
2020-10-01T13:09:15Z,10.123,9.020150367652782,0.7220840380617097,20.079297649391105,12.761,1378.9140230983653
2020-10-01T13:14:15Z,10.153,9.016077406645113,0.7220840380617097,20.079297649391105,12.779,1366.6154028392777
2020-10-01T13:19:15Z,10.152,9.00528698333796,0.7220840380617097,20.079297649391105,12.832,1353.6123378680002
2020-10-01T13:24:15Z,10.167,9.00183069460287,0.7220840380617097,20.079297649391105,12.849,1339.9110196921256
2020-10-01T13:29:15Z,10.163,9.00183069460287,0.7220840380617097,20.079297649391105,12.849,1325.5179722955118
2020-10-01T13:34:15Z,10.151,8.992692902901071,0.7220840380617097,20.079297649391105,12.894,1310.440049031062
2020-10-01T13:39:15Z,10.142,8.983773874158292,0.7220840380617097,20.079297649391105,12.938,1294.6844293588433
2020-10-01T13:44:15Z,10.158,8.993916274527663,0.7220840380617097,20.079297649391105,12.885,1278.2586154265816
2020-10-01T13:49:15Z,10.139,8.991085515668448,0.7220840380617097,20.079297649391105,12.894,1261.170428511359
2020-10-01T13:54:15Z,10.149,8.995560111465878,0.7220840380617097,20.079297649391105,12.867,1243.4280052412198
2020-10-01T13:59:15Z,10.093,8.970245499827966,0.7220840380617097,20.079297649391105,12.99,1225.0397938160875
2020-10-01T14:04:15Z,10.117,8.984408519801045,0.7220840380617097,20.079297649391105,12.92,1206.014549873612
2020-10-01T14:09:15Z,10.095,8.97914339887603,0.7220840380617097,20.079297649391105,12.946,1186.361332435618
2020-10-01T14:14:15Z,10.097,8.977322116344988,0.7220840380617097,20.079297649391105,12.955,1166.0894994912173
2020-10-01T14:19:15Z,10.097,8.973681492373794,0.7220840380617097,20.079297649391105,12.973,1145.2087036002106
2020-10-01T14:24:15Z,10.084,8.973681492373794,0.7220840380617097,20.079297649391105,12.973,1123.7288872993536
2020-10-01T14:29:15Z,10.088,8.96842737805591,0.7220840380617097,20.079297649391105,12.999,1101.66027830017
