solar.time,DO.obs,DO.sat,depth,discharge,temp.water,light,air.pres_mb
2021-07-02T17:45:57Z,8.132333333333333,7.088020036521473,0.5971392085211386,11.668082696120079,24.174866666666667,779.1766524640615,860.6633999999999
2021-07-02T17:50:57Z,8.113999999999999,7.09255204200071,0.5971392085211386,11.668082696120079,24.1412,747.2709635599159,860.6633999999999
2021-07-02T17:55:57Z,8.092066666666666,7.096927175205778,0.5971392085211386,11.668082696120079,24.108733333333333,715.3267966752936,860.6633999999999
2021-07-02T18:00:57Z,8.064733333333333,7.101063958034019,0.5971392085211386,11.668082696120079,24.078066666666665,683.3593515309964,860.6633999999999
2021-07-02T18:05:57Z,8.0374,7.105204841183031,0.5971392085211386,11.668082696120079,24.0474,651.3838390261621,860.6633999999999
2021-07-02T18:10:57Z,8.007266666666668,7.109512110374982,0.5971392085211386,11.668082696120079,24.015533333333337,619.4154738485827,860.6633999999999
2021-07-02T18:15:57Z,7.972933333333334,7.114067503448335,0.5971392085211386,11.668082696120079,23.98186666666667,587.4694672605574,860.6633999999999
2021-07-02T18:20:57Z,7.9386,7.118627864265653,0.5971392085211386,11.668082696120079,23.9482,555.5610199115648,860.6633999999999
2021-07-02T18:25:57Z,7.898666666666667,7.122578173111889,0.5971392085211386,11.668082696120079,23.919066666666662,523.7053145811012,860.6633999999999
2021-07-02T18:30:57Z,7.850333333333333,7.125608969103455,0.5971392085211386,11.668082696120079,23.896733333333337,491.91750897773505,860.6633999999999
2021-07-02T18:35:57Z,7.802,7.128641961324328,0.5971392085211386,11.668082696120079,23.8744,460.2127284527864,860.6633999999999
2021-07-02T18:40:57Z,7.7494,7.132891845182314,0.5971392085211386,11.668082696120079,23.843133333333338,428.6060588781574,860.6633999999999
2021-07-02T18:45:57Z,7.6904,7.138970598638193,0.5971392085211386,11.668082696120079,23.798466666666663,397.11253946802424,860.6633999999999
2021-07-02T18:50:57Z,7.6314,7.145058184087886,0.5971392085211386,11.668082696120079,23.7538,365.7471555474881,860.6633999999999
2021-07-02T18:55:57Z,7.573866666666667,7.151300318020046,0.5971392085211386,11.668082696120079,23.708066666666667,334.5248314984951,860.6633999999999
2021-07-02T19:00:57Z,7.518533333333333,7.157770634373706,0.5971392085211386,11.668082696120079,23.660733333333333,303.4604236315281,860.6633999999999
2021-07-02T19:05:57Z,7.4632,7.16425094329418,0.5971392085211386,11.668082696120079,23.6134,272.5687131431305,860.6633999999999
2021-07-02T19:10:57Z,7.405466666666666,7.169515567360651,0.5971392085211386,11.668082696120079,23.575,241.86439900695277,860.6633999999999
2021-07-02T19:15:57Z,7.344133333333334,7.1729466072403625,0.5971392085211386,11.668082696120079,23.55,211.36209107949963,860.6633999999999
2021-07-02T19:20:57Z,7.2828,7.17638045148827,0.5971392085211386,11.668082696120079,23.525,181.07630302569342,860.6633999999999
2021-07-02T19:25:57Z,7.2232,7.180734019317604,0.5971392085211386,11.668082696120079,23.493333333333336,151.0214455832772,860.6633999999999
2021-07-02T19:30:57Z,7.1662,7.186469275533437,0.5971392085211386,11.668082696120079,23.451666666666668,121.21181953559717,860.6633999999999
2021-07-02T19:35:57Z,7.1092,7.1922123633632085,0.5971392085211386,11.668082696120079,23.41,91.66160902743667,860.6633999999999
2021-07-02T19:40:57Z,7.052466666666667,7.197208329590422,0.5971392085211386,11.668082696120079,23.373800000000003,62.38487472169023,860.6633999999999
2021-07-02T19:45:57Z,6.996133333333333,7.201076683921376,0.5971392085211386,11.668082696120079,23.3458,33.395547179156694,860.6633999999999
2021-07-02T19:50:57Z,6.9398,7.204948595260194,0.5971392085211386,11.668082696120079,23.3178,4.707420206514536,860.6633999999999
2021-07-02T19:55:57Z,6.882666666666666,7.207901013758162,0.5971392085211386,11.668082696120079,23.296466666666664,0,860.6633999999999
2021-07-02T20:00:57Z,6.824333333333333,7.209470328032645,0.5971392085211386,11.668082696120079,23.28513333333333,0,860.6633999999999
2021-07-02T20:05:57Z,6.766,7.2110402269804865,0.5971392085211386,11.668082696120079,23.2738,0,860.6633999999999
2021-07-02T20:10:57Z,6.711533333333334,7.213054247694985,0.5971392085211386,11.668082696120079,23.259266666666665,0,860.6633999999999
