UTC,unix,battery,water.temp,DO.obs
2021-06-14T21:42:00Z,1623706920,3.08,24.892,NA
2021-06-14T21:47:00Z,1623707220,3.08,24.878,NA
2021-06-14T21:52:00Z,1623707520,3.08,24.864,NA
2021-06-14T21:57:00Z,1623707820,3.08,24.85,NA
2021-06-14T22:02:00Z,1623708120,3.08,24.852666666666668,NA
2021-06-14T22:07:00Z,1623708420,3.08,24.855333333333334,NA
2021-06-14T22:12:00Z,1623708720,3.08,24.858,NA
2021-06-14T22:17:00Z,1623709020,3.08,22.450333333333333,NA
2021-06-14T22:22:00Z,1623709320,3.08,20.04266666666667,NA
2021-06-14T22:27:00Z,1623709620,3.08,17.635,NA
2021-06-14T22:32:00Z,1623709920,3.08,17.522333333333336,NA
2021-06-14T22:37:00Z,1623710220,3.08,17.409666666666666,NA
2021-06-14T22:42:00Z,1623710520,3.08,17.297,NA
2021-06-14T22:47:00Z,1623710820,3.08,17.513666666666666,NA
2021-06-14T22:52:00Z,1623711120,3.08,17.730333333333334,NA
2021-06-14T22:57:00Z,1623711420,3.08,17.947,NA
2021-06-14T23:02:00Z,1623711720,3.08,18.042333333333332,NA
2021-06-14T23:07:00Z,1623712020,3.08,18.137666666666668,NA
2021-06-14T23:12:00Z,1623712320,3.08,18.233,NA
2021-06-14T23:17:00Z,1623712620,3.08,18.306,NA
2021-06-14T23:22:00Z,1623712920,3.08,18.379,NA
2021-06-14T23:27:00Z,1623713220,3.08,18.452,NA
2021-06-14T23:32:00Z,1623713520,3.08,18.525000000000002,NA
2021-06-14T23:37:00Z,1623713820,3.08,18.598,NA
2021-06-14T23:42:00Z,1623714120,3.08,18.671,NA
2021-06-14T23:47:00Z,1623714420,3.08,18.732666666666667,NA
2021-06-14T23:52:00Z,1623714720,3.08,18.794333333333334,NA
2021-06-14T23:57:00Z,1623715020,3.08,18.856,NA
2021-06-15T00:02:00Z,1623715320,3.08,18.912000000000003,NA
2021-06-15T00:07:00Z,1623715620,3.08,18.968,NA
2021-06-15T00:12:00Z,1623715920,3.08,19.024,NA
2021-06-15T00:17:00Z,1623716220,3.08,19.079666666666668,NA
2021-06-15T00:22:00Z,1623716520,3.08,19.13533333333333,NA
2021-06-15T00:27:00Z,1623716820,3.08,19.191,NA
2021-06-15T00:32:00Z,1623717120,3.08,19.244333333333334,NA
2021-06-15T00:37:00Z,1623717420,3.08,19.297666666666665,NA
2021-06-15T00:42:00Z,1623717720,3.08,19.351,NA
2021-06-15T00:47:00Z,1623718020,3.08,19.409666666666666,NA
2021-06-15T00:52:00Z,1623718320,3.08,19.468333333333334,NA
2021-06-15T00:57:00Z,1623718620,3.08,19.527,NA
2021-06-15T01:02:00Z,1623718920,3.08,19.57166666666667,NA
2021-06-15T01:07:00Z,1623719220,3.08,19.616333333333333,NA
2021-06-15T01:12:00Z,1623719520,3.08,19.661,NA
2021-06-15T01:17:00Z,1623719820,3.08,19.7,NA
2021-06-15T01:22:00Z,1623720120,3.08,19.739,NA
2021-06-15T01:27:00Z,1623720420,3.08,19.778,NA
2021-06-15T01:32:00Z,1623720720,3.08,19.831,NA
2021-06-15T01:37:00Z,1623721020,3.08,19.884,NA
2021-06-15T01:42:00Z,1623721320,3.08,19.937,NA
2021-06-15T01:47:00Z,1623721620,3.08,19.965,NA
2021-06-15T01:52:00Z,1623721920,3.08,19.993000000000002,NA
2021-06-15T01:57:00Z,1623722220,3.08,20.021,NA
2021-06-15T02:02:00Z,1623722520,3.08,20.054333333333332,NA
2021-06-15T02:07:00Z,1623722820,3.08,20.087666666666667,NA
2021-06-15T02:12:00Z,1623723120,3.08,20.121,NA
2021-06-15T02:17:00Z,1623723420,3.08,20.165666666666667,NA
2021-06-15T02:22:00Z,1623723720,3.08,20.21033333333333,NA
2021-06-15T02:27:00Z,1623724020,3.08,20.255,NA
2021-06-15T02:32:00Z,1623724320,3.08,20.299666666666667,NA
2021-06-15T02:37:00Z,1623724620,3.08,20.34433333333333,NA
2021-06-15T02:42:00Z,1623724920,3.08,20.389,NA
2021-06-15T02:47:00Z,1623725220,3.08,20.41133333333333,NA
2021-06-15T02:52:00Z,1623725520,3.08,20.433666666666667,NA
2021-06-15T02:57:00Z,1623725820,3.08,20.456,NA
2021-06-15T03:02:00Z,1623726120,3.08,20.495,NA
2021-06-15T03:07:00Z,1623726420,3.08,20.534,NA
2021-06-15T03:12:00Z,1623726720,3.08,20.573,NA
2021-06-15T03:17:00Z,1623727020,3.0766666666666667,20.603666666666665,NA
2021-06-15T03:22:00Z,1623727320,3.0733333333333333,20.634333333333334,NA
2021-06-15T03:27:00Z,1623727620,3.07,20.665,NA
2021-06-15T03:32:00Z,1623727920,3.0733333333333333,20.692999999999998,NA
2021-06-15T03:37:00Z,1623728220,3.0766666666666667,20.721,NA
2021-06-15T03:42:00Z,1623728520,3.08,20.749,NA
2021-06-15T03:47:00Z,1623728820,3.08,20.77133333333333,NA
2021-06-15T03:52:00Z,1623729120,3.08,20.793666666666667,NA
2021-06-15T03:57:00Z,1623729420,3.08,20.816,NA
2021-06-15T04:02:00Z,1623729720,3.08,20.832666666666665,NA
2021-06-15T04:07:00Z,1623730020,3.08,20.849333333333334,NA
2021-06-15T04:12:00Z,1623730320,3.08,20.866,NA
2021-06-15T04:17:00Z,1623730620,3.08,20.905,NA
2021-06-15T04:22:00Z,1623730920,3.08,20.944,NA
2021-06-15T04:27:00Z,1623731220,3.08,20.983,NA
2021-06-15T04:32:00Z,1623731520,3.08,20.997,NA
2021-06-15T04:37:00Z,1623731820,3.08,21.011,NA
2021-06-15T04:42:00Z,1623732120,3.08,21.025,NA
2021-06-15T04:47:00Z,1623732420,3.08,21.041666666666664,NA
2021-06-15T04:52:00Z,1623732720,3.08,21.058333333333334,NA
2021-06-15T04:57:00Z,1623733020,3.08,21.075,NA
2021-06-15T05:02:00Z,1623733320,3.0766666666666667,21.099999999999998,NA
2021-06-15T05:07:00Z,1623733620,3.0733333333333333,21.125,NA
2021-06-15T05:12:00Z,1623733920,3.07,21.15,NA
2021-06-15T05:17:00Z,1623734220,3.0733333333333333,21.16133333333333,NA
2021-06-15T05:22:00Z,1623734520,3.0766666666666667,21.172666666666668,NA
2021-06-15T05:27:00Z,1623734820,3.08,21.184,NA
2021-06-15T05:32:00Z,1623735120,3.0766666666666667,21.203333333333333,NA
2021-06-15T05:37:00Z,1623735420,3.0733333333333333,21.22266666666667,NA
2021-06-15T05:42:00Z,1623735720,3.07,21.242,NA
2021-06-15T05:47:00Z,1623736020,3.0733333333333333,21.261666666666667,NA
2021-06-15T05:52:00Z,1623736320,3.0766666666666667,21.281333333333333,NA
2021-06-15T05:57:00Z,1623736620,3.08,21.301,NA
2021-06-15T06:02:00Z,1623736920,3.08,21.30933333333333,NA
2021-06-15T06:07:00Z,1623737220,3.08,21.317666666666668,NA
2021-06-15T06:12:00Z,1623737520,3.08,21.326,NA
2021-06-15T06:17:00Z,1623737820,3.0766666666666667,21.337,NA
2021-06-15T06:22:00Z,1623738120,3.0733333333333333,21.348000000000003,NA
2021-06-15T06:27:00Z,1623738420,3.07,21.359,NA
2021-06-15T06:32:00Z,1623738720,3.0733333333333333,21.367333333333335,NA
2021-06-15T06:37:00Z,1623739020,3.0766666666666667,21.375666666666667,NA
2021-06-15T06:42:00Z,1623739320,3.08,21.384,NA
2021-06-15T06:47:00Z,1623739620,3.08,21.395333333333333,NA
2021-06-15T06:52:00Z,1623739920,3.08,21.406666666666666,NA
2021-06-15T06:57:00Z,1623740220,3.08,21.418,NA
2021-06-15T07:02:00Z,1623740520,3.08,21.426333333333332,NA
2021-06-15T07:07:00Z,1623740820,3.08,21.43466666666667,NA
2021-06-15T07:12:00Z,1623741120,3.08,21.443,NA
2021-06-15T07:17:00Z,1623741420,3.0766666666666667,21.454,NA
2021-06-15T07:22:00Z,1623741720,3.0733333333333333,21.465,NA
2021-06-15T07:27:00Z,1623742020,3.07,21.476,NA
2021-06-15T07:32:00Z,1623742320,3.0733333333333333,21.481666666666666,NA
2021-06-15T07:37:00Z,1623742620,3.0766666666666667,21.487333333333332,NA
2021-06-15T07:42:00Z,1623742920,3.08,21.493,NA
2021-06-15T07:47:00Z,1623743220,3.08,21.503999999999998,NA
2021-06-15T07:52:00Z,1623743520,3.08,21.515,NA
2021-06-15T07:57:00Z,1623743820,3.08,21.526,NA
2021-06-15T08:02:00Z,1623744120,3.08,21.523333333333333,NA
2021-06-15T08:07:00Z,1623744420,3.08,21.520666666666667,NA
2021-06-15T08:12:00Z,1623744720,3.08,21.518,NA
2021-06-15T08:17:00Z,1623745020,3.08,21.520666666666667,NA
2021-06-15T08:22:00Z,1623745320,3.08,21.523333333333333,NA
2021-06-15T08:27:00Z,1623745620,3.08,21.526,NA
2021-06-15T08:32:00Z,1623745920,3.08,21.523333333333333,NA
2021-06-15T08:37:00Z,1623746220,3.08,21.520666666666667,NA
2021-06-15T08:42:00Z,1623746520,3.08,21.518,NA
2021-06-15T08:47:00Z,1623746820,3.0766666666666667,21.532,NA
2021-06-15T08:52:00Z,1623747120,3.0733333333333333,21.546,NA
2021-06-15T08:57:00Z,1623747420,3.07,21.56,NA
2021-06-15T09:02:00Z,1623747720,3.0733333333333333,21.56,NA
2021-06-15T09:07:00Z,1623748020,3.0766666666666667,21.56,NA
2021-06-15T09:12:00Z,1623748320,3.08,21.56,NA
2021-06-15T09:17:00Z,1623748620,3.08,21.56,NA
2021-06-15T09:22:00Z,1623748920,3.08,21.56,NA
2021-06-15T09:27:00Z,1623749220,3.08,21.56,NA
2021-06-15T09:32:00Z,1623749520,3.0766666666666667,21.557,NA
2021-06-15T09:37:00Z,1623749820,3.0733333333333333,21.554,NA
2021-06-15T09:42:00Z,1623750120,3.07,21.551,NA
2021-06-15T09:47:00Z,1623750420,3.0733333333333333,21.551,NA
2021-06-15T09:52:00Z,1623750720,3.0766666666666667,21.551,NA
2021-06-15T09:57:00Z,1623751020,3.08,21.551,NA
2021-06-15T10:02:00Z,1623751320,3.0766666666666667,21.551,NA
2021-06-15T10:07:00Z,1623751620,3.0733333333333333,21.551,NA
2021-06-15T10:12:00Z,1623751920,3.07,21.551,NA
2021-06-15T10:17:00Z,1623752220,3.0733333333333333,21.554,NA
2021-06-15T10:22:00Z,1623752520,3.0766666666666667,21.557,NA
2021-06-15T10:27:00Z,1623752820,3.08,21.56,NA
2021-06-15T10:32:00Z,1623753120,3.08,21.554333333333332,NA
2021-06-15T10:37:00Z,1623753420,3.08,21.548666666666666,NA
2021-06-15T10:42:00Z,1623753720,3.08,21.543,NA
2021-06-15T10:47:00Z,1623754020,3.08,21.543,NA
2021-06-15T10:52:00Z,1623754320,3.08,21.543,NA
2021-06-15T10:57:00Z,1623754620,3.08,21.543,NA
2021-06-15T11:02:00Z,1623754920,3.08,21.540333333333333,NA
2021-06-15T11:07:00Z,1623755220,3.08,21.537666666666667,NA
2021-06-15T11:12:00Z,1623755520,3.08,21.535,NA
2021-06-15T11:17:00Z,1623755820,3.08,21.532,NA
2021-06-15T11:22:00Z,1623756120,3.08,21.529,NA
2021-06-15T11:27:00Z,1623756420,3.08,21.526,NA
2021-06-15T11:32:00Z,1623756720,3.0766666666666667,21.517666666666667,NA
2021-06-15T11:37:00Z,1623757020,3.0733333333333333,21.509333333333334,NA
2021-06-15T11:42:00Z,1623757320,3.07,21.501,NA
2021-06-15T11:47:00Z,1623757620,3.07,21.495333333333335,NA
2021-06-15T11:52:00Z,1623757920,3.07,21.48966666666667,NA
2021-06-15T11:57:00Z,1623758220,3.07,21.484,NA
2021-06-15T12:02:00Z,1623758520,3.0733333333333333,21.487000000000002,NA
2021-06-15T12:07:00Z,1623758820,3.0766666666666667,21.49,NA
2021-06-15T12:12:00Z,1623759120,3.08,21.493,NA
2021-06-15T12:17:00Z,1623759420,3.0766666666666667,21.479,NA
2021-06-15T12:22:00Z,1623759720,3.0733333333333333,21.465,NA
2021-06-15T12:27:00Z,1623760020,3.07,21.451,NA
2021-06-15T12:32:00Z,1623760320,3.0733333333333333,21.456666666666667,NA
2021-06-15T12:37:00Z,1623760620,3.0766666666666667,21.462333333333333,NA
2021-06-15T12:42:00Z,1623760920,3.08,21.468,NA
2021-06-15T12:47:00Z,1623761220,3.08,21.454,NA
2021-06-15T12:52:00Z,1623761520,3.08,21.439999999999998,NA
2021-06-15T12:57:00Z,1623761820,3.08,21.426,NA
2021-06-15T13:02:00Z,1623762120,3.08,21.420333333333332,NA
2021-06-15T13:07:00Z,1623762420,3.08,21.414666666666665,NA
2021-06-15T13:12:00Z,1623762720,3.08,21.409,NA
2021-06-15T13:17:00Z,1623763020,3.08,21.403333333333332,NA
2021-06-15T13:22:00Z,1623763320,3.08,21.397666666666666,NA
2021-06-15T13:27:00Z,1623763620,3.08,21.392,NA
2021-06-15T13:32:00Z,1623763920,3.0766666666666667,21.381,NA
2021-06-15T13:37:00Z,1623764220,3.0733333333333333,21.37,NA
2021-06-15T13:42:00Z,1623764520,3.07,21.359,NA
2021-06-15T13:47:00Z,NA,NA,NA,NA
2021-06-15T13:52:00Z,NA,NA,NA,NA
2021-06-15T13:57:00Z,NA,NA,NA,NA
2021-06-15T14:02:00Z,NA,NA,NA,NA
2021-06-15T14:07:00Z,NA,NA,NA,NA
2021-06-15T14:12:00Z,NA,NA,NA,NA
2021-06-15T14:17:00Z,NA,NA,NA,NA
2021-06-15T14:22:00Z,NA,NA,NA,NA
2021-06-15T14:27:00Z,NA,NA,NA,NA
2021-06-15T14:32:00Z,NA,NA,NA,NA
2021-06-15T14:37:00Z,NA,NA,NA,NA
2021-06-15T14:42:00Z,NA,NA,NA,NA
2021-06-15T14:47:00Z,NA,NA,NA,NA
2021-06-15T14:52:00Z,NA,NA,NA,NA
2021-06-15T14:57:00Z,NA,NA,NA,NA
2021-06-15T15:02:00Z,NA,NA,NA,NA
2021-06-15T15:07:00Z,NA,NA,NA,NA
2021-06-15T15:12:00Z,NA,NA,NA,NA
2021-06-15T15:17:00Z,NA,NA,NA,NA
2021-06-15T15:22:00Z,NA,NA,NA,NA
2021-06-15T15:27:00Z,NA,NA,NA,NA
2021-06-15T15:32:00Z,NA,NA,NA,NA
2021-06-15T15:37:00Z,NA,NA,NA,NA
2021-06-15T15:42:00Z,NA,NA,NA,NA
2021-06-15T15:47:00Z,NA,NA,NA,NA
2021-06-15T15:52:00Z,NA,NA,NA,NA
2021-06-15T15:57:00Z,NA,NA,NA,NA
2021-06-15T16:02:00Z,NA,NA,NA,NA
2021-06-15T16:07:00Z,NA,NA,NA,NA
2021-06-15T16:12:00Z,NA,NA,NA,NA
2021-06-15T16:17:00Z,NA,NA,NA,NA
2021-06-15T16:22:00Z,NA,NA,NA,NA
2021-06-15T16:27:00Z,NA,NA,NA,NA
2021-06-15T16:32:00Z,NA,NA,NA,NA
2021-06-15T16:37:00Z,NA,NA,NA,NA
2021-06-15T16:42:00Z,NA,NA,NA,NA
2021-06-15T16:47:00Z,NA,NA,NA,NA
2021-06-15T16:52:00Z,1623775920,3.08,14.817,NA
2021-06-15T16:57:00Z,1623776220,3.08,14.607,NA
2021-06-15T17:02:00Z,1623776520,3.08,14.397,NA
2021-06-15T17:07:00Z,1623776820,3.0773333333333333,14.380333333333333,9.201466666666667
2021-06-15T17:12:00Z,1623777120,3.074,14.411999999999999,9.2158
2021-06-15T17:17:00Z,1623777420,3.0706666666666664,14.443666666666665,9.230133333333335
2021-06-15T17:22:00Z,1623777720,3.07,14.494,9.239133333333333
2021-06-15T17:27:00Z,1623778020,3.07,14.549,9.2468
2021-06-15T17:32:00Z,1623778320,3.07,14.604000000000001,9.254466666666668
2021-06-15T17:37:00Z,1623778620,3.0726666666666667,14.663266666666667,9.264
2021-06-15T17:42:00Z,1623778920,3.076,14.7236,9.274
2021-06-15T17:47:00Z,1623779220,3.0793333333333335,14.783933333333334,9.283999999999999
2021-06-15T17:52:00Z,1623779520,3.08,14.848799999999999,9.292933333333332
2021-06-15T17:57:00Z,1623779820,3.08,14.9148,9.301599999999999
2021-06-15T18:02:00Z,1623780120,3.08,14.9808,9.310266666666665
2021-06-15T18:07:00Z,1623780420,3.08,15.032933333333334,9.327733333333333
2021-06-15T18:12:00Z,1623780720,3.08,15.0816,9.3474
2021-06-15T18:17:00Z,1623781020,3.08,15.130266666666667,9.367066666666666
2021-06-15T18:22:00Z,1623781320,3.0773333333333333,15.181333333333333,9.3718
2021-06-15T18:27:00Z,1623781620,3.074,15.233,9.3728
2021-06-15T18:32:00Z,1623781920,3.0706666666666664,15.284666666666666,9.373800000000001
2021-06-15T18:37:00Z,1623782220,3.07,15.386466666666667,9.3716
2021-06-15T18:42:00Z,1623782520,3.07,15.5008,9.3686
2021-06-15T18:47:00Z,1623782820,3.07,15.615133333333333,9.3656
2021-06-15T18:52:00Z,1623783120,3.07,15.674533333333333,9.347933333333334
2021-06-15T18:57:00Z,1623783420,3.07,15.7202,9.326600000000001
2021-06-15T19:02:00Z,1623783720,3.07,15.765866666666668,9.305266666666666
2021-06-15T19:07:00Z,1623784020,3.0726666666666667,15.829666666666666,9.304466666666666
2021-06-15T19:12:00Z,1623784320,3.076,15.898,9.3088
2021-06-15T19:17:00Z,1623784620,3.0793333333333335,15.966333333333333,9.313133333333333
2021-06-15T19:22:00Z,1623784920,3.08,16.0368,9.317733333333333
2021-06-15T19:27:00Z,1623785220,3.08,16.1078,9.3224
2021-06-15T19:32:00Z,1623785520,3.08,16.178800000000003,9.327066666666665
2021-06-15T19:37:00Z,1623785820,3.08,16.2746,9.3128
2021-06-15T19:42:00Z,1623786120,3.08,16.3766,9.293800000000001
2021-06-15T19:47:00Z,1623786420,3.08,16.4786,9.2748
2021-06-15T19:52:00Z,1623786720,3.0773333333333333,16.5422,9.282200000000001
2021-06-15T19:57:00Z,1623787020,3.074,16.5962,9.2962
2021-06-15T20:02:00Z,1623787320,3.0706666666666664,16.6502,9.3102
2021-06-15T20:07:00Z,1623787620,3.07,16.710866666666668,9.306066666666668
2021-06-15T20:12:00Z,1623787920,3.07,16.7732,9.297400000000001
2021-06-15T20:17:00Z,1623788220,3.07,16.835533333333334,9.288733333333335
2021-06-15T20:22:00Z,1623788520,3.0726666666666667,16.9112,9.261666666666667
2021-06-15T20:27:00Z,1623788820,3.076,16.9902,9.23
2021-06-15T20:32:00Z,1623789120,3.0793333333333335,17.069200000000002,9.198333333333334
2021-06-15T20:37:00Z,1623789420,3.08,17.150333333333332,9.170933333333334
2021-06-15T20:42:00Z,1623789720,3.08,17.232,9.1446
2021-06-15T20:47:00Z,1623790020,3.08,17.313666666666666,9.118266666666667
2021-06-15T20:52:00Z,1623790320,3.08,17.361733333333333,9.115666666666666
2021-06-15T20:57:00Z,1623790620,3.08,17.4014,9.119
2021-06-15T21:02:00Z,1623790920,3.08,17.441066666666668,9.122333333333332
2021-06-15T21:07:00Z,1623791220,3.0773333333333333,17.505266666666667,9.116066666666667
2021-06-15T21:12:00Z,1623791520,3.074,17.5756,9.1074
2021-06-15T21:17:00Z,1623791820,3.0706666666666664,17.645933333333332,9.098733333333334
2021-06-15T21:22:00Z,1623792120,3.07,17.696,9.0506
2021-06-15T21:27:00Z,1623792420,3.07,17.741,8.9926
2021-06-15T21:32:00Z,1623792720,3.07,17.786,8.9346
2021-06-15T21:37:00Z,1623793020,3.07,17.844600000000003,8.921933333333333
2021-06-15T21:42:00Z,1623793320,3.07,17.9066,8.9206
2021-06-15T21:47:00Z,1623793620,3.07,17.968600000000002,8.919266666666667
2021-06-15T21:52:00Z,1623793920,3.07,18.032466666666668,8.904066666666667
2021-06-15T21:57:00Z,1623794220,3.07,18.096800000000002,8.8854
2021-06-15T22:02:00Z,1623794520,3.07,18.161133333333332,8.866733333333332
2021-06-15T22:07:00Z,1623794820,3.07,18.1876,8.856333333333334
2021-06-15T22:12:00Z,1623795120,3.07,18.2046,8.847999999999999
2021-06-15T22:17:00Z,1623795420,3.07,18.221600000000002,8.839666666666666
2021-06-15T22:22:00Z,1623795720,3.0726666666666667,18.2586,8.8204
2021-06-15T22:27:00Z,1623796020,3.076,18.3006,8.7983999999999991
2021-06-15T22:32:00Z,1623796320,3.0793333333333335,18.3426,8.7764
2021-06-15T22:37:00Z,1623796620,3.08,18.393666666666665,8.7608
2021-06-15T22:42:00Z,1623796920,3.08,18.447,8.7468
2021-06-15T22:47:00Z,1623797220,3.08,18.500333333333334,8.732800000000001
2021-06-15T22:52:00Z,1623797520,3.0773333333333333,18.540066666666668,8.707600000000001
2021-06-15T22:57:00Z,1623797820,3.074,18.5764,8.6796
2021-06-15T23:02:00Z,1623798120,3.0706666666666664,18.612733333333335,8.6516
2021-06-15T23:07:00Z,1623798420,3.07,18.622400000000003,8.638533333333333
2021-06-15T23:12:00Z,1623798720,3.07,18.625400000000003,8.6292
2021-06-15T23:17:00Z,1623799020,3.07,18.628400000000003,8.619866666666667
2021-06-15T23:22:00Z,1623799320,3.07,18.6602,8.591066666666666
2021-06-15T23:27:00Z,1623799620,3.07,18.6992,8.5574
2021-06-15T23:32:00Z,1623799920,3.07,18.7382,8.523733333333332
2021-06-15T23:37:00Z,1623800220,3.07,18.772933333333334,8.491399999999999
2021-06-15T23:42:00Z,1623800520,3.07,18.8066,8.459399999999999
2021-06-15T23:47:00Z,1623800820,3.07,18.84026666666667,8.427399999999999
2021-06-15T23:52:00Z,1623801120,3.07,18.856066666666667,8.406066666666666
2021-06-15T23:57:00Z,1623801420,3.07,18.8674,8.3874
2021-06-16T00:02:00Z,1623801720,3.07,18.878733333333333,8.368733333333333
2021-06-16T00:07:00Z,1623802020,3.07,18.883133333333333,8.3394
2021-06-16T00:12:00Z,1623802320,3.07,18.8858,8.3074
2021-06-16T00:17:00Z,1623802620,3.07,18.888466666666666,8.2754
2021-06-16T00:22:00Z,1623802920,3.07,18.8802,8.245533333333332
2021-06-16T00:27:00Z,1623803220,3.07,18.8692,8.216199999999999
2021-06-16T00:32:00Z,1623803520,3.07,18.8582,8.186866666666665
2021-06-16T00:37:00Z,1623803820,3.07,18.858133333333335,8.151933333333332
2021-06-16T00:42:00Z,1623804120,3.07,18.8608,8.115599999999999
2021-06-16T00:47:00Z,1623804420,3.07,18.863466666666667,8.079266666666665
2021-06-16T00:52:00Z,1623804720,3.07,18.852800000000002,8.0488
2021-06-16T00:57:00Z,1623805020,3.07,18.8388,8.0198
2021-06-16T01:02:00Z,1623805320,3.07,18.8248,7.9908
2021-06-16T01:07:00Z,1623805620,3.07,18.808666666666667,7.962866666666667
2021-06-16T01:12:00Z,1623805920,3.07,18.791999999999998,7.9352
2021-06-16T01:17:00Z,1623806220,3.07,18.775333333333332,7.907533333333333
2021-06-16T01:22:00Z,1623806520,3.07,18.7608,7.87
2021-06-16T01:27:00Z,1623806820,3.07,18.7468,7.83
2021-06-16T01:32:00Z,1623807120,3.07,18.7328,7.79
2021-06-16T01:37:00Z,1623807420,3.07,18.700666666666667,7.734266666666667
2021-06-16T01:42:00Z,1623807720,3.07,18.664,7.6746
2021-06-16T01:47:00Z,1623808020,3.07,18.627333333333333,7.614933333333333
2021-06-16T01:52:00Z,1623808320,3.07,18.584266666666668,7.5886
2021-06-16T01:57:00Z,1623808620,3.07,18.5396,7.5706
2021-06-16T02:02:00Z,1623808920,3.07,18.494933333333336,7.5526
2021-06-16T02:07:00Z,1623809220,3.07,18.4524,7.529800000000001
2021-06-16T02:12:00Z,1623809520,3.07,18.4104,7.505800000000001
2021-06-16T02:17:00Z,1623809820,3.07,18.3684,7.481800000000001
2021-06-16T02:22:00Z,1623810120,3.07,18.333066666666667,7.448466666666667
2021-06-16T02:27:00Z,1623810420,3.07,18.2994,7.4128
2021-06-16T02:32:00Z,1623810720,3.07,18.265733333333333,7.377133333333333
2021-06-16T02:37:00Z,1623811020,3.07,18.223,7.3364
2021-06-16T02:42:00Z,1623811320,3.07,18.178,7.2943999999999996
2021-06-16T02:47:00Z,1623811620,3.07,18.133,7.2524
2021-06-16T02:52:00Z,1623811920,3.07,18.10373333333333,7.2184
2021-06-16T02:57:00Z,1623812220,3.07,18.0784,7.1864
2021-06-16T03:02:00Z,1623812520,3.07,18.053066666666666,7.1544
2021-06-16T03:07:00Z,1623812820,3.07,18.01653333333333,7.1224
2021-06-16T03:12:00Z,1623813120,3.07,17.9772,7.0904
2021-06-16T03:17:00Z,1623813420,3.07,17.937866666666665,7.0584
2021-06-16T03:22:00Z,1623813720,3.07,17.894000000000002,7.0477333333333325
2021-06-16T03:27:00Z,1623814020,3.07,17.849,7.0424
2021-06-16T03:32:00Z,1623814320,3.07,17.804000000000002,7.037066666666666
2021-06-16T03:37:00Z,1623814620,3.07,17.765666666666668,7.011466666666666
2021-06-16T03:42:00Z,1623814920,3.07,17.729,6.9807999999999995
2021-06-16T03:47:00Z,1623815220,3.07,17.692333333333334,6.9501333333333335
2021-06-16T03:52:00Z,1623815520,3.07,17.635666666666665,6.935733333333333
2021-06-16T03:57:00Z,1623815820,3.07,17.573999999999998,6.9254
2021-06-16T04:02:00Z,1623816120,3.07,17.512333333333334,6.915066666666667
2021-06-16T04:07:00Z,1623816420,3.07,17.45253333333333,6.904733333333334
2021-06-16T04:12:00Z,1623816720,3.07,17.3932,6.8944
2021-06-16T04:17:00Z,1623817020,3.07,17.333866666666665,6.8840666666666666
2021-06-16T04:22:00Z,1623817320,3.07,17.290266666666668,6.8812
2021-06-16T04:27:00Z,1623817620,3.07,17.2506,6.880199999999999
2021-06-16T04:32:00Z,1623817920,3.07,17.210933333333333,6.8792
2021-06-16T04:37:00Z,1623818220,3.07,17.146733333333334,6.8758
2021-06-16T04:42:00Z,1623818520,3.07,17.0764,6.8717999999999995
2021-06-16T04:47:00Z,1623818820,3.07,17.00606666666667,6.8678
2021-06-16T04:52:00Z,1623819120,3.07,16.96026666666667,6.864333333333334
2021-06-16T04:57:00Z,1623819420,3.07,16.9206,6.861
2021-06-16T05:02:00Z,1623819720,3.07,16.880933333333335,6.857666666666667
2021-06-16T05:07:00Z,1623820020,3.07,16.823133333333335,6.861266666666667
2021-06-16T05:12:00Z,1623820320,3.07,16.7608,6.8666
2021-06-16T05:17:00Z,1623820620,3.07,16.69846666666667,6.871933333333334
2021-06-16T05:22:00Z,1623820920,3.07,16.6452,6.881
2021-06-16T05:27:00Z,1623821220,3.07,16.5942,6.891
2021-06-16T05:32:00Z,1623821520,3.07,16.543200000000002,6.901
2021-06-16T05:37:00Z,1623821820,3.07,16.503666666666668,6.901133333333333
2021-06-16T05:42:00Z,1623822120,3.07,16.467,6.8988
2021-06-16T05:47:00Z,1623822420,3.07,16.430333333333333,6.896466666666667
2021-06-16T05:52:00Z,1623822720,3.07,16.382199999999997,6.897333333333333
2021-06-16T05:57:00Z,1623823020,3.07,16.3312,6.899
2021-06-16T06:02:00Z,1623823320,3.07,16.2802,6.900666666666666
2021-06-16T06:07:00Z,1623823620,3.07,16.222266666666666,6.910866666666666
2021-06-16T06:12:00Z,1623823920,3.07,16.1626,6.9232
2021-06-16T06:17:00Z,1623824220,3.07,16.102933333333333,6.935533333333333
2021-06-16T06:22:00Z,1623824520,3.07,16.065933333333334,6.940666666666667
2021-06-16T06:27:00Z,1623824820,3.07,16.0346,6.944
2021-06-16T06:32:00Z,1623825120,3.07,16.003266666666665,6.947333333333334
2021-06-16T06:37:00Z,1623825420,3.07,15.953533333333333,6.9581333333333335
2021-06-16T06:42:00Z,1623825720,3.07,15.8992,6.9708
2021-06-16T06:47:00Z,1623826020,3.07,15.844866666666666,6.983466666666667
2021-06-16T06:52:00Z,1623826320,3.07,15.8204,6.9828
2021-06-16T06:57:00Z,1623826620,3.07,15.8034,6.9788
2021-06-16T07:02:00Z,1623826920,3.07,15.786399999999999,6.9748
2021-06-16T07:07:00Z,1623827220,3.07,15.757933333333334,6.975066666666667
