mean,se_mean,sd,X_2.5,X_50,X_97.5,parameter,biomass_vars,model,r2_adj,rmse
0.7963813493072238,0.009303178488485667,0.5871805008600891,0.0391477436024687,0.6782737408179862,2.172130439771994,alpha_epil_afdm,epil_afdm,PI_curve,-570613070.1077098,79242.14318980876
0.22627303335704,0.0017935835900587214,0.09371766940578818,0.04810063512136644,0.22465485805685925,0.41188331886928053,Pmax_epil_afdm,epil_afdm,PI_curve,-570613070.1077098,79242.14318980876
9.308090653431837,0.01280052967397391,0.6845426832666021,7.9345229357748215,9.301722473664793,10.67500615756671,intercept,epil_afdm,PI_curve,-570613070.1077098,79242.14318980876
11.701826460625874,0.003838658403183071,0.23526281529204462,11.247838400898875,11.701577908204426,12.171269171179677,beta_1,epil_afdm,PI_curve,-570613070.1077098,79242.14318980876
6.576367964120658,0.00497943445643077,0.3390145194331629,5.905023464227525,6.576143851751429,7.262111475820414,beta_2,epil_afdm,PI_curve,-570613070.1077098,79242.14318980876
9.401971350411978,0.0036055523234028303,0.22509107672271267,8.956402046562554,9.40686445246681,9.841891747662416,beta_3,epil_afdm,PI_curve,-570613070.1077098,79242.14318980876
9.226760235487783,0.0034161991235745846,0.22891545013162357,8.76196297252566,9.228061936813575,9.68272922140274,beta_4,epil_afdm,PI_curve,-570613070.1077098,79242.14318980876
9.89610607502954,0.003322002342421187,0.2192607270802844,9.461747924748098,9.900864853820131,10.337146772148664,beta_5,epil_afdm,PI_curve,-570613070.1077098,79242.14318980876
9.244640953112905,0.003582266804122319,0.22387938962140763,8.82165080377188,9.244290117664367,9.68246964663283,beta_6,epil_afdm,PI_curve,-570613070.1077098,79242.14318980876
1.5684850864253528,0.006630646125199625,0.3901916185758047,0.9585144880094919,1.517032279974895,2.4686887748159627,tau_b,epil_afdm,PI_curve,-570613070.1077098,79242.14318980876
3.06644011180232,0.0010184779863222555,0.06574434077835414,2.941650561150609,3.0650130218430434,3.1982730774996697,sigma,epil_afdm,PI_curve,-570613070.1077098,79242.14318980876
0.6108150640200151,0.26299708633662827,0.624637572776069,5.448107539905417e-4,0.46026011147867685,2.1864076220734954,alpha_fila_afdm,fila_afdm,PI_curve,-531055198.3804727,76446.07420664205
2.590029981623269,3.1436713583341733,5.1277493389791085,0.004798807679428457,0.10387067336035039,18.15171993099913,Pmax_fila_afdm,fila_afdm,PI_curve,-531055198.3804727,76446.07420664205
9.129798384830417,0.03347193201512128,0.6407415106090699,7.806377979130937,9.129198558627564,10.413913094649331,intercept,fila_afdm,PI_curve,-531055198.3804727,76446.07420664205
11.503123849648173,0.046871900009827626,0.2322294528927429,11.029099654749222,11.504956679089133,11.9562281592587,beta_1,fila_afdm,PI_curve,-531055198.3804727,76446.07420664205
6.492635651680118,0.0355523191298639,0.32945774855448523,5.828821648429107,6.4958207936524115,7.137613736373124,beta_2,fila_afdm,PI_curve,-531055198.3804727,76446.07420664205
9.275738637506523,0.0609796389562508,0.2413886923325504,8.80202509636175,9.28093663166057,9.752526516913907,beta_3,fila_afdm,PI_curve,-531055198.3804727,76446.07420664205
9.026833299985421,0.08547019725641779,0.2564345872360917,8.494476451671346,9.039642307998113,9.493344454476867,beta_4,fila_afdm,PI_curve,-531055198.3804727,76446.07420664205
9.72537556549415,0.10851043102564187,0.27487881774193834,9.162668248945605,9.737013602745227,10.244327827709276,beta_5,fila_afdm,PI_curve,-531055198.3804727,76446.07420664205
9.00805050276213,0.10451550704262853,0.280233615041785,8.440475596295013,9.019842644900294,9.55020552189111,beta_6,fila_afdm,PI_curve,-531055198.3804727,76446.07420664205
1.5326235522245983,0.007026880245800832,0.3857217877867462,0.933668504294705,1.481167893004246,2.4215177154443404,tau_b,fila_afdm,PI_curve,-531055198.3804727,76446.07420664205
3.0683187713031796,0.007471595351280177,0.0693189146934527,2.937404044590193,3.065871114960837,3.2079537724990153,sigma,fila_afdm,PI_curve,-531055198.3804727,76446.07420664205
0.7937938854818818,0.009328228356525985,0.6193148899305885,0.032175743142688305,0.6605759743313491,2.3297416499706,alpha_epil_chla,epil_chla,PI_curve,-599054821.4242342,81193.00951807186
0.3918814362537837,0.0024476684231113256,0.11088072569044251,0.16916864601094178,0.39226491442025097,0.6010305694859419,Pmax_epil_chla,epil_chla,PI_curve,-599054821.4242342,81193.00951807186
9.423513039501342,0.013040818853490338,0.6855596355187709,8.030299650041378,9.41959624528149,10.783342806787863,intercept,epil_chla,PI_curve,-599054821.4242342,81193.00951807186
11.9066725723063,0.004247421742166492,0.2390096308832301,11.4392943398521,11.909146329818785,12.369511356552374,beta_1,epil_chla,PI_curve,-599054821.4242342,81193.00951807186
6.588015508501745,0.005914662157360813,0.3313253091078444,5.96318510634298,6.582052165222421,7.22793904305156,beta_2,epil_chla,PI_curve,-599054821.4242342,81193.00951807186
9.657382555609594,0.0039932972556838905,0.23446623004483458,9.196331286011505,9.656842036699803,10.128032025970022,beta_3,epil_chla,PI_curve,-599054821.4242342,81193.00951807186
9.296006238617496,0.0036154293997059197,0.2267216529129678,8.8554984114024,9.29875197417638,9.741162877038988,beta_4,epil_chla,PI_curve,-599054821.4242342,81193.00951807186
10.06750226986431,0.003569448024438319,0.22531692678671772,9.632746696946139,10.065178327061545,10.511003884080035,beta_5,epil_chla,PI_curve,-599054821.4242342,81193.00951807186
9.324520550245198,0.003650598157083718,0.22292922774773638,8.884253357328973,9.321939124481894,9.766430093271676,beta_6,epil_chla,PI_curve,-599054821.4242342,81193.00951807186
