mean,se_mean,sd,X_2.5,X_50,X_97.5,parameter,biomass_vars,model,r2_adj,rmse
2.1610460515554037,0.00500676977120244,0.14006697916260294,1.9067317122736824,2.1639167335288105,2.4056265103565773,gamma_intercept,light,lmod,0.5336205212125378,2.265453077516888
0.2771088069979552,9.888314149939289e-5,0.007983317676139783,0.2615987112194395,0.2770408186165952,0.2926850154145633,gamma_light,light,lmod,0.5336205212125378,2.265453077516888
2.4655613147546074,2.2120550497425637e-4,0.018069775667242546,2.430250368789935,2.4657045376193443,2.5010926476947515,beta_1,light,lmod,0.5336205212125378,2.265453077516888
1.916737131226318,3.365342056280875e-4,0.026070723590696072,1.8656386358891395,1.9167727635651768,1.9677475839256289,beta_2,light,lmod,0.5336205212125378,2.265453077516888
2.2240243245809497,2.318063290306321e-4,0.017680640299920298,2.189141152027432,2.2242290075135993,2.259044309402958,beta_3,light,lmod,0.5336205212125378,2.265453077516888
2.1259341652078954,1.9866928757311932e-4,0.017293462784980975,2.0921025633047154,2.1257884485756975,2.1607988650459053,beta_4,light,lmod,0.5336205212125378,2.265453077516888
2.188405308700759,2.1734174642299496e-4,0.018033106258849466,2.152974662974339,2.1882698654298545,2.224347283825971,beta_5,light,lmod,0.5336205212125378,2.265453077516888
2.0702882621274,2.2282680472043192e-4,0.017634589565974947,2.0346616310461476,2.070360584787596,2.1047431773455982,beta_6,light,lmod,0.5336205212125378,2.265453077516888
0.25942903678689544,0.0049576260956124335,0.14500327578045963,0.120953013285717,0.22338450194519976,0.584936639936507,tau,light,lmod,0.5336205212125378,2.265453077516888
0.24245282178604963,6.9671354688876e-5,0.0053713475847866204,0.23221221774544887,0.24244098254437785,0.25303207268075534,sigma,light,lmod,0.5336205212125378,2.265453077516888
2.180707336719818,0.00217698958856758,0.10643086024164694,1.9658423519959376,2.1806921054065453,2.3898059517588157,gamma_intercept,light + epil_afdm,lmod,0.5379048883844527,2.253919834272381
0.2961956475935744,1.316776989129392e-4,0.008061221686079771,0.2805232798266621,0.29609884283964416,0.31173946617908144,gamma_light,light + epil_afdm,lmod,0.5379048883844527,2.253919834272381
0.10004559080329709,2.626166100677514e-4,0.011574125070247122,0.07799082787644003,0.10013556906572493,0.12198530897347616,gamma_epil_afdm,light + epil_afdm,lmod,0.5379048883844527,2.253919834272381
2.522062497168861,3.0982902462288014e-4,0.018641932525224357,2.484741078391672,2.5218600009637013,2.5590078188617063,beta_1,light + epil_afdm,lmod,0.5379048883844527,2.253919834272381
2.13502368986362,7.42442142341071e-4,0.036091448604424634,2.0671671227297628,2.133917168490095,2.2050370821508216,beta_2,light + epil_afdm,lmod,0.5379048883844527,2.253919834272381
2.184186507045972,2.8183782334629864e-4,0.01802722639424681,2.149475195166541,2.1837470377123047,2.219113825775855,beta_3,light + epil_afdm,lmod,0.5379048883844527,2.253919834272381
2.124408138563687,2.406383893472768e-4,0.016966067933199522,2.0903469239848698,2.1242797459544343,2.157922410586295,beta_4,light + epil_afdm,lmod,0.5379048883844527,2.253919834272381
2.1091350484889455,3.7086201111430735e-4,0.019456360664047333,2.0711912982185647,2.1093427372720246,2.146762638208318,beta_5,light + epil_afdm,lmod,0.5379048883844527,2.253919834272381
2.0166755173985935,2.983089114191317e-4,0.01855527638144606,1.9801168581581627,2.0169643091677463,2.053334540380706,beta_6,light + epil_afdm,lmod,0.5379048883844527,2.253919834272381
0.2435722878468583,0.0025057040279035645,0.11430338768300852,0.1177431784540249,0.2154041063452825,0.5348660212852477,tau,light + epil_afdm,lmod,0.5379048883844527,2.253919834272381
0.23378434814924345,6.852840209939404e-5,0.005016367859668482,0.22415347971573005,0.23374400017624364,0.24397954072398506,sigma,light + epil_afdm,lmod,0.5379048883844527,2.253919834272381
2.1665087912611227,0.002754145372124462,0.11415956208337608,1.9427920497717204,2.1652672123749657,2.3994753550520835,gamma_intercept,light + fila_afdm,lmod,0.5326096678511236,2.2667970596851585
0.2708968470579087,2.1062607610309843e-4,0.010909633331742214,0.24928269789244492,0.27079063526126956,0.2920914386719235,gamma_light,light + fila_afdm,lmod,0.5326096678511236,2.2667970596851585
0.011569325391791218,3.327437432989151e-4,0.013855347369161502,-0.015511472357939529,0.011207473628842824,0.039008964280974924,gamma_fila_afdm,light + fila_afdm,lmod,0.5326096678511236,2.2667970596851585
2.4754113775050057,3.882675655084537e-4,0.021071954092287005,2.433632895903882,2.4755987785090188,2.51648297430607,beta_1,light + fila_afdm,lmod,0.5326096678511236,2.2667970596851585
1.9287270816504203,5.682663844911883e-4,0.029675351265745,1.8686002580456713,1.92864342394485,1.9846677404056545,beta_2,light + fila_afdm,lmod,0.5326096678511236,2.2667970596851585
2.2225804639579705,2.5407598484965163e-4,0.017305517563462745,2.188178343585048,2.2224568963146725,2.2565989029281512,beta_3,light + fila_afdm,lmod,0.5326096678511236,2.2667970596851585
2.117606999395584,3.533660106668695e-4,0.019888667185108438,2.0788958373213218,2.1175717871997755,2.1567870520553027,beta_4,light + fila_afdm,lmod,0.5326096678511236,2.2667970596851585
2.1879149012063883,2.5560079147051416e-4,0.017504758259546185,2.153437582367339,2.187856125767258,2.223373937129673,beta_5,light + fila_afdm,lmod,0.5326096678511236,2.2667970596851585
2.0648977658475407,3.100593702876187e-4,0.018770041127931694,2.0276585173061408,2.065373080061283,2.100336207592072,beta_6,light + fila_afdm,lmod,0.5326096678511236,2.2667970596851585
0.25660027732415314,0.0028620070364244305,0.11993893064981659,0.12091518028165986,0.22698604550390772,0.5856949366804882,tau,light + fila_afdm,lmod,0.5326096678511236,2.2667970596851585
