biomass_vars,units,parameter,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat,rmse,r2_adj
fila,chla_mgm2,phi,0.7125341869873847,2.5980645593723974e-4,0.016682338219234916,0.6801923704334127,0.7013855419213089,0.7123730811914148,0.7238484854132987,0.7454949016471942,4123.005996276454,0.999773741139587,2.1253690680843818,0.5935718985888847
fila,chla_mgm2,intercept,0.9226532737655961,0.020449967565523114,1.057330323244267,-1.2047452857976102,0.3051875341424193,0.9148612762385727,1.5367486886843134,3.0123185709695703,2673.228779537176,1.0020268226805096,2.1253690680843818,0.5935718985888847
fila,chla_mgm2,gamma_light,2.885342716416491,0.002358056190966837,0.17534925191959372,2.5400034158946836,2.76756542965179,2.8817691557127345,3.002458185513017,3.228403663796834,5529.674086316848,0.999423433402152,2.1253690680843818,0.5935718985888847
fila,chla_mgm2,gamma_fila,0.34290148164853934,0.0023271013480201308,0.16761586915378052,0.018780889326852332,0.2282158492116027,0.3434291288051128,0.45709812664072136,0.6678262912258326,5187.996462645456,1.0004753240567141,2.1253690680843818,0.5935718985888847
fila,chla_mgm2,beta1,3.5894676040251827,0.012220855065731588,0.6092795765000333,2.3757602756753946,3.176165081177019,3.583256737044845,3.9957275112733797,4.790724195179224,2485.593209843957,1.001144730529358,2.1253690680843818,0.5935718985888847
fila,chla_mgm2,beta2,-0.708647060050585,0.010305552164847315,0.5205670416703688,-1.733953411805125,-1.0490696488952038,-0.7179705186888017,-0.3592259038018304,0.34093628363902573,2551.589491939394,1.0003624220301661,2.1253690680843818,0.5935718985888847
fila,chla_mgm2,beta3,1.190988317295884,0.012050629970466267,0.5741159826605977,0.07982273777877902,0.7932767255365052,1.1911267844513558,1.5810640613193778,2.306830376906803,2269.7591329913403,1.001439669337227,2.1253690680843818,0.5935718985888847
fila,chla_mgm2,beta4,0.08592807123606087,0.013065620333434575,0.6329893968573597,-1.1398819786687588,-0.34421412424051784,0.08996927244013385,0.4972774312734376,1.372695091187872,2347.106533024415,1.0015059914960869,2.1253690680843818,0.5935718985888847
fila,chla_mgm2,beta5,0.8536395401337237,0.012549253423998345,0.5998988459812153,-0.30055678624745896,0.441709041342222,0.8507754019915966,1.255702083217066,2.088420575568137,2285.179259006976,1.00330777686786,2.1253690680843818,0.5935718985888847
fila,chla_mgm2,beta6,0.45482963206459837,0.011375565048828373,0.5540425741290633,-0.662472269967735,0.08461523162652383,0.45588727637253273,0.8300868787904204,1.543089640687799,2372.140019111351,1.001499990927454,2.1253690680843818,0.5935718985888847
fila,chla_mgm2,tau,2.0538319887408507,0.018865994027422436,0.9663634565312017,0.9263750571071081,1.4177226556396765,1.8218291958843071,2.4091540453624156,4.625338249953129,2623.744926877156,0.9999262274740891,2.1253690680843818,0.5935718985888847
fila,chla_mgm2,sigma,4.661417872640866,0.001040482024961709,0.10124361331235579,4.466700750401295,4.592972324952929,4.659262110847322,4.727983326536947,4.863855911415012,9468.171352781328,0.999561544176058,2.1253690680843818,0.5935718985888847
epil,chla_mgm2,phi,0.7204901408432635,2.757221713773176e-4,0.016106065006818777,0.6888488903534857,0.7095983319822038,0.7206533604530503,0.7316290927739267,0.7514155950966418,3412.208144783595,1.0018062151670954,2.1569097703215308,0.5814195192337679
epil,chla_mgm2,intercept,-0.5367999790307079,0.03470685078993043,1.246790339162131,-3.0448588087729074,-1.3238939084739054,-0.5186610549367624,0.27692872322119133,1.847833310332097,1290.4953366743507,1.0011987720736248,2.1569097703215308,0.5814195192337679
epil,chla_mgm2,gamma_light,3.2084596016403233,0.004057216834718463,0.18948331829039786,2.8387578316324467,3.0797837768110803,3.208036123300165,3.339164049229714,3.587234456477757,2181.1499600800753,0.9996605503508461,2.1569097703215308,0.5814195192337679
epil,chla_mgm2,gamma_epil,0.49336801094071486,0.005627948672159952,0.18683920246852714,0.12200451771580989,0.36933189870496214,0.4921783746995723,0.621920141225841,0.857910141042244,1102.1374348385364,1.0017984963944189,2.1569097703215308,0.5814195192337679
epil,chla_mgm2,beta1,2.2370138428914985,0.027225820477207573,0.8721177375030676,0.5152998839109999,1.6526208545500218,2.2383528328206026,2.8138384838775456,3.975002591630698,1026.0966880912235,1.003766160277617,2.1569097703215308,0.5814195192337679
epil,chla_mgm2,beta2,-1.833256001152913,0.023231151867091453,0.7378012767996773,-3.2647102588092456,-2.321467995359727,-1.8289345917564968,-1.3394735935575464,-0.38859827327898017,1008.64262436078,1.0019656351035553,2.1569097703215308,0.5814195192337679
epil,chla_mgm2,beta3,-0.46687404770446905,0.03173906799816086,0.9702948461173031,-2.351162289732812,-1.1151330118509593,-0.45196642975878343,0.16644987254692464,1.4568098385506334,934.5856525337576,1.002778357986443,2.1569097703215308,0.5814195192337679
epil,chla_mgm2,beta4,-1.1411351061440205,0.030110402852417728,0.9136596148783176,-2.9033050688154387,-1.7458757955414583,-1.1442450235103385,-0.5248107315934617,0.6820922239760886,920.7372754381357,1.002478715591683,2.1569097703215308,0.5814195192337679
epil,chla_mgm2,beta5,-0.7533333889493925,0.03305406074330931,0.9927077401368419,-2.7116119708084274,-1.4288187989977832,-0.7282730720235133,-0.08990869066073924,1.226496335519608,901.9722461993862,1.0036732584475958,2.1569097703215308,0.5814195192337679
epil,chla_mgm2,beta6,-1.161709213792918,0.029836479501413167,0.9305382411366345,-3.0077416331609728,-1.7610952512520373,-1.1749352200397216,-0.5556821185520157,0.6936711276581567,972.6874104374407,1.0034677532364449,2.1569097703215308,0.5814195192337679
