parameter,chains,biomass_vars,units
phi,0.6998866737936903,fila,chla_mgm2
gamma_light,2.8850360117783245,fila,chla_mgm2
gamma_fila,0.027672713808416453,fila,chla_mgm2
phi,0.692479024496072,fila,chla_mgm2
gamma_light,2.9669134544014932,fila,chla_mgm2
gamma_fila,-0.027624428296538762,fila,chla_mgm2
phi,0.7358878672968527,fila,chla_mgm2
gamma_light,3.271781428682715,fila,chla_mgm2
gamma_fila,-0.18748915417361764,fila,chla_mgm2
phi,0.728440550215435,fila,chla_mgm2
gamma_light,3.066573901151184,fila,chla_mgm2
gamma_fila,0.11257639806211753,fila,chla_mgm2
phi,0.7167379134582278,fila,chla_mgm2
gamma_light,3.1099853725790325,fila,chla_mgm2
gamma_fila,-0.08696710824174267,fila,chla_mgm2
phi,0.7494455929193973,fila,chla_mgm2
gamma_light,3.1279562723106746,fila,chla_mgm2
gamma_fila,0.17985137801669898,fila,chla_mgm2
phi,0.7557908040450886,fila,chla_mgm2
gamma_light,3.205619887992468,fila,chla_mgm2
gamma_fila,-0.2984749565866377,fila,chla_mgm2
phi,0.7016729016285798,fila,chla_mgm2
gamma_light,3.1079969862972034,fila,chla_mgm2
gamma_fila,0.15586161834831638,fila,chla_mgm2
phi,0.7254349827404301,fila,chla_mgm2
gamma_light,3.2854438417562863,fila,chla_mgm2
gamma_fila,-0.05309601066433485,fila,chla_mgm2
phi,0.6998339805083165,fila,chla_mgm2
gamma_light,3.035990009453589,fila,chla_mgm2
gamma_fila,0.21284193134462567,fila,chla_mgm2
phi,0.7098108757548912,fila,chla_mgm2
gamma_light,2.815546742618424,fila,chla_mgm2
gamma_fila,0.27200076829803754,fila,chla_mgm2
phi,0.7391241999732597,fila,chla_mgm2
gamma_light,3.1961136630990703,fila,chla_mgm2
gamma_fila,-0.30926352135702384,fila,chla_mgm2
phi,0.729218280296593,fila,chla_mgm2
gamma_light,3.2596494261532305,fila,chla_mgm2
gamma_fila,0.05329472598710731,fila,chla_mgm2
phi,0.7422567446156141,fila,chla_mgm2
gamma_light,3.0697884113200042,fila,chla_mgm2
gamma_fila,-0.09817487410319226,fila,chla_mgm2
phi,0.7219913700030108,fila,chla_mgm2
gamma_light,3.0487836088691647,fila,chla_mgm2
gamma_fila,0.0876869407065705,fila,chla_mgm2
phi,0.7185336882236961,fila,chla_mgm2
gamma_light,3.149234371525279,fila,chla_mgm2
gamma_fila,-0.054682393836705534,fila,chla_mgm2
phi,0.6986971486467605,fila,chla_mgm2
gamma_light,2.8117441841037913,fila,chla_mgm2
gamma_fila,0.2212354185200283,fila,chla_mgm2
