biomass_vars,units,parameter,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat,rmse,r2_adj
fila,chla_mgm2,phi,0.6955280218296991,7.683682230601764e-4,0.017324241921813966,0.6610701869819108,0.6839775392340322,0.6957453753252453,0.7070353125339289,0.7291905674144507,508.3580300302617,1.0092383307147315,0.26097782592621266,0.6093648426359368
fila,chla_mgm2,intercept,2.1416653572601945,0.00617549976004302,0.17326597998358143,1.8094784641886548,2.0302688893250385,2.1352937834447387,2.248094929016922,2.4998732499964795,787.1950964918123,1.0058892960753651,0.26097782592621266,0.6093648426359368
fila,chla_mgm2,gamma_light,0.39618849685799346,6.822015150481533e-4,0.022024521254686718,0.3520397951130232,0.38112895515716194,0.39634217311108927,0.41131346799783425,0.4385986177754751,1042.2876570238377,1.0044906065275787,0.26097782592621266,0.6093648426359368
fila,chla_mgm2,gamma_fila,-0.024197161266611013,2.1986415929103946e-4,0.018069827403203627,-0.059653572274859575,-0.0361443686120992,-0.02437296205130372,-0.012015501121111735,0.010344877309103098,6754.592130536555,1.000170653737677,0.26097782592621266,0.6093648426359368
fila,chla_mgm2,beta1,2.4316111847843085,0.006213157989735096,0.14544172370653555,2.1493947187688125,2.3329386488402215,2.4315264076297716,2.5308404045715336,2.7226732806184297,547.9655197165661,1.0083107124009179,0.26097782592621266,0.6093648426359368
fila,chla_mgm2,beta2,1.9331534208284644,0.004932951512301893,0.1170850445732884,1.7058169369372818,1.8561421292785532,1.9330502365417772,2.010511084391218,2.164212020819156,563.3640863922543,1.0067895186698415,0.26097782592621266,0.6093648426359368
fila,chla_mgm2,beta3,2.2187482122904805,0.005795982163415358,0.13299426679792098,1.9630496650742124,2.1284748912079574,2.217757756641949,2.3069877702667894,2.484615453052762,526.5162245211421,1.0091326728912837,0.26097782592621266,0.6093648426359368
fila,chla_mgm2,beta4,2.1171198424060145,0.0054697201476090005,0.12753551807167784,1.8678391232925484,2.0294009914087066,2.1178628354084768,2.2016117227211494,2.3744655578406904,543.6658926255661,1.007509805982888,0.26097782592621266,0.6093648426359368
fila,chla_mgm2,beta5,2.1301681642038375,0.005574218817110227,0.1289600799255385,1.8808908546606082,2.043039339993022,2.1323635965108165,2.215726269361655,2.3805370833615793,535.2326043970761,1.0093895905741854,0.26097782592621266,0.6093648426359368
fila,chla_mgm2,beta6,1.998671691900616,0.005169939870855954,0.12101848566940278,1.7681906286083247,1.9176449453486093,1.9959063600858034,2.0786926566342023,2.2372735876321483,547.9392921130917,1.0085791458661304,0.26097782592621266,0.6093648426359368
fila,chla_mgm2,tau,0.25211179119168015,0.003087268191618417,0.13500314386996762,0.11542346672415947,0.17033317348420085,0.21909338218084712,0.29351536364059444,0.5764322970076299,1912.225246061977,0.9999895659833273,0.26097782592621266,0.6093648426359368
fila,chla_mgm2,sigma,0.5487151930622373,1.5343320709339107e-4,0.01124310052043983,0.5269177234093286,0.5411606143617299,0.5489007197725424,0.555971184728248,0.5705466612498741,5369.495236037921,0.9996183667536954,0.26097782592621266,0.6093648426359368
epil,chla_mgm2,phi,0.6860805211844982,6.315542069598501e-4,0.0162748845012858,0.6535191598124583,0.6753468867067253,0.6865090805276941,0.6972270142992534,0.7177905632286751,664.0710771624913,1.0029496660067179,0.2534461357066796,0.6315865665872937
epil,chla_mgm2,intercept,2.1383729343960782,0.005475692940186524,0.16919059853565183,1.8270647968152653,2.03158779566093,2.1341434434778823,2.2388801068552486,2.460991247658129,954.7161762009189,1.0017378119606828,0.2534461357066796,0.6315865665872937
epil,chla_mgm2,gamma_light,0.4355693637358093,6.34247271975845e-4,0.0224392084393129,0.39138966175391054,0.42043055719789935,0.4353378711285136,0.4505181113325327,0.4797965252102949,1251.693075660026,1.0015099665798515,0.2534461357066796,0.6315865665872937
epil,chla_mgm2,gamma_epil,0.1146837529676894,2.977230301713186e-4,0.020831194058858794,0.07378533718532743,0.10081506631366155,0.11465409731625244,0.12847715441086027,0.1560567633363402,4895.572295798053,0.9993724716650219,0.2534461357066796,0.6315865665872937
epil,chla_mgm2,beta1,2.497045257317755,0.005050498406141156,0.13382861400821566,2.2373988605651087,2.4086292517271772,2.4951440058084646,2.5861251523541315,2.7616976669804596,702.1493266159164,1.0026734825356611,0.2534461357066796,0.6315865665872937
epil,chla_mgm2,beta2,2.0439694538887117,0.004087430092311801,0.11053416722834782,1.831458937969697,1.9679845871708035,2.0431752139589574,2.1206244629655044,2.263280305266607,731.2946753257293,1.0026383813233886,0.2534461357066796,0.6315865665872937
epil,chla_mgm2,beta3,2.1339657285091906,0.004482281494105605,0.119131104978505,1.9056650970638136,2.0532734503759134,2.134367185181378,2.2131430351065657,2.372255306421157,706.4022684661436,1.0028387263819245,0.2534461357066796,0.6315865665872937
epil,chla_mgm2,beta4,2.1029603318472323,0.004336236488270606,0.11606611801569058,1.876026100344339,2.024694788100423,2.1029379990573003,2.1809182084945453,2.3338531999355094,716.4485352015893,1.002490594929343,0.2534461357066796,0.6315865665872937
epil,chla_mgm2,beta5,2.0711039900114083,0.004365594278159998,0.11729218350931023,1.8420365634511007,1.9930331504535166,2.070808121574224,2.1480259848223513,2.30794769333401,721.8573772408845,1.003174330928148,0.2534461357066796,0.6315865665872937
epil,chla_mgm2,beta6,1.9766734180743795,0.0040843156492809,0.11023399741520752,1.7616547372157403,1.9027627289922584,1.9758475377705742,2.0498461604864255,2.1949519579048475,728.4378707073336,1.0023517609739216,0.2534461357066796,0.6315865665872937
