biomass_vars,units,parameter,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat,rmse,r2_adj
fila,chla_mgm2,phi,0.6940863562822469,5.959084321977878e-4,0.016997389595613577,0.6603446089117325,0.6828289370137788,0.6939520442513352,0.7054635316895002,0.7273408645479484,813.5896147414657,1.004050149845089,0.26386753442042155,0.6006662397119577
fila,chla_mgm2,intercept,1.0996110308252793,0.004135192145527354,0.14060251266885807,0.821304977635083,1.008860918347746,1.0997610447590809,1.1883114825591181,1.3833960978055855,1156.0983339239892,1.0026146895666634,0.26386753442042155,0.6006662397119577
fila,chla_mgm2,gamma_K600,0.3615360734464902,3.569375317461013e-4,0.02128771538263372,0.3212237559808276,0.3465968231039308,0.36136144888390365,0.376158482931536,0.4044134637934867,3556.916563566261,1.0015937475074728,0.26386753442042155,0.6006662397119577
fila,chla_mgm2,gamma_light,0.050521317918401164,2.5032822096792014e-4,0.02015816077496483,0.009461325956269638,0.03718051836894741,0.050396520325463316,0.06426136038315983,0.08992367606518421,6484.584942053351,0.9991690949407555,0.26386753442042155,0.6006662397119577
fila,chla_mgm2,beta1,1.3921787895525193,0.0040911893354985684,0.11195784891829824,1.1718519240620577,1.3153185060970178,1.3935784407439282,1.4701396542912846,1.6094287618994214,748.8760371231311,1.0025097189793524,0.26386753442042155,0.6006662397119577
fila,chla_mgm2,beta2,0.8842849657034696,0.003280058987985789,0.08928766509599925,0.7122117541177801,0.8248240747735727,0.8835670892294998,0.9444396296297751,1.0582378057296609,741.0024163948627,1.0024281516340452,0.26386753442042155,0.6006662397119577
fila,chla_mgm2,beta3,1.1439412613162492,0.0037551971598690863,0.10272691908709644,0.9471264846721646,1.0756521109326265,1.1433983943957218,1.2132653873250716,1.3412832480318604,748.347029213051,1.0041194701929352,0.26386753442042155,0.6006662397119577
fila,chla_mgm2,beta4,1.0264795511785167,0.003879156320315769,0.1032262541830166,0.8250506782123556,0.9570743510374636,1.0275237669307642,1.0941901120719784,1.230368981509446,708.1182289789505,1.0034932323757695,0.26386753442042155,0.6006662397119577
fila,chla_mgm2,beta5,1.137449009245196,0.0037965946295878718,0.10280852897033656,0.9309561405740525,1.0695542841613868,1.1369185668878827,1.2059698085730963,1.3395833312766807,733.2799867940836,1.0029258193622483,0.26386753442042155,0.6006662397119577
fila,chla_mgm2,beta6,1.0189735943303748,0.0034996165419160135,0.09495187547601122,0.8382328350239826,0.955535277866292,1.016818297567964,1.0825433026961466,1.207638613689275,736.1497572405286,1.0029945723966283,0.26386753442042155,0.6006662397119577
fila,chla_mgm2,tau,0.24388226087089915,0.002652914844228318,0.12205865183101482,0.11119059086068481,0.16682642939734538,0.21256148590891674,0.2860947625557443,0.5403032234824154,2116.852109980378,1.001490722048533,0.26386753442042155,0.6006662397119577
fila,chla_mgm2,sigma,0.55268547948797,1.7018066568352062e-4,0.011457701767332268,0.5311217090767066,0.5446246083970496,0.5525817977742015,0.5603815796770831,0.5756855427655869,4532.883854844668,0.9994710666059732,0.26386753442042155,0.6006662397119577
epil,chla_mgm2,phi,0.6919851289680462,4.301107781115445e-4,0.016623889295792327,0.6591691801518625,0.680802000143948,0.6923057194615662,0.7029863575924332,0.7240255809642483,1493.841859944192,1.0015433395187188,0.260265189872003,0.6114952965754019
epil,chla_mgm2,intercept,0.6854344007430702,0.005505674245809381,0.1660791682685875,0.37020086029160787,0.5810083194333969,0.6816801949243539,0.786383790516407,1.0117238452268638,909.9327547865773,1.0038385864739174,0.260265189872003,0.6114952965754019
epil,chla_mgm2,gamma_K600,0.4291856699709628,4.245301382998033e-4,0.02302362849191779,0.384626844247247,0.4131652138987556,0.4294084266180371,0.44497613132445984,0.4737432173491343,2941.2401343828756,0.9996743185635293,0.260265189872003,0.6114952965754019
epil,chla_mgm2,gamma_light,0.12831591321817284,5.830417446242518e-4,0.02150575962641283,0.0869949781035465,0.11376517116989937,0.1283569907428286,0.14258297081113974,0.1707305916022773,1360.5367389278551,1.0032707810435613,0.260265189872003,0.6114952965754019
epil,chla_mgm2,beta1,1.0067166644265904,0.004515035382437077,0.12598082093564403,0.7643997722683432,0.9195050988082335,1.0076995069481194,1.0933579050354754,1.2479252103276157,778.5500769916522,1.0056227711063839,0.260265189872003,0.6114952965754019
epil,chla_mgm2,beta2,0.5534986702286339,0.0037044969231808844,0.10340403787714983,0.3544363604547895,0.4785699360072134,0.5545067692446766,0.6239490641412468,0.751709298273741,779.14182690066,1.0058876954823428,0.260265189872003,0.6114952965754019
epil,chla_mgm2,beta3,0.6611012057282257,0.004682362360672824,0.1294085203550218,0.4163028833091925,0.5715713775765764,0.662009349338919,0.750415520290248,0.9152383609256421,763.8282261436538,1.0049636603493664,0.260265189872003,0.6114952965754019
epil,chla_mgm2,beta4,0.633119541502598,0.004503523789294507,0.12308292300538863,0.39964651314801314,0.5485881022438388,0.6328281382112623,0.7185224147355888,0.8725070532145515,746.9485361641945,1.0049404256657923,0.260265189872003,0.6114952965754019
epil,chla_mgm2,beta5,0.6732030407588879,0.004678586147232365,0.12888412520919074,0.4277879964483375,0.5836374244604478,0.6739807704101667,0.7619622570454957,0.92572908708872,758.8738628686693,1.0061038111497351,0.260265189872003,0.6114952965754019
epil,chla_mgm2,beta6,0.5689428179542018,0.004383111878289528,0.12028406726848746,0.3356735866515653,0.4834639443245581,0.5691126493473048,0.6523232461934064,0.8039855327037222,753.0973120119528,1.0065768422144301,0.260265189872003,0.6114952965754019
