mean,se_mean,sd,X_2.5,X_50,X_97.5,parameter,biomass_vars,model,r2_adj,rmse
2.2280214742687354,0.004509605076967432,0.13118172844609374,1.9591253217106261,2.2286518240510182,2.4790474163115452,beta_3,light + fila_afdm,ar1_lmod,0.8162435500574396,1.420631005620085
2.165707499120508,0.0042243258943828466,0.12471707028478757,1.9112267162114265,2.168608112798077,2.4045649235796285,beta_4,light + fila_afdm,ar1_lmod,0.8162435500574396,1.420631005620085
2.1615659882616067,0.004515131073550179,0.1304424868707861,1.8958154989611307,2.1609515301581568,2.4135951010471386,beta_5,light + fila_afdm,ar1_lmod,0.8162435500574396,1.420631005620085
2.088308959489479,0.00416531569011255,0.12185878160806039,1.8350380946373823,2.08805558739637,2.3202910778217083,beta_6,light + fila_afdm,ar1_lmod,0.8162435500574396,1.420631005620085
0.25176591666623466,0.0033062570930659082,0.1222903278567289,0.11339087631121443,0.22166267566606693,0.5763305491594477,tau,light + fila_afdm,ar1_lmod,0.8162435500574396,1.420631005620085
0.4833030836641921,2.0872797745450584e-4,0.010984019006193467,0.46277789839120803,0.48291563041618374,0.5061621489403945,sigma,light + fila_afdm,ar1_lmod,0.8162435500574396,1.420631005620085
0.6316038776626302,6.926398174912576e-4,0.02010446485066459,0.592702513312584,0.6315922846629869,0.6715430705118162,phi,light + epil_afdm + fila_afdm,ar1_lmod,0.8146662949141412,1.4260153590470521
2.166232384048222,0.004854003931085791,0.15977398544394109,1.8650027381614174,2.1626237716422447,2.484791236638784,gamma_intercept,light + epil_afdm + fila_afdm,ar1_lmod,0.8146662949141412,1.4260153590470521
0.4048133769847508,5.464334116637553e-4,0.02291604182757015,0.3594613749173943,0.4046579302944199,0.44826359673350885,gamma_light,light + epil_afdm + fila_afdm,ar1_lmod,0.8146662949141412,1.4260153590470521
0.11737671771402575,4.829192563573344e-4,0.023143096775961377,0.07295842524445023,0.1172539157457018,0.16314460333359126,gamma_epil_afdm,light + epil_afdm + fila_afdm,ar1_lmod,0.8146662949141412,1.4260153590470521
-0.04949819032959255,6.448922093290403e-4,0.027581473718586366,-0.10297359675893852,-0.049110618611767215,0.0050700945641712625,gamma_fila_afdm,light + epil_afdm + fila_afdm,ar1_lmod,0.8146662949141412,1.4260153590470521
2.4898845202413074,0.005153470925466258,0.15069471106992693,2.1855161179653306,2.4926940143474194,2.7803362487484704,beta_1,light + epil_afdm + fila_afdm,ar1_lmod,0.8146662949141412,1.4260153590470521
2.134998530346426,0.004621601361333543,0.1445114641347788,1.8440271858226642,2.1344089195560456,2.41832559835804,beta_2,light + epil_afdm + fila_afdm,ar1_lmod,0.8146662949141412,1.4260153590470521
