biomass_vars,units,parameter,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat,rmse,r2_adj
fila,chla_mgm2,phi,0.6929784210131181,2.590166595440529e-4,0.017435846010434995,0.6587313378276136,0.6812626272561269,0.6927989527162998,0.7050705132018971,0.727195958099585,4531.381771757435,0.9998803954692227,2.071862950023966,0.6134608539781765
fila,chla_mgm2,intercept,0.29418571749964106,0.0669056304800923,1.8443078524937166,-3.0397312320828993,-0.6144572238061289,0.28724333137634683,1.2537379534063444,3.686296294845622,759.8738436685761,1.0067526038576784,2.071862950023966,0.6134608539781765
fila,chla_mgm2,gamma_K600,0.6933207913589674,0.043891737834978246,1.137380352751443,-1.483052353276062,0.08372462002277274,0.7152916998279408,1.270967909974502,2.803828058331248,671.4998049467182,1.007842519680914,2.071862950023966,0.6134608539781765
fila,chla_mgm2,gamma_light,2.3737442896038914,0.002233227177731442,0.15884314552956036,2.065412100144999,2.265485357495218,2.37145995165998,2.48145287900477,2.689383345082616,5059.075357537325,0.9997669937400679,2.071862950023966,0.6134608539781765
fila,chla_mgm2,gamma_fila,1.123430401461482,0.002766724019272347,0.19752233439661948,0.7335925400439832,0.991430843866229,1.1223422525976288,1.2518331072490076,1.5148554958586986,5096.836924633204,0.9996766206586967,2.071862950023966,0.6134608539781765
fila,chla_mgm2,beta1,2.924174510334346,0.08059727265405474,2.097076519147206,-0.9180739465651083,1.820286125587492,2.856253128257949,4.061224001687713,6.988145402713662,676.9987444321732,1.006981524708332,2.071862950023966,0.6134608539781765
fila,chla_mgm2,beta2,-0.2961006608052167,0.0067377335163610295,0.44393908037850305,-1.18098318698335,-0.5935992779216843,-0.29414626621535495,-3.524610348776908e-4,0.562611922278662,4341.292976851703,0.9995207353642132,2.071862950023966,0.6134608539781765
fila,chla_mgm2,beta3,-0.9712274147448328,0.13836898940867312,3.5465030702913696,-7.576966715014576,-2.7778787721969653,-1.027106525969118,0.9051183682601903,5.850765799928739,656.9361216983384,1.007886621894498,2.071862950023966,0.6134608539781765
fila,chla_mgm2,beta4,-0.7324605834843096,0.04034351886797332,1.1062215259846964,-2.73830431253314,-1.3524532916667944,-0.7172044869276634,-0.06557795098766352,1.2975713023080464,751.8594430243919,1.0051039945654627,2.071862950023966,0.6134608539781765
fila,chla_mgm2,beta5,0.7605437396867595,0.0315742121398804,0.8905150108973868,-0.9017043435729658,0.23012442947784756,0.766927856166594,1.3010028568663765,2.418889841028349,795.4583479198251,1.005654148037682,2.071862950023966,0.6134608539781765
fila,chla_mgm2,beta6,0.24216305848284173,0.04451286825471915,1.1882841946055245,-1.914680475953326,-0.43454824966300465,0.24543576315614632,0.9437113971958991,2.4052516595652746,712.6388294113568,1.0056437383521728,2.071862950023966,0.6134608539781765
fila,chla_mgm2,tau,2.3290648368856557,0.03913377435774178,1.2740357940758567,0.9884519044166035,1.5482278424489686,1.9999090766496561,2.75519523010317,5.582691464174277,1059.8875390205649,1.0023239821190892,2.071862950023966,0.6134608539781765
fila,chla_mgm2,sigma,4.413436227455639,0.0010692239346160087,0.09082243333003079,4.236797442905228,4.352097183950023,4.41326744448818,4.474311949955733,4.5906991172707245,7215.209122956142,1.0004686880219327,2.071862950023966,0.6134608539781765
epil,chla_mgm2,phi,0.7424715628906485,1.854294103108449e-4,0.015400705310101077,0.7126523653049778,0.7319229215712093,0.7423487022939156,0.7528182638945204,0.7724024513470251,6898.012661219833,0.9994786701903576,2.2570983213887454,0.5412538949518095
epil,chla_mgm2,intercept,-0.08442271900483138,0.07644346714545482,1.8574961196258049,-3.6247894991609786,-1.0691814660744887,-0.05231863999169811,0.952842383653243,3.481534462607311,590.4390560570839,1.0056686716538932,2.2570983213887454,0.5412538949518095
epil,chla_mgm2,gamma_K600,0.5029614572609015,0.05128336191294829,1.1347398361328151,-1.696290498840761,-0.034740246355219995,0.4758321353475889,0.9922167475985896,2.7994050331130946,489.59799106477595,1.006124643841491,2.2570983213887454,0.5412538949518095
epil,chla_mgm2,gamma_light,3.1199713811608163,0.003259711875241077,0.2135609178765955,2.6998142944796437,2.978601380525834,3.1214365144946545,3.2641376290233444,3.539534922220845,4292.25117589814,1.0000588075000987,2.2570983213887454,0.5412538949518095
epil,chla_mgm2,gamma_epil,0.4562851995934626,0.003992954962368792,0.22108503637490548,0.02912212530786657,0.3030133511191524,0.4566092577756819,0.6099504646672883,0.8853673607269991,3065.701563333062,1.0004630395952863,2.2570983213887454,0.5412538949518095
epil,chla_mgm2,beta1,1.932315434083227,0.10112470222577974,2.1525862912163247,-2.222384700977099,0.8604333753538019,1.9381637436441341,3.0655192523309722,6.202838688504198,453.11311085321887,1.0075616630277342,2.2570983213887454,0.5412538949518095
epil,chla_mgm2,beta2,-1.1049269679506335,0.014547099631957734,0.7445038536143047,-2.5572460033082494,-1.612969069394751,-1.1048892082648933,-0.6105100472932894,0.3387329957800645,2619.274853486637,1.0003303255579088,2.2570983213887454,0.5412538949518095
epil,chla_mgm2,beta3,-1.292232987452084,0.1701657219136582,3.582117610507133,-8.494653536593786,-2.925195129831931,-1.1539497883947085,0.4406106952797324,5.567317583639405,443.13445656468144,1.007126646499866,2.2570983213887454,0.5412538949518095
epil,chla_mgm2,beta4,-0.18774216439298982,0.05442425320978406,1.2822439641943162,-2.6278802803139016,-0.9722095875161026,-0.18342493328099618,0.6411216576622886,2.2206107129254082,555.081009954671,1.0053140865567491,2.2570983213887454,0.5412538949518095
