parameter,chains,biomass_vars,units
gamma_fila,1.3441213409584636,fila,chla_mgm2
phi,0.4988473410004034,fila,chla_mgm2
gamma_light,2.135795164872127,fila,chla_mgm2
gamma_fila,1.3623942421067676,fila,chla_mgm2
phi,0.5177829997812818,fila,chla_mgm2
gamma_light,2.4292193979604146,fila,chla_mgm2
gamma_fila,1.1231231672779634,fila,chla_mgm2
phi,0.48915057920962357,fila,chla_mgm2
gamma_light,2.113670786117709,fila,chla_mgm2
gamma_fila,1.4306849686644447,fila,chla_mgm2
phi,0.5443412328962243,fila,chla_mgm2
gamma_light,2.221830814723561,fila,chla_mgm2
gamma_fila,1.1375353603638283,fila,chla_mgm2
phi,0.5336263962771021,fila,chla_mgm2
gamma_light,2.2239195385282073,fila,chla_mgm2
gamma_fila,1.3594586681016447,fila,chla_mgm2
phi,0.5005803704249033,fila,chla_mgm2
gamma_light,2.2510689462119893,fila,chla_mgm2
gamma_fila,1.468843048045266,fila,chla_mgm2
phi,0.5252600503766014,fila,chla_mgm2
gamma_light,2.4343916627364557,fila,chla_mgm2
gamma_fila,1.2793240318124766,fila,chla_mgm2
phi,0.5378030682436835,fila,chla_mgm2
gamma_light,2.3849348321083292,fila,chla_mgm2
gamma_fila,1.3760033722145324,fila,chla_mgm2
phi,0.49708579460691177,fila,chla_mgm2
gamma_light,2.323576886217286,fila,chla_mgm2
gamma_fila,1.4081115819798005,fila,chla_mgm2
phi,0.5303176471754477,fila,chla_mgm2
gamma_light,2.2755392008435855,fila,chla_mgm2
gamma_fila,1.2003956337903308,fila,chla_mgm2
phi,0.5212109419921841,fila,chla_mgm2
gamma_light,2.2007838200848,fila,chla_mgm2
gamma_fila,1.3551135605411813,fila,chla_mgm2
phi,0.543731018471432,fila,chla_mgm2
gamma_light,2.3397899032535157,fila,chla_mgm2
gamma_fila,1.3318911547695609,fila,chla_mgm2
phi,0.5403309762523656,fila,chla_mgm2
gamma_light,2.3286772452434774,fila,chla_mgm2
gamma_fila,1.3690982696003615,fila,chla_mgm2
phi,0.4773428888654228,fila,chla_mgm2
gamma_light,2.316638126722216,fila,chla_mgm2
gamma_fila,1.2223483358884886,fila,chla_mgm2
phi,0.501683478521539,fila,chla_mgm2
gamma_light,2.1612285509078912,fila,chla_mgm2
gamma_fila,1.325899369117504,fila,chla_mgm2
phi,0.5133782161604061,fila,chla_mgm2
gamma_light,2.1725457362196297,fila,chla_mgm2
gamma_fila,1.2672433491112578,fila,chla_mgm2
phi,0.5061589945853888,fila,chla_mgm2
gamma_light,2.285481721763099,fila,chla_mgm2
gamma_fila,1.5192700209443704,fila,chla_mgm2
phi,0.5309152747986737,fila,chla_mgm2
gamma_light,2.2649324157182797,fila,chla_mgm2
gamma_fila,1.1515936917229386,fila,chla_mgm2
phi,0.5093501011197356,fila,chla_mgm2
gamma_light,2.183975714829317,fila,chla_mgm2
gamma_fila,1.3104340353640662,fila,chla_mgm2
phi,0.5114152603225939,fila,chla_mgm2
gamma_light,2.3133495330073313,fila,chla_mgm2
gamma_fila,1.3609751617724868,fila,chla_mgm2
phi,0.5089159025337732,fila,chla_mgm2
gamma_light,2.2108184564193296,fila,chla_mgm2
gamma_fila,1.4075840519308191,fila,chla_mgm2
phi,0.5235969895564146,fila,chla_mgm2
gamma_light,2.1623439105195947,fila,chla_mgm2
gamma_fila,1.393610730591975,fila,chla_mgm2
phi,0.5187216752244524,fila,chla_mgm2
gamma_light,2.4628761790159137,fila,chla_mgm2
gamma_fila,1.3631699593582147,fila,chla_mgm2
phi,0.5226851198598654,fila,chla_mgm2
gamma_light,2.2377487651169026,fila,chla_mgm2
gamma_fila,1.4199671430340626,fila,chla_mgm2
phi,0.5273206154911845,fila,chla_mgm2
gamma_light,2.1107214339258973,fila,chla_mgm2
gamma_fila,1.2289854744415223,fila,chla_mgm2
phi,0.5185930635876528,fila,chla_mgm2
gamma_light,2.2800160581062183,fila,chla_mgm2
gamma_fila,1.457983570018701,fila,chla_mgm2
phi,0.4831693269468032,fila,chla_mgm2
gamma_light,2.293712043847202,fila,chla_mgm2
gamma_fila,1.3147666157936062,fila,chla_mgm2
phi,0.4964646435122961,fila,chla_mgm2
gamma_light,2.0997966996326243,fila,chla_mgm2
gamma_fila,1.507896234909969,fila,chla_mgm2
phi,0.4948382809069377,fila,chla_mgm2
gamma_light,2.2797739071471588,fila,chla_mgm2
gamma_fila,1.3349612364289232,fila,chla_mgm2
phi,0.4862892418488972,fila,chla_mgm2
gamma_light,2.1980126686277464,fila,chla_mgm2
gamma_fila,1.259407934324059,fila,chla_mgm2
phi,0.5309254525212391,fila,chla_mgm2
gamma_light,2.343041812938843,fila,chla_mgm2
gamma_fila,1.361617132540528,fila,chla_mgm2
phi,0.5099882343750212,fila,chla_mgm2
gamma_light,2.2872445147894993,fila,chla_mgm2
gamma_fila,0.8036890874957399,fila,chla_mgm2
phi,0.5215507750843263,fila,chla_mgm2
gamma_light,2.2489648253102725,fila,chla_mgm2
gamma_fila,1.3696046709625251,fila,chla_mgm2
phi,0.5126477727075281,fila,chla_mgm2
