parameter,chains,biomass_vars,units
gamma_fila,0.03903321368652746,fila,chla_mgm2
phi,0.6742640964934015,fila,chla_mgm2
gamma_light,0.3580102345752352,fila,chla_mgm2
gamma_fila,0.012327656924394977,fila,chla_mgm2
phi,0.6819941706571079,fila,chla_mgm2
gamma_light,0.3836814997711176,fila,chla_mgm2
gamma_fila,0.041010732423263536,fila,chla_mgm2
phi,0.6794859259353383,fila,chla_mgm2
gamma_light,0.3434576031830954,fila,chla_mgm2
gamma_fila,0.05154699659590042,fila,chla_mgm2
phi,0.6960394560825282,fila,chla_mgm2
gamma_light,0.3671105170907167,fila,chla_mgm2
gamma_fila,0.0419862542101295,fila,chla_mgm2
phi,0.6898827651023445,fila,chla_mgm2
gamma_light,0.39664857970051165,fila,chla_mgm2
gamma_fila,0.026752106769308944,fila,chla_mgm2
phi,0.6731072796111899,fila,chla_mgm2
gamma_light,0.3741200480047797,fila,chla_mgm2
gamma_fila,0.03689504259704625,fila,chla_mgm2
phi,0.6687657989420973,fila,chla_mgm2
gamma_light,0.37383436533174574,fila,chla_mgm2
gamma_fila,0.047518240720440384,fila,chla_mgm2
phi,0.6918956807484091,fila,chla_mgm2
gamma_light,0.371545951798246,fila,chla_mgm2
gamma_fila,0.08565486295179524,fila,chla_mgm2
phi,0.6656363043284818,fila,chla_mgm2
gamma_light,0.37885148339217034,fila,chla_mgm2
gamma_fila,0.04737041385140936,fila,chla_mgm2
phi,0.6605537140206482,fila,chla_mgm2
gamma_light,0.35495938731498133,fila,chla_mgm2
gamma_fila,0.023964212369459073,fila,chla_mgm2
phi,0.6813210085633067,fila,chla_mgm2
gamma_light,0.35065145631154054,fila,chla_mgm2
gamma_fila,0.03223008342957508,fila,chla_mgm2
phi,0.6774641307969133,fila,chla_mgm2
gamma_light,0.3725919554885531,fila,chla_mgm2
gamma_fila,0.061811410597429735,fila,chla_mgm2
phi,0.6778292306767763,fila,chla_mgm2
gamma_light,0.3892176699644471,fila,chla_mgm2
gamma_fila,0.033177080671459934,fila,chla_mgm2
phi,0.6490193244969252,fila,chla_mgm2
gamma_light,0.3778613747611527,fila,chla_mgm2
gamma_fila,0.05345525282969535,fila,chla_mgm2
phi,0.6750866147100839,fila,chla_mgm2
gamma_light,0.3634464391373229,fila,chla_mgm2
gamma_fila,0.05916666503561027,fila,chla_mgm2
phi,0.6828822631454189,fila,chla_mgm2
gamma_light,0.36025997014541916,fila,chla_mgm2
gamma_fila,0.04858276304382827,fila,chla_mgm2
phi,0.6811173578410851,fila,chla_mgm2
gamma_light,0.3732543038943752,fila,chla_mgm2
gamma_fila,0.038674639020787854,fila,chla_mgm2
phi,0.6661800361319559,fila,chla_mgm2
gamma_light,0.3734129620358485,fila,chla_mgm2
gamma_fila,0.046629370874022455,fila,chla_mgm2
phi,0.6826030563484914,fila,chla_mgm2
gamma_light,0.35906311966048293,fila,chla_mgm2
gamma_fila,0.08619704324206516,fila,chla_mgm2
phi,0.7108498463477935,fila,chla_mgm2
gamma_light,0.3744256610720777,fila,chla_mgm2
gamma_fila,0.03892280789834815,fila,chla_mgm2
phi,0.6834729342707807,fila,chla_mgm2
gamma_light,0.37442114580142855,fila,chla_mgm2
gamma_fila,0.04948863837317685,fila,chla_mgm2
phi,0.6813326051245064,fila,chla_mgm2
gamma_light,0.39462860131103417,fila,chla_mgm2
gamma_fila,0.02832888385735638,fila,chla_mgm2
phi,0.6590284486887626,fila,chla_mgm2
gamma_light,0.3884235800801284,fila,chla_mgm2
gamma_fila,0.01862558231514612,fila,chla_mgm2
phi,0.6895517640146083,fila,chla_mgm2
gamma_light,0.37784834050790067,fila,chla_mgm2
gamma_fila,0.02852777716110357,fila,chla_mgm2
phi,0.6847678583659209,fila,chla_mgm2
gamma_light,0.3753619452923744,fila,chla_mgm2
gamma_fila,0.034345192710360385,fila,chla_mgm2
phi,0.6820476508404156,fila,chla_mgm2
gamma_light,0.40203631179083427,fila,chla_mgm2
gamma_fila,0.019007651748059906,fila,chla_mgm2
phi,0.6778190478614454,fila,chla_mgm2
gamma_light,0.35086458636669865,fila,chla_mgm2
gamma_fila,0.06762255366445685,fila,chla_mgm2
phi,0.6982971156175364,fila,chla_mgm2
