biomass_vars,units,parameter,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat,rmse,r2_adj
fila,chla_mgm2,phi,0.6695650882585705,6.477833053801496e-4,0.017549940761226547,0.6354711956245315,0.6582761069273653,0.6696103970323576,0.6809568403869289,0.7050409494767644,733.9928127124091,1.0066041713324263,0.25046342330401483,0.6402069798530049
fila,chla_mgm2,intercept,2.1436475363407577,0.005095121384226911,0.17198577776074445,1.8061706203960899,2.039459693175797,2.1385439610234163,2.2460769468716615,2.494567891529011,1139.3994345323977,1.004270874853057,0.25046342330401483,0.6402069798530049
fila,chla_mgm2,gamma_light,0.3475583985971589,4.411256151308678e-4,0.019224565816266602,0.31030228395096404,0.3346862479767314,0.3476419760294851,0.36070220934758773,0.38579858149089397,1899.2779501153839,1.0032694476950492,0.25046342330401483,0.6402069798530049
fila,chla_mgm2,gamma_fila,0.08127946786947833,4.1280066647877967e-4,0.022070649657980945,0.03786826511360416,0.06663037973537769,0.08130459624585012,0.096099841931159,0.12527340440901438,2858.5740990831027,1.0003436199622777,0.25046342330401483,0.6402069798530049
fila,chla_mgm2,beta1,2.509544179736974,0.0053125333822987685,0.1429846933314517,2.225860107506776,2.4156854125260754,2.510098035965355,2.601299682386841,2.7960455366409556,724.3955144252224,1.0064101468478588,0.25046342330401483,0.6402069798530049
fila,chla_mgm2,beta2,1.9897501681629666,0.0040694803076782,0.11319080335959146,1.7628933316761333,1.9173652176200173,1.9892496543307976,2.0642932694056335,2.2131420671531874,773.6497366867023,1.0056290255080913,0.25046342330401483,0.6402069798530049
fila,chla_mgm2,beta3,2.2063610556891757,0.004320761224930236,0.12197985885283848,1.9582077882414035,2.127843701937573,2.2042241754265253,2.2871871556354795,2.4497568591754537,796.9952245996747,1.0057642761406391,0.25046342330401483,0.6402069798530049
fila,chla_mgm2,beta4,2.041179927299797,0.003936844093100223,0.1135053137735155,1.8093724953700345,1.9666393806765463,2.040697316241247,2.116483261157731,2.263923438651381,831.2582235679819,1.0057635610751532,0.25046342330401483,0.6402069798530049
fila,chla_mgm2,beta5,2.1134575933817157,0.004238892807109549,0.11901912275485915,1.872641586961656,2.03677288020263,2.114524283805241,2.191854216648261,2.3474392563310578,788.367334483899,1.0056010609437178,0.25046342330401483,0.6402069798530049
fila,chla_mgm2,beta6,2.012938675392779,0.0040637997155858726,0.11392398351984459,1.7890710559100997,1.9387740009130623,2.0116736333153185,2.0885188453277665,2.2389014956281312,785.897185433034,1.0070630905383842,0.25046342330401483,0.6402069798530049
fila,chla_mgm2,tau,0.2776376310998269,0.003766963119842094,0.1521942046630488,0.12843386368963702,0.18879656811705803,0.241110534635491,0.32047240849980424,0.6442737712677018,1632.3507919962783,0.9998271056606061,0.25046342330401483,0.6402069798530049
fila,chla_mgm2,sigma,0.50313125911414,1.572542681277413e-4,0.010727292442076973,0.4826364180379109,0.495715198293565,0.5029478977186213,0.5103144540765744,0.5247864566760373,4653.453271059047,0.9999104806897121,0.25046342330401483,0.6402069798530049
epil,chla_mgm2,phi,0.6858083561496707,6.243065482607112e-4,0.015977050097311284,0.6550325324202918,0.6750356525316189,0.6860031025227706,0.6962416300590221,0.7179602547849857,654.9338140443538,1.010419699177509,0.25205877315063396,0.6356089128675839
epil,chla_mgm2,intercept,2.1361551907001735,0.004961226674383879,0.1635924763755402,1.8229923494377374,2.0320776891784207,2.133625139471852,2.235398554053434,2.4624843198635418,1087.2978093992772,1.003553433612575,0.25205877315063396,0.6356089128675839
epil,chla_mgm2,gamma_light,0.4476184633033145,6.236294649591617e-4,0.023257287109731264,0.40174631470034783,0.4321877474792843,0.4477959721538658,0.4630049994706749,0.49315537330490566,1390.8005565273647,1.0040247255989356,0.25205877315063396,0.6356089128675839
epil,chla_mgm2,gamma_epil,0.13018264094587279,3.176769215790826e-4,0.021884787973288945,0.08824732503206191,0.1155224764949811,0.12989316085693134,0.14499084498301845,0.17433572841682948,4745.842875864017,1.000323228129449,0.25205877315063396,0.6356089128675839
epil,chla_mgm2,beta1,2.5018566779471514,0.005044383689413176,0.13161240752586703,2.2476387036068175,2.416941933389584,2.5008353517172366,2.589639781305038,2.7566131127873184,680.7339986035913,1.0093708389745941,0.25205877315063396,0.6356089128675839
epil,chla_mgm2,beta2,2.0619509616298806,0.003971470003631699,0.10934104166845067,1.8490098625618954,1.988446436574643,2.061593176706984,2.1377736087089567,2.272908148888146,757.9906362090312,1.009500557324053,0.25205877315063396,0.6356089128675839
epil,chla_mgm2,beta3,2.1097706845905893,0.0044388400421958105,0.11738240229698471,1.8734086309779232,2.0336250601952286,2.110595006167767,2.190224699383044,2.338779129445021,699.305584623364,1.009278612718949,0.25205877315063396,0.6356089128675839
epil,chla_mgm2,beta4,2.102128948864677,0.0043453682594811185,0.11325327468515496,1.8767550703050493,2.025424378455663,2.101273318617185,2.18080115705559,2.319368862704732,679.2792701067222,1.0116583680729645,0.25205877315063396,0.6356089128675839
epil,chla_mgm2,beta5,2.063392245694115,0.0042625493986712054,0.11542407481246193,1.8339492263441,1.9861967802075096,2.0637237501232484,2.140714979376006,2.290915436989234,733.2531783112992,1.0088826513883409,0.25205877315063396,0.6356089128675839
epil,chla_mgm2,beta6,1.9829935226459545,0.004107859652737081,0.10858196696659994,1.7651355322327889,1.911393723045368,1.9823727282260994,2.0551732119151676,2.1946584908793296,698.6894969359375,1.0090821639796284,0.25205877315063396,0.6356089128675839
