parameter,chains,biomass_vars,units
gamma_fila,0.7543574261916621,fila,chla_mgm2
phi,0.7034229681615489,fila,chla_mgm2
gamma_light,2.912005190656809,fila,chla_mgm2
gamma_fila,0.8098506722524056,fila,chla_mgm2
phi,0.6982170358393898,fila,chla_mgm2
gamma_light,2.7244137087013858,fila,chla_mgm2
gamma_fila,0.6457333582418502,fila,chla_mgm2
phi,0.6883265935384634,fila,chla_mgm2
gamma_light,2.7792686382533685,fila,chla_mgm2
gamma_fila,0.4906809485686931,fila,chla_mgm2
phi,0.6952961218806408,fila,chla_mgm2
gamma_light,2.7318062112354338,fila,chla_mgm2
gamma_fila,0.8906091568841074,fila,chla_mgm2
phi,0.7026760384336002,fila,chla_mgm2
gamma_light,2.945330699020905,fila,chla_mgm2
gamma_fila,0.3779852026150963,fila,chla_mgm2
phi,0.7146024496231099,fila,chla_mgm2
gamma_light,2.6602885728447294,fila,chla_mgm2
gamma_fila,0.8515750215612933,fila,chla_mgm2
phi,0.677168426173745,fila,chla_mgm2
gamma_light,2.3337103256819467,fila,chla_mgm2
gamma_fila,1.0641661719624202,fila,chla_mgm2
phi,0.7143174359251113,fila,chla_mgm2
gamma_light,2.917599351673564,fila,chla_mgm2
gamma_fila,0.6530266501477542,fila,chla_mgm2
phi,0.678554605461164,fila,chla_mgm2
gamma_light,2.6132125325244395,fila,chla_mgm2
gamma_fila,0.5841786224613323,fila,chla_mgm2
phi,0.6844837815279572,fila,chla_mgm2
gamma_light,2.6516065013217993,fila,chla_mgm2
gamma_fila,0.7154220059921269,fila,chla_mgm2
phi,0.6902525150861947,fila,chla_mgm2
gamma_light,2.6474944520593042,fila,chla_mgm2
gamma_fila,0.7850113128116425,fila,chla_mgm2
phi,0.700471724529933,fila,chla_mgm2
gamma_light,2.4430733031004106,fila,chla_mgm2
gamma_fila,0.9976678714749992,fila,chla_mgm2
phi,0.6986251012484412,fila,chla_mgm2
gamma_light,2.392737792110426,fila,chla_mgm2
gamma_fila,1.3117366596963327,fila,chla_mgm2
phi,0.6765045978982853,fila,chla_mgm2
gamma_light,2.6886045861329118,fila,chla_mgm2
gamma_fila,0.8169624957776285,fila,chla_mgm2
phi,0.7170816696949793,fila,chla_mgm2
gamma_light,2.5204208711869693,fila,chla_mgm2
gamma_fila,0.8928851700497712,fila,chla_mgm2
phi,0.6479892214092767,fila,chla_mgm2
gamma_light,2.4191124967035122,fila,chla_mgm2
gamma_fila,1.0896272842297228,fila,chla_mgm2
phi,0.6757035459580071,fila,chla_mgm2
gamma_light,2.473555003976383,fila,chla_mgm2
gamma_fila,0.8343935313785464,fila,chla_mgm2
phi,0.6656611799402501,fila,chla_mgm2
gamma_light,2.4220011912197674,fila,chla_mgm2
gamma_fila,0.941659166065517,fila,chla_mgm2
phi,0.6881873598462199,fila,chla_mgm2
gamma_light,2.522066314645573,fila,chla_mgm2
gamma_fila,0.7167896483877646,fila,chla_mgm2
phi,0.6860451131421642,fila,chla_mgm2
gamma_light,2.743802917601479,fila,chla_mgm2
gamma_fila,0.5798612439151727,fila,chla_mgm2
phi,0.7039084403698557,fila,chla_mgm2
gamma_light,2.5182140908038075,fila,chla_mgm2
gamma_fila,1.0499525539110663,fila,chla_mgm2
phi,0.6858813477054673,fila,chla_mgm2
gamma_light,2.4055731440060177,fila,chla_mgm2
gamma_fila,0.8618640582073532,fila,chla_mgm2
phi,0.675518434057843,fila,chla_mgm2
gamma_light,2.523644264833712,fila,chla_mgm2
gamma_fila,1.1701575676424332,fila,chla_mgm2
phi,0.6847870408528012,fila,chla_mgm2
gamma_light,2.593395311081803,fila,chla_mgm2
gamma_fila,0.7597928990198535,fila,chla_mgm2
phi,0.7088293602234141,fila,chla_mgm2
gamma_light,2.4419529637493835,fila,chla_mgm2
gamma_fila,0.931219112327156,fila,chla_mgm2
phi,0.7043902890252453,fila,chla_mgm2
gamma_light,2.6211990573579964,fila,chla_mgm2
gamma_fila,0.6501347682907409,fila,chla_mgm2
phi,0.718483490567363,fila,chla_mgm2
gamma_light,2.5118392958151072,fila,chla_mgm2
gamma_fila,1.162647588931021,fila,chla_mgm2
phi,0.6551840507436584,fila,chla_mgm2
gamma_light,2.5328821430778685,fila,chla_mgm2
gamma_fila,0.8295953251151122,fila,chla_mgm2
phi,0.6762752385372601,fila,chla_mgm2
gamma_light,2.615761883247596,fila,chla_mgm2
gamma_fila,0.7548573228418719,fila,chla_mgm2
phi,0.6930228508604227,fila,chla_mgm2
gamma_light,2.723966195298043,fila,chla_mgm2
gamma_fila,0.8136041381555662,fila,chla_mgm2
phi,0.704704450889324,fila,chla_mgm2
gamma_light,2.507843144514361,fila,chla_mgm2
gamma_fila,0.8670029650740319,fila,chla_mgm2
phi,0.6872482136540048,fila,chla_mgm2
gamma_light,2.614734695098582,fila,chla_mgm2
gamma_fila,0.7766126391867818,fila,chla_mgm2
