date,doy,year,site,epil_gm2_fit,epil_gm2_se,fila_gm2_fit,fila_gm2_se,epil_chla_mgm2_fit,epil_chla_mgm2_se,fila_chla_mgm2_fit,fila_chla_mgm2_se
2021-09-29,272,2021,GR,16.951970188019224,2.9240407212854715,8.653159468192449,3.374526772821576,47.59741483241596,7.7054651339686,32.3381267120787,12.15292163377839
2021-09-30,273,2021,GR,17.1461701448605,2.95783380849949,9.104276010504222,3.5152993961465238,48.33170954655947,7.769681539760124,34.57303769205524,13.084656899283587
2021-10-01,274,2021,GR,17.339727110240126,2.9963631220776343,9.565326115748988,3.670752067479076,49.06078513628686,7.849941569099367,36.87804631472054,14.081549485173799
2021-10-02,275,2021,GR,17.532987057805187,3.0403799766958013,10.03539413044966,3.840323536840528,49.78478592014112,7.94947581939474,39.246517165225306,15.136596046979037
2021-10-03,276,2021,GR,17.726308390649027,3.09055659954588,10.513529904968465,4.023376690611322,50.50392975273113,8.071260146142622,41.67158009110599,16.244372056338296
2021-10-04,277,2021,GR,17.920049511864924,3.147383051377537,10.998783289667585,4.219139515979761,51.218434488665544,8.217573992824542,44.146364939899144,17.399903347977546
2021-10-05,278,2021,GR,18.114568824546197,3.211144730437864,11.490204134909206,4.426727252974357,51.928517982553146,8.389884418200738,46.6640015591417,18.598478731552706
2021-10-06,279,2021,GR,18.310224731786146,3.281934895738605,11.986842291055545,4.645190485176016,52.63439808900272,8.58888026112443,49.21761979637009,19.83575848495204
2021-10-07,280,2021,GR,18.507346796853337,3.359723826497429,12.487805013963644,4.873641052598856,53.336315381305575,8.8147473476538,51.80077763904302,21.108560657621418
2021-10-08,281,2021,GR,18.706149223717343,3.444502506659571,12.992429181469873,5.111495472242918,54.034601307483115,9.067742044064056,54.40874563430778,22.416505075775117
2021-10-09,282,2021,GR,18.90678151073987,3.536296367166235,13.500109076905524,5.3582996266595275,54.72961374957991,9.348213360751188,57.03722246923313,23.760260531226468
2021-10-10,283,2021,GR,19.109249693149557,3.635272369606101,14.010238983601873,5.613662646802709,55.421725451002104,9.657001617957402,59.68190683088853,25.140894838417143
2021-10-11,284,2021,GR,19.313523940391867,3.7416515661987173,14.522213184890163,5.877257867086771,56.11131287049636,9.995055925577914,62.338497406342974,26.559827158933178
2021-10-12,285,2021,GR,19.519574421912363,3.8556627673375776,15.035425964101691,6.148827885286185,56.79875246680934,10.363243225949027,65.00269288266561,28.01883464945052
2021-10-13,286,2021,GR,19.727371307156446,3.9775304094995163,15.549271604567672,6.428192567152216,57.48442069868764,10.762303727818397,67.67019194692529,29.52009483501244
2020-07-13,195,2020,PL,8.971492938166904,2.6425411147276963,5.470188115519367,6.642461981772584,25.054782563627878,6.758926655847074,90.12062229263977,20.50779631384772
2020-07-14,196,2020,PL,8.716659863150719,2.5026263932224633,5.576003839899432,6.381518506887047,23.92799726504971,6.3132065440498994,87.35132329427351,19.890557458494996
2020-07-15,197,2020,PL,8.456997610280393,2.369224936026301,5.68334429624149,6.1315159313692496,22.801010762395244,5.891370302096872,84.60400748019008,19.32282586780478
2020-07-16,198,2020,PL,8.192541579600519,2.2427267590916244,5.792322928719226,5.892985050349063,21.673840275413042,5.494941387786582,81.88026443874315,18.801711867699403
2020-07-17,199,2020,PL,7.923327171155749,2.123311013564546,5.90305318150622,5.666310729937753,20.546503023851862,5.124506693609806,79.18168375828662,18.32216383929846
2020-07-18,200,2020,PL,7.649389784990715,2.0109061356168323,6.015648498776169,5.451716145298643,19.419016227460265,4.7794365523852225,76.5098550271744,17.87707514772746
2020-07-19,201,2020,PL,7.370764821150036,1.9051761109692984,6.130222324702693,5.249266248266325,18.291397105986885,4.457691669078926,73.86636783376015,17.457681816196718
2020-07-20,202,2020,PL,7.087640521561904,1.8055777029900357,6.246882926211395,5.058909318302393,17.16417122242714,4.155916192437389,71.25266288500121,17.054695161966038
