biomass_vars,units,parameter,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat,rmse,r2_adj
fila,chla_mgm2,phi,0.6459305928312604,2.5980340617520075e-4,0.017164392143756223,0.6118768127193276,0.634336375541132,0.645965768910618,0.6577127812625325,0.6794394748409751,4364.828403687241,0.9999912370980343,2.4451691436985006,0.5706170644254109
fila,chla_mgm2,intercept,-6.0543336419150755,0.03379827332118791,1.7324137182992314,-9.627313568099318,-7.083135805373681,-6.024592424326086,-4.9476670267083955,-2.7542966014637247,2627.3274345608415,1.0000520603628409,2.4451691436985006,0.5706170644254109
fila,chla_mgm2,gamma_K600,4.297667490656365,0.005622185736806258,0.23832241987371847,3.8290636470468025,4.1362148308313875,4.295010414319215,4.462137069572122,4.747779284369472,1796.8814357338463,0.9992518545275982,2.4451691436985006,0.5706170644254109
fila,chla_mgm2,gamma_light,2.6379111271671283,0.0026277378539046018,0.15812885197954168,2.325736505821461,2.53436085163796,2.637188871903459,2.7436874619606817,2.946661069532863,3621.2471067614083,0.9996591115919439,2.4451691436985006,0.5706170644254109
fila,chla_mgm2,gamma_fila,0.7607518855599394,0.0029585313024065377,0.15675690134815407,0.4554656089090844,0.6543065689338339,0.7599743214110954,0.8677041131404828,1.070119834192014,2807.378715246555,1.0003329252676731,2.4451691436985006,0.5706170644254109
fila,chla_mgm2,beta1,-5.461215056332273,0.02009857940922746,0.7204199272237514,-6.876577628886566,-5.958036266775408,-5.468504140664533,-4.969463532121331,-4.045636656860729,1284.815330956465,0.9994407941844788,2.4451691436985006,0.5706170644254109
fila,chla_mgm2,beta2,-4.22980025785469,0.013103706433313272,0.5128123679978691,-5.215584328989384,-4.580415015240496,-4.229697303790747,-3.8774579655707524,-3.24421447361211,1531.5411571963634,0.9995009054043353,2.4451691436985006,0.5706170644254109
fila,chla_mgm2,beta3,-12.190236164363183,0.025079450760933507,0.8980772347284361,-13.949837233495673,-12.790113922539836,-12.181765227594196,-11.58489675401037,-10.454964374188236,1282.3049915504762,0.9997629409033093,2.4451691436985006,0.5706170644254109
fila,chla_mgm2,beta4,-5.573595485246982,0.018767938689471613,0.6842028528204275,-6.923691306592192,-6.036019626117178,-5.581836634976198,-5.110195553544386,-4.255621995071821,1329.0355847227477,1.0002269918850157,2.4451691436985006,0.5706170644254109
fila,chla_mgm2,beta5,-4.000883774733446,0.016306294446434486,0.6154822371610896,-5.220447600099599,-4.418786421894223,-4.001196492365387,-3.6030718638227635,-2.8113682397806383,1424.6903641174038,0.9997304418422859,2.4451691436985006,0.5706170644254109
fila,chla_mgm2,beta6,-5.175161060940701,0.016808311241394997,0.6152786494270083,-6.375828181409297,-5.598342840091981,-5.182941527905422,-4.762972274120115,-3.965891537762985,1339.9713950377843,0.9995865857598578,2.4451691436985006,0.5706170644254109
fila,chla_mgm2,tau,3.8252233924407664,0.027842494740782767,1.5264106936586455,2.0144957601422675,2.815985917719272,3.488355288559258,4.41810397393496,7.713571175728595,3005.5676475941063,0.9992551314179566,2.4451691436985006,0.5706170644254109
fila,chla_mgm2,sigma,4.157815379857361,0.0014623568198928478,0.09948057558689571,3.965924662097271,4.090798718863422,4.155543519602051,4.223223478233182,4.3581879972991056,4627.749782969615,0.9999677860463541,2.4451691436985006,0.5706170644254109
epil,chla_mgm2,phi,0.6639588295011754,3.046366914860728e-4,0.01638676936859252,0.6320556447539905,0.6528701640473845,0.6643586634716185,0.6750120779130401,0.6951967730635353,2893.4918447091745,1.0011936129041388,2.524055658585174,0.5424644727379603
epil,chla_mgm2,intercept,-5.653780466920803,0.04197623203488674,1.9039864350112543,-9.609445175778973,-6.824831768686508,-5.625280547912828,-4.467889111336711,-1.9594407438520418,2057.409761730063,1.0004792810634422,2.524055658585174,0.5424644727379603
epil,chla_mgm2,gamma_K600,4.264028952028176,0.004653783035526235,0.24082287261387142,3.8057078351220497,4.099716158968464,4.264773288507382,4.424988182353959,4.739127031664652,2677.8312209792366,0.9992237889563936,2.524055658585174,0.5424644727379603
epil,chla_mgm2,gamma_light,2.9807659963788806,0.004538871277616907,0.1730285353465336,2.6399803858779203,2.863709987442852,2.980209413846532,3.0981485216738056,3.3202177577037824,1453.2479884912286,0.999865682669408,2.524055658585174,0.5424644727379603
epil,chla_mgm2,gamma_epil,0.22492210198472226,0.005007982155819879,0.17385360896368596,-0.11281672090648003,0.10864414803712563,0.22589104639986643,0.34408986473321423,0.5596404144128623,1205.1521376864068,1.0011287945496858,2.524055658585174,0.5424644727379603
epil,chla_mgm2,beta1,-5.310188020599341,0.02827097524916553,0.9088865072085703,-7.044935595483107,-5.938820230611441,-5.31947139182025,-4.723522582004879,-3.4372140492564003,1033.564851025735,1.0007214131678632,2.524055658585174,0.5424644727379603
epil,chla_mgm2,beta2,-4.017056614134325,0.022221701495311965,0.6968684482147285,-5.346924624869976,-4.4916193364620645,-4.0270865036954975,-3.544636902352058,-2.6283622118863756,983.437997784041,1.0008589678093207,2.524055658585174,0.5424644727379603
epil,chla_mgm2,beta3,-11.804405999818469,0.036139264687575987,1.1020986427122916,-13.938129761475718,-12.55571907995068,-11.817624743699952,-11.083301371903316,-9.587199696715036,929.9986353936412,1.0006366996669462,2.524055658585174,0.5424644727379603
epil,chla_mgm2,beta4,-4.646389909032634,0.028546886139886193,0.868613508484114,-6.287993511126287,-5.219415988216835,-4.662569259276609,-4.085112082823094,-2.94724979653683,925.8394296451855,1.0012355351783724,2.524055658585174,0.5424644727379603
