date,doy,year,site,epil_gm2_fit,epil_gm2_se,epip_gm2_fit,epip_gm2_se,epi_gm2_fit,epi_gm2_se,fila_gm2_fit,fila_gm2_se,filaepip_gm2_fit,filaepip_gm2_se,epil_chla_mgm2_fit,epil_chla_mgm2_se,epip_chla_mgm2_fit,epip_chla_mgm2_se,epi_chla_mgm2_fit,epi_chla_mgm2_se,fila_chla_mgm2_fit,fila_chla_mgm2_se,filaepip_chla_mgm2_fit,filaepip_chla_mgm2_se
2020-07-19,201,2020,GC,14.700205982872417,2.5537858854371795,3.746481512919871,2.23425535720575,16.27996062856289,2.7642651367336644,89.06096893988376,16.66674117176461,93.59791116936213,17.483758962347768,29.745874150908683,5.86674233150759,3.0625227295433586,3.166339412199696,41.889616549789885,7.420301649953457,154.24036544875523,24.58950956499537,164.39700960730497,26.676158809314458
2020-07-20,202,2020,GC,14.54496203598774,2.486370235616331,3.8491248815173504,2.154159406039966,16.352398263263204,2.715399339604867,89.08334769648368,16.083836699240127,93.68881788481117,16.865413539724912,29.562133452929285,5.694512971039458,3.81859689761008,2.9011608581491717,41.92136822225598,7.1586624097693035,153.49129194386845,23.703953456099647,163.95440675498722,25.654112907568045
2020-07-21,203,2020,GC,14.367136468514074,2.426353142860614,3.949245913539474,2.0799894020971386,16.420049469502022,2.6730319242877005,89.08645895636214,15.53732750869808,93.75973529030857,16.28594609226476,29.370069670474084,5.538982597301983,4.388274683973258,2.7691105953090225,41.646424109761995,6.922531070218329,152.49105034406338,22.882340912465622,163.00469501819236,24.713562845618753
2020-07-22,204,2020,GC,14.168724693678033,2.3733363509204306,4.046764014019938,2.0116936044865583,16.483096444704092,2.636883163409507,89.06867975159066,15.027277072301246,93.80890552166662,15.745411192119256,29.170373403031785,5.399608905331863,4.7766429631362914,2.729915695334703,41.07800266445787,6.709189006999888,151.25491037363676,22.12319997046998,161.57816047062607,23.850551451510857
2020-07-23,205,2020,GC,13.953066096075622,2.327285907706774,4.14163105512874,1.9493375342787411,16.541884798175364,2.606834473942537,89.02816520754646,14.554355575658363,93.83430515061374,15.244512585454235,28.964188612481088,5.27631158518031,5.001902772020307,2.7436127261595344,40.25196444015184,6.518428178419086,149.80931121450647,21.427364117702083,159.73345089038452,23.06534509927277
2020-07-24,206,2020,GC,13.723767229499247,2.2882842618652477,4.233805129233921,1.8930181464056945,16.596792504379604,2.5827928896923846,88.96302727269703,14.11940585973905,93.83385861743528,14.784140630920731,28.752750234303285,5.169120210295927,5.084892361390994,2.7805381175272728,39.20870638169157,6.351320850695715,148.18289894836263,20.796634115043222,157.53483942323658,22.360311828612655
2020-07-25,207,2020,GC,13.484434647741347,2.256371957419888,4.323244328703513,1.8428016903284672,16.648197537780593,2.5646183477680005,88.8713778955099,13.72312764660753,93.80549036241626,14.365032702059176,28.537293203979655,5.077950872479909,5.046449982013646,2.8217947294264802,37.98862543392487,6.20924912112543,146.40431965689567,20.23273297933806,155.04659921495173,21.73814764352679
2020-07-26,208,2020,GC,13.23867490459428,2.231451170032923,4.409906745905552,1.7986801640938468,16.696477872842102,2.5520868609473366,88.75132902445269,13.365851134735864,93.74712482584205,13.987528375894621,28.3190524569915,5.0024699509500765,4.9074138846539395,2.8567057328699392,36.632118541699015,6.093201655263028,144.5022194217953,19.736542520076913,152.3330034112981,21.20053664247144
2020-07-27,209,2020,GC,12.990094553850499,2.2132179535692207,4.493750473208078,1.7605365663010637,16.742011484027895,2.544867960130864,88.60099260799299,13.047348991114603,93.65668644799787,13.651365855127011,28.09926292882011,4.941997678946797,4.6886223200777595,2.879905828737438,35.17958264986193,6.003212300317178,142.50524432475189,19.307477073153613,149.45832515804463,20.747034507303415
2020-07-28,210,2020,GC,12.742338237940457,2.2011693035049222,4.574722319087358,1.7281400286745867,16.785177449654725,2.5425383863862003,88.41850423193688,12.766791540519684,93.53210986224481,13.35563260207504,27.87921539470285,4.8955237835385494,4.4117879330501255,2.8899687483868908,33.67247643852969,5.938214336565974,140.44190309022417,18.943322803962808,146.48672410708298,20.37472356957845
