site,date,doy,epilithon_gm2,epiphyton_gm2,filamentous_gm2,epilithon_chla_mgm2,epiphyton_chla_mgm2,filamentous_chla_mgm2,NPP,NPP_chla,year,site_year,epilithon_chla_upper,epilithon_chla_lower,epiphyton_chla_upper,epiphyton_chla_lower,filamentous_chla_upper,filamentous_chla_lower,frac_fila,frac_fila_upper,frac_fila_lower,NPP_mod,NPP_upper,NPP_lower,PAR_bc_Jm2
GR,2020-08-19,232,NA,NA,NA,46.027578711512554,0,105.46645748635167,5.8565490599483745,5.8565490599483745,2020,GR_2020,60.20476748325089,33.35679129470476,0.036988364047190136,0,208.9272374733197,40.13740387723589,0.6891961151034811,0.8354627279962856,0.4496651379002119,5.805343585622982,6.7343820553118,4.898024146920301,32.13993775654566
GR,2020-08-20,233,NA,NA,NA,45.36438812130889,0,99.13451585871486,5.658978042274415,5.658978042274415,2020,GR_2020,58.69725056114801,32.901361219993674,0.03670014044321958,0,201.9789906566935,38.03214902439397,0.6819671251210271,0.8321470481723992,0.4416327460363831,5.620622159354488,6.549472180622991,4.678743307849767,32.86793288718001
GR,2020-08-21,234,NA,NA,NA,44.66979313458412,0,93.21333676599743,5.70220635446429,5.70220635446429,2020,GR_2020,57.69786933269159,32.71114480698372,0.0372560345275532,0,185.88642439791033,36.35831839487302,0.6701307285944812,0.8222425137612306,0.4323788955302784,5.666623292564865,6.598245633973617,4.73120533553691,37.16039102105855
GR,2020-08-22,235,NA,NA,NA,45.22220662663116,0,92.18174558250875,5.842185985892951,5.842185985892951,2020,GR_2020,58.860189932640196,33.52759747158606,0.035265187603706005,0,191.80664599362356,34.710901982312926,0.6637304008947134,0.824409597039268,0.418385819739607,5.80926861869588,6.752689548238395,4.8921370719320585,37.924857523721705
GR,2020-08-23,236,NA,NA,NA,46.82982785573688,0,97.72470952195665,6.0603316154583515,6.0603316154583515,2020,GR_2020,60.13118227369344,34.15492778301302,0.03616977625488463,0,192.20006730684534,39.27679473342958,0.6734362729519479,0.8205995259374286,0.4378158893424061,6.025387084529326,6.972792281349381,5.087006845570434,38.572342571473406
GR,2020-08-24,237,30.2859617427,2.08485580546,83.18076494545,59.576493352,0,133.953498344,3.2096226918884767,3.2096226918884767,2020,GR_2020,152.51413681460508,0,0,0,294.52729056748876,0,NA,NA,NA,3.3366430765429955,4.260387259129147,2.4175145513523932,32.680361574226616
GR,2020-08-25,238,NA,NA,NA,34.03499582463233,0,63.70943476994896,2.8021858023542316,2.8021858023542316,2020,GR_2020,45.190428100473305,23.83887554371687,0.03552898838274582,0,131.45172389664663,24.384936663891025,0.6505453312410878,0.8090274395991922,0.4078963508252945,2.848356078437021,3.775240845079172,1.9221813632136593,34.487993595895915
GR,2020-08-26,239,NA,NA,NA,42.50817464474054,0,78.44375835834633,5.0361961470050245,5.0361961470050245,2020,GR_2020,55.508550141700006,31.327949241966163,0.03563720033046336,0,158.87728595225727,29.98755740503344,0.64294667318693,0.8037726110460667,0.40166942630263613,5.034223477099276,5.965016849876957,4.089539892510159,38.83749536055618
GR,2020-08-27,240,NA,NA,NA,41.96274578378791,0,77.50623869188054,4.824277401245565,4.824277401245565,2020,GR_2020,54.51608639373284,30.830729052455734,0.03411697624505851,0,159.13675470393846,29.04442117172699,0.6467066998029751,0.8065694955516373,0.40045857876820307,4.8152507767657795,5.7452418151628954,3.876135551274051,37.04817694582577
GR,2020-08-28,241,NA,NA,NA,44.399999928122206,0,81.87352845118555,5.379546263122786,5.379546263122786,2020,GR_2020,57.42327725229311,32.560644917131,0.03768504893243038,0,169.25284712703376,31.401770933075586,0.6459228725057449,0.8085274708582925,0.4007823366623523,5.364860661912841,6.299379705714557,4.436320671735018,37.98755385588206
GR,2020-08-29,242,NA,NA,NA,45.0164500062539,0,81.20494655470326,5.607892223715778,5.607892223715778,2020,GR_2020,58.27397289925395,33.17451966536014,0.0357378159256551,0,162.1664076354975,31.33466027723483,0.6385571496408969,0.8005718498187755,0.39639502102777135,5.590634998747043,6.51760437923545,4.637394786795353,40.305847965538526
GR,2020-08-30,243,NA,NA,NA,49.10657293984754,0,85.31593637166333,6.272349927999926,6.272349927999926,2020,GR_2020,62.249507625748265,36.28566687751738,0.0349168840365629,0,172.74018803142715,32.504210852806246,0.6322821658512763,0.7982115255713198,0.3878603988179822,6.237132266098559,7.186691568245539,5.2958851268001625,39.86140285291696
GR,2020-08-31,244,NA,NA,NA,52.39021197609608,0,86.4157498805634,5.558268470752801,5.558268470752801,2020,GR_2020,68.84357085800347,38.24059968860478,0.0330150002456704,0,179.36183365849405,32.73072677811848,0.6215625267311755,0.7909094152619237,0.3719849620947018,5.4968958688713725,6.456529731707633,4.560081775519538,22.383947371240502
GR,2020-09-01,245,NA,NA,NA,43.708580107883115,0,73.70832791002015,NA,NA,2020,GR_2020,62.08096293749722,29.63776756399635,0.035743853642621753,0,155.1257602867606,28.26207588970706,0.6272233998994341,0.7885453479816682,0.38843103844646065,5.083352270146776,12.410347111480782,-0.49016367711203424,40.608044531036576
GR,2020-09-02,246,NA,NA,NA,40.34490940305785,0,66.38608183686698,4.420459336903163,4.420459336903163,2020,GR_2020,52.50938435091465,29.413464613087076,0.0345103240681566,0,137.5917663598312,26.06939484805937,0.6195219114679137,0.7873955324050095,0.38389452818221614,4.433519841903802,5.367596993301976,3.491689528918299,39.72311734569656
GR,2020-09-03,247,NA,NA,NA,41.35814279100414,0,66.14640124927296,4.69758611560383,4.69758611560383,2020,GR_2020,53.61709978896895,30.475374667797013,0.03452455983817128,0,135.88685387729774,24.120732176640285,0.6140167779495533,0.7805361003927577,0.3641296529758223,4.707164312949981,5.638701848847674,3.7755016441811806,41.28868939153241
GR,2020-09-04,248,NA,NA,NA,42.56743789146678,0,67.53325232544758,5.0057745741591075,5.0057745741591075,2020,GR_2020,54.9551236580534,31.598986614015256,0.034838227410570355,0,140.26128352741296,26.39522675785975,0.6111738643631073,0.7815264300657948,0.37496485838338867,4.996717610000223,5.924467410794158,4.07412062063387,41.42083944326709
GR,2020-09-05,249,NA,NA,NA,45.36554712268266,0,70.5993524714056,5.2064186586136225,5.2064186586136225,2020,GR_2020,58.90198144331558,33.237002107621954,0.033271454047719196,0,143.7526464221874,27.101436851815983,0.6065394516315961,0.7774341729392313,0.368449178863157,5.189016216466042,6.127911690558018,4.275755395834022,36.795621094229375
GR,2020-09-06,250,NA,NA,NA,46.623943891196646,0,71.02700638788284,5.6803170421774505,5.6803170421774505,2020,GR_2020,59.87749734796815,34.73447382650249,0.03464423503846771,0,144.77969590980226,27.854574005763215,0.6023046639683275,0.773418211679716,0.3638721046374003,5.655444368443899,6.592855331888751,4.731976906416105,41.23167989322279
GR,2020-09-07,251,NA,NA,NA,40.52792158787039,0,60.90939313476395,2.317028485340905,2.317028485340905,2020,GR_2020,55.168146904945345,28.382534659776045,0.03322159209099955,0,127.812301477258,23.335900043492195,0.6015909562855782,0.7723294929048681,0.3611858365592223,2.341361793319964,3.249267075966207,1.3881332869724277,17.05782796660721
GR,2020-09-08,252,NA,NA,NA,36.730599651957355,0,54.99554230881567,3.6632414082056575,3.6632414082056575,2020,GR_2020,47.92069503158925,26.74850558361234,0.03380532879700292,0,114.3012730020688,20.46948436088444,0.5935711200065135,0.7736853313452332,0.35615759794438673,3.682661616322333,4.624590500060413,2.7651362141493343,42.76686454424737
GR,2020-09-09,253,NA,NA,NA,41.19847751915197,0,59.87909785963942,4.661558332446775,4.661558332446775,2020,GR_2020,53.491247622942375,30.37966214518745,0.03179735447718106,0,125.03844613980831,22.705479444037614,0.5916534061680312,0.7697813903949391,0.34939416079545327,4.6644329976368635,5.597548742481249,3.738767603347201,42.59193317658844
GR,2020-09-10,254,NA,NA,NA,42.36154111247654,0,61.875657674064264,4.8026738939826785,4.8026738939826785,2020,GR_2020,54.918781149859825,31.23698527667941,0.033422687810356205,0,124.63292048470203,23.09115562123676,0.58893076231937,0.7669671301053984,0.34529778502002895,4.799306278564352,5.750826445931247,3.8684835595744884,42.54141987499832
GR,2020-09-11,255,NA,NA,NA,46.07968477597141,0,64.50308522394083,5.485871801678786,5.485871801678786,2020,GR_2020,58.71645201644926,34.30700054536464,0.032897495303266855,0,133.45324603391717,24.231319455388196,0.5807988291513078,0.7605866232703596,0.3423337125677641,5.462100448631391,6.3958931158914085,4.539201528052845,42.730194217472075
GR,2020-09-12,256,NA,NA,NA,50.26471097811843,0,66.566194571547,6.16379729580049,6.16379729580049,2020,GR_2020,63.770297838745414,37.205739739860924,0.03135835024622184,0,135.81412239371642,25.220774713161767,0.5697427936465262,0.7494222027360499,0.3280804812886894,6.139263439070387,7.071294246785166,5.198953776875675,42.62782190385997
GR,2020-09-13,257,NA,NA,NA,48.85591946950199,0,61.75391799187979,5.8709035624421295,5.8709035624421295,2020,GR_2020,61.9749612736031,36.68498197626182,0.03296049600713585,0,127.59191790896732,23.564422993792387,0.5582102397864115,0.7422561107309804,0.32225098795930657,5.85199994445075,6.779393874375915,4.933170281241066,42.992035419186
GR,2020-09-14,258,17.3633971693,1.46485223086,44.37270315125,57.45365262759999,0,118.146776898,4.438837127445086,4.438837127445086,2020,GR_2020,136.28220163329487,0,0,0,365.1362447353557,0,NA,NA,NA,4.529186231958052,5.445375052255417,3.6116680562514296,42.68284509211153
GR,2020-09-15,259,NA,NA,NA,54.967608333617996,0,65.11012148282914,6.65404411216218,6.65404411216218,2020,GR_2020,69.38227405017476,41.73627615640336,0.033897181051236125,0,135.9875348532993,24.16087315817926,0.5401172704977351,0.7286064146157718,0.3045771407305104,6.610559931416281,7.550710442273685,5.677808891888379,39.304786005932726
GR,2020-09-16,260,NA,NA,NA,49.88414958505003,0,59.03529994335188,5.912891606824168,5.912891606824168,2020,GR_2020,63.19071389779683,37.47595111758494,0.03336754489717009,0,122.52049136855301,22.769120679967177,0.5411143348326022,0.7294477713067055,0.3082611383675484,5.886220804397441,6.830223784799358,4.9434233323920305,42.01600010733505
GR,2020-09-17,261,NA,NA,NA,51.61975325893196,0,58.31221465940869,6.221479755047338,6.221479755047338,2020,GR_2020,65.23406805607682,39.189882145369886,0.03313396279665237,0,123.29864688840148,21.561522877412933,0.5301261239172815,0.7189273392084404,0.29362374613726483,6.186469293943574,7.1245386417768595,5.235524220439927,42.69933654456564
GR,2020-09-18,262,NA,NA,NA,49.928144700126005,0,55.77928526999286,5.74114414373002,5.74114414373002,2020,GR_2020,63.489782023869644,37.784585308655316,0.03388501786225856,0,118.24259018293674,21.044111168492275,0.5265244220980583,0.7209163839883886,0.2933984476712915,5.730753970391864,6.642188578358006,4.789435461130112,40.773903087424976
GR,2020-09-19,263,NA,NA,NA,45.18557250728485,0,50.24588000638296,3.6820274236664825,3.6820274236664825,2020,GR_2020,59.46697401752888,32.75112354721876,0.03251489626813946,0,105.98950649946416,18.22514801397129,0.5301288686890855,0.7191332120192645,0.29081483563567573,3.6883775613887577,4.599381527141211,2.7674173838261624,24.78460691249083
GR,2020-09-20,264,NA,NA,NA,50.126394095961636,0,52.19732012487503,5.742028662600527,5.742028662600527,2020,GR_2020,63.749034857829464,37.865100147942705,0.03415717737318777,0,110.98576556332831,19.747520685471212,0.5160973249366176,0.7073785590526476,0.2830895652399601,5.708115307583528,6.6499397193404475,4.789134716380474,40.78996734835836
GR,2020-09-21,265,14.8718693359,1.25339964686,27.19395703305,60.760254403999994,0,116.46195032199999,5.486095003220532,5.486095003220532,2020,GR_2020,114.83665312153003,6.68385568646997,0,0,318.67314304095885,0,NA,NA,NA,5.526737877398013,6.451741857600676,4.599529068096449,39.1048923918196
GR,2020-09-22,266,NA,NA,NA,43.07009885677948,0,46.381517571800096,4.150733438118896,4.150733438118896,2020,GR_2020,55.67990605563897,31.47470844723456,0.03562366842130929,0,96.47183950603197,16.833525948645214,0.5202731591846286,0.7080441770066761,0.28764370834322067,4.166247145247164,5.089938745750337,3.244819251622624,37.588429991820064
GR,2020-09-23,267,NA,NA,NA,50.236276073802536,0,49.308132921068236,5.448525097878945,5.448525097878945,2020,GR_2020,63.55622208112265,37.43855104031754,0.03597110635814055,0,104.22216438959617,18.211848213751406,0.5000188098053405,0.6938734689743943,0.26946156182944936,5.431508032630897,6.36604920930823,4.4932772881936245,38.09412069007345
GR,2020-09-24,268,NA,NA,NA,37.76660009879583,0,40.43972757367181,2.29025092420832,2.29025092420832,2020,GR_2020,50.0437036888858,26.862040693115148,0.03513309710929252,0,83.941644314502,14.979009399694025,0.5177397493763942,0.7098087322841492,0.2901861666920198,2.3460932211386285,3.2952658286976346,1.4081717077582236,28.659211489594224
GR,2020-09-25,269,NA,NA,NA,45.18359318949322,0,42.540041164072505,3.4724551602396647,3.4724551602396647,2020,GR_2020,59.31304203438278,32.955253574560594,0.03533499579158521,0,92.3500045001001,14.453330781047988,0.49260718378505153,0.6909487487659816,0.2549679531413057,3.481556270925166,4.411511377102197,2.5802745037626615,24.251089914006496
GR,2020-09-26,270,NA,NA,NA,45.987726131724756,0,42.85163712870161,4.069521866535799,4.069521866535799,2020,GR_2020,59.366758764577014,34.0800475600187,0.03632560450795243,0,91.68047993053342,15.577380311943056,0.4879101398852087,0.6823645148642505,0.261076252386132,4.071415998843461,5.00199852045482,3.1364059108327944,29.830551407764613
GR,2020-09-27,271,NA,NA,NA,45.49593228740782,0,41.77030068283443,4.762779781779238,4.762779781779238,2020,GR_2020,58.13083934658467,34.205819598888276,0.035271577955817146,0,88.67426005812743,14.857052241611392,0.48354092906890583,0.6794768106124114,0.25389811197182544,4.76327756175572,5.726743377684733,3.828298906112775,41.52933407085123
GR,2020-09-28,272,8.9639513683,1.34435304426,30.09453708305,68.711732604,0,108.105372758,4.392093843617137,4.392093843617137,2020,GR_2020,161.05825259891495,0,0,0,191.7399825993658,24.470762916634197,NA,NA,NA,4.526358861385047,5.441552568984122,3.6038422554068643,40.973033034346045
GR,2020-09-29,273,NA,NA,NA,44.8524376864501,0,39.0719395542695,4.538212858976456,4.538212858976456,2020,GR_2020,56.885114793599676,33.461870477171296,0.037576129155513976,0,82.6861897028619,13.976781534186417,0.4711206948514399,0.6660757343190944,0.2501338378277388,4.543551935768281,5.461215113886669,3.615550721681723,41.55002328209213
GR,2020-09-30,274,NA,NA,NA,45.19250259115243,0,38.30979178935177,4.677531370351116,4.677531370351116,2020,GR_2020,57.93282475669155,33.538052249019074,0.04064174655417542,0,82.06962267465948,13.867340704920611,0.46179618800071565,0.663530627342762,0.2474477527974333,4.678181706535655,5.620216118610243,3.7614344652576315,41.19457475835016
GR,2020-10-01,275,NA,NA,NA,47.53201228199254,0,37.807490107238905,4.840463699291244,4.840463699291244,2020,GR_2020,60.091177416168634,35.40839734352554,0.03721189450733775,0,81.78009063948814,12.861952552450116,0.4487534511169019,0.6526617148876016,0.22499608430966905,4.835497441913978,5.781122706640462,3.8850162794397605,38.287360514400326
GR,2020-10-02,276,NA,NA,NA,49.57354426493881,0,37.32377570482962,5.368285896625354,5.368285896625354,2020,GR_2020,62.42451629935517,37.698619574503375,0.03806745007365514,0,79.75393546067122,13.234652158836159,0.4350103766109223,0.635352073464576,0.22026110246618644,5.355900381473013,6.280981620747982,4.417347141393647,40.96604285408642
