site,date,epil_gm2,epip_gm2,epi_gm2,fila_gm2,filaepip_gm2,epil_chla_mgm2,epip_chla_mgm2,epi_chla_mgm2,fila_chla_mgm2,filaepip_chla_mgm2,GPP,ER,NPP,light,NPP_light,fila_prod_gCd,fila_turnover,epi_prod_gCd,epi_turnover
DL,2021-09-03,10.288059621786774,0.01414150498291408,10.274702652642844,0.06552914868689563,0.0546163919848559,29.42224423472965,0,27.79082231892566,0,0,7.040623347866893,-5.998484371047804,3.727970792436078,0.7094032353852994,5.25508005388684,0,NA,1.2193115017913596,4.2133214677084965
DL,2021-09-04,10.424135682680928,0.01402327666868008,10.380497617669272,0.06572096390995685,0.05469453365950894,29.644299359316967,0,27.969227640718984,0,0,7.375404268953199,-6.269213667668913,3.9052354228544517,0.6688347956438214,5.8388640188722025,0,NA,1.1569629210339163,4.486097794902871
DL,2021-09-05,10.557151750611654,0.01384815689126139,10.48434666420034,0.0658104531741025,0.05466331867479179,29.857053344884218,0,28.18457603898109,0,0,8.0424463160608,-6.569270322768173,4.258430466258856,0.6904159834458237,6.167919874921337,0,NA,1.203489904364639,4.355809976542912
DL,2021-09-06,10.686870860417264,0.01362122725359402,10.58606595297088,0.06584060014894544,0.05454739443895129,30.05909933331836,0,28.43352987588897,0,0,8.567788194411325,-6.699582647399601,4.536596060662882,0.6625069567133686,6.847620262236167,0,NA,1.1650413227000782,4.543214797066945
DL,2021-09-07,10.813054488862145,0.01334758857724077,10.685468686939808,0.06585441950301807,0.05437143073242723,30.249009928912916,0,28.71273789099824,0,0,8.577756742311529,-6.233124907048758,4.54187435117479,0.6656631568724859,6.823082071289742,0,NA,1.1820864383462666,4.519749292568117
DL,2021-09-08,10.935463110749165,0.01303234930113517,10.782365425407754,0.06589493468735985,0.0541600928897249,30.425341995268766,0,29.01879526177803,0,0,9.06509486123254,-6.94822616169695,4.799917166933242,0.6765349279925695,7.094854926671221,0,NA,1.2141985494433027,4.440116252136586
DL,2021-09-09,11.053856781986022,0.01268061506755319,10.876564423180051,0.06600518098104702,0.05393802411995951,30.586642061155988,0,29.34820773247757,0,0,8.573045392788671,-7.120516543074931,4.539379717880781,0.6478091488717985,7.007279421395026,0,NA,1.1758414612310077,4.625013142415134
DL,2021-09-10,11.16794808386225,0.01229759557916629,10.967818372614394,0.0662216653838853,0.05372693970604469,30.731463811167405,0,29.696736379615768,0,0,7.894197950382023,-7.248102805394341,4.179933783512107,0.5805047679165718,7.200515851943584,0,NA,1.0661900444393637,5.143463132964076
DL,2021-09-11,11.277256243560586,0.01188894301116647,11.055660688434507,0.06655468944188325,0.05353694208376225,30.858409492903792,0,30.05744196832768,0,0,8.237305471183614,-6.950688378694398,4.361607302036715,0.6080009362771281,7.173685173485794,0,NA,1.1302548348650772,4.890782302981373
DL,2021-09-12,11.381245170862174,0.01146039355138256,11.13956157012556,0.0670080502628192,0.05337522791085691,30.96610311299064,0,30.42242661039229,0,0,7.824385200692006,-6.034689269142135,4.142968321943581,0.5981431333659537,6.926382818489777,0,NA,1.1254315391412821,4.949017857907723
DL,2021-09-13,11.479372171173075,0.01101764482418762,11.21898230749905,0.06758561202289015,0.05324898989336424,31.053186362742977,0,30.78342291377456,0,0,7.501803606928989,-6.663654343350605,3.9721631672990916,0.6119534700148535,6.490956195088947,0,NA,1.1650791190341454,4.814686884440786
DL,2021-09-14,11.571090135239562,0.01056635133097086,11.293377045462272,0.06829131221976581,0.05316542024404247,31.118326375678397,0,31.131793790533923,0,0,7.517213954427358,-5.700050045349944,3.9803228603456766,0.6335640409820451,6.282431771500234,0,NA,1.219873433777301,4.628913431819182
DL,2021-09-15,11.655849933290378,0.01011212141625325,11.362194779299628,0.0691291681855356,0.05313171492146029,31.160223907602603,0,31.45855451709198,0,0,5.287296591018944,-5.441452216438208,2.799594054159608,0.610701946385684,4.584223238076183,0,NA,1.1881962454298047,4.781278691547117
DL,2021-09-16,11.733138492251314,0.00966007982749225,11.424941241621516,0.07009542225766807,0.05315077067611529,31.177676221212163,0,31.754979958589605,0.02939198994298486,0,5.8060069415702955,-5.40871878462169,3.074248291582433,0.6443543858731718,4.771052015757578,3.961658327515817e-5,NA,1.2654842374191169,4.514059086552526
DL,2021-09-17,11.802589615657038,0.00921356735421302,11.481362553309982,0.07115487122063757,0.05320826316335858,31.169748840752245,0,32.01439421982457,0.08434830031916496,0.02942949895604774,5.565796212915875,-5.500901951004185,2.9470580505756083,0.5846380828231744,5.040824635207616,1.0315414293522883e-4,NA,1.1575839539744317,4.959192166533598
DL,2021-09-18,11.86388262487152,0.00877546234841433,11.531271873705249,0.07226426810109277,0.0532855628701242,31.135620311919343,0,32.23062301287022,0.13912342943144165,0.07795681017182021,5.865969832052412,-6.346649735883927,3.105998307639619,0.5554972042416343,5.591384230060948,1.616610480483813e-4,NA,1.1073137329762095,5.20686754363273
DL,2021-09-19,11.916708966973564,0.00834861949244103,11.57449113760753,0.07338012242414316,0.05336403501081355,31.074534542711095,0,32.3975110426036,0.1929286577678999,0.12639846516755582,5.480412798126255,-6.062668994248094,2.9018480086848437,0.4349316032127254,6.6719640220431335,1.7552579408099171e-4,NA,0.8714705601265385,6.640781494630698
DL,2021-09-20,11.96077385706402,0.00793587115963243,11.610851799410916,0.07445868360180175,0.05342503658287156,30.98580731064168,0,32.509000212820105,0.24490576589139357,0.17395971727495363,5.320814938585425,-5.7882124786628095,2.8173418322418455,0.3134357012927348,8.988579860628498,1.6057233036442662e-4,NA,0.6301909816392279,9.212169118327612
DL,2021-09-21,11.995797924390832,0.00754002916351145,11.640195566862488,0.07545595007067696,0.05344991865507054,30.868832647612575,0,32.55921703608334,0.2941324238897902,0.21975736238729993,5.962303549004809,-5.3447447538282615,3.1570064734484244,0.598498968476595,5.274873708611718,3.6823879946358757e-4,NA,1.2051954046507027,4.829173560546442
DL,2021-09-22,12.021518852147992,0.00716388689084832,11.66237512075583,0.07632770443729175,0.05342003389134908,30.7230890414482,7.200774616786809e-4,32.54256813627077,0.3396310422924449,0.26282764537065995,6.07696818886897,-5.723435319478586,3.217720760695207,0.5776419013895996,5.570442090427518,4.103829458558371e-4,NA,1.1626008063169346,5.015640388940419
DL,2021-09-23,12.037822735898516,0.00680985228736641,11.677364939884791,0.07702715045251773,0.05331489781161758,30.548336769874076,0.00240798100910977,32.454991031879565,0.38046795157472246,0.302217962866866,6.128512738514875,-5.987737839956729,3.245013312234329,0.536622753775301,6.047103462170945,4.2708114820813614e-4,NA,1.0771363573624948,5.420560201160744
DL,2021-09-24,12.045135444178204,0.00647884689026487,11.685592908930245,0.07749771506346126,0.05310665678399695,30.345187920767163,0.00404693180529637,32.297463461186084,0.41603997768952583,0.3372549482368128,6.112820226413367,-5.911657392279269,3.2367042146042033,0.5694514685979873,5.683898265418651,4.955814244149829e-4,NA,1.1374838546551291,5.136597262944523
DL,2021-09-25,12.044033415994802,0.00617142469571327,11.687609929592815,0.07768043793809165,0.05276568274192705,30.114515811823868,0.00561609000578562,32.07252280970881,0.4458469457873062,0.3673512072319167,6.345766952751788,-6.381997220333518,3.3600482069008994,0.5622777431239037,5.975780204695882,5.243966719123995e-4,NA,1.1153319000260165,5.239521047196887
DL,2021-09-26,12.035110364728476,0.00588814368381512,11.683977208167832,0.0775165946291736,0.05226247777770498,29.857256376549945,0.00709347015906187,31.783072355297076,0.4694169639230381,0.39194359487240304,6.472755202014915,-6.346697024576781,3.4272877765874328,0.5619433228624682,6.098991903897465,5.517908991691717e-4,NA,1.1046088029418675,5.288739858423312
DL,2021-09-27,12.0189735027089,0.00562956652749596,11.6752635613842,0.07694794630203716,0.05156773994385388,29.574402690174317,0.00845614734780211,31.432337528359252,0.48631537379404977,0.4105065726503821,6.2133118310615325,-6.051151928408865,3.2899139587566006,0.5544045489123872,5.934139547034104,5.639856084076178e-4,NA,1.0777637507543925,5.416429877703705
DL,2021-09-28,11.996240004233442,0.00539626132113404,11.6620429621784,0.07591703423869034,0.05065244193019536,29.266999377915667,0.00968052097453979,31.023820755638777,0.4961537508927356,0.42256595791794305,3.3361534922200473,-4.996712360729014,1.7664746661739885,0.32921047684145915,5.365791159267041,3.4167496973730763e-4,NA,0.6316682359021455,9.231145638914965
DL,2021-09-29,11.96753372759913,0.00518880232966226,11.64489233611666,0.07436751745797965,0.04948792232056709,28.936136944743705,0.01074263708740219,30.561255631393575,0.4985987439741933,0.4277126619940754,4.750396056067282,-5.317573527250098,2.515308215555628,0.5508902725537582,4.565896950576803,5.7456546923481e-4,NA,1.041253335262967,5.591767124172409
DL,2021-09-30,11.933553443082586,0.00500773626983466,11.624413612139046,0.0722484626517248,0.048047730893366,28.58312728148074,0.01161916214910939,30.049010109739303,0.4934285794025284,0.4256687819915057,4.9947742353333195,-5.670572227880127,2.6447050984166482,0.5397428475026177,4.8999354241629325,5.571016362545878e-4,NA,1.003083701468804,5.794338795016582
DL,2021-10-01,11.895332733398702,0.00485346174122,11.601312687823972,0.06953079875570378,0.04631500736137073,28.210180057625884,0.01229029140799113,29.493648230811356,0.48072392628320104,0.4165017161295972,4.753144173857414,-5.6791584933950725,2.5167633285974143,0.4927925336879234,5.107145820093198,4.95544996184994e-4,NA,0.898902779827399,6.45304083387726
DL,2021-10-02,11.854170936450943,0.00472627953183141,11.576352200777444,0.06620883483581663,0.0442834675894217,27.820271745734228,0.01274046334678601,28.903333699898138,0.46084315981083135,0.400599960520168,5.381383958089168,-5.952424312861289,2.8494127902351964,0.5388765421492789,5.287691275019085,5.194762087928166e-4,NA,0.9632906033307861,6.008753828154088
DL,2021-10-03,11.811403960306263,0.00462648212829047,11.550298804769104,0.06228294679055524,0.04194939516371243,27.41644788567091,0.01295622970497371,28.286233181724697,0.4342408698252011,0.3784682976377771,5.4796454473346685,-6.260171025491261,2.9014417007207265,0.5197005407249424,5.582910682897189,4.720707614661667e-4,NA,0.9091769025771672,6.352063482930794
DL,2021-10-04,11.768350932477514,0.00455437227160596,11.52391320074375,0.0577551591648755,0.03930957992087047,27.0016482901954,0.01292592439762685,27.65010880454036,0.40141622921085096,0.35066606077439677,5.556078107065336,-6.3784377076358645,2.9419123677321153,0.5187562952808894,5.671087550155256,4.3559365485823834e-4,NA,0.8871158377516547,6.495156951515183
DL,2021-10-05,11.726313205000745,0.00451026339272267,11.497949695372496,0.0526291684782294,0.03636134045010719,26.578695455709862,0.01263996622391468,27.00226393260659,0.3629025557041645,0.31779148983860295,5.7096381332289665,-6.692743868909622,3.0232215450789166,0.5154262862293805,5.865478005003204,3.912729528895093e-4,NA,0.8607694591462733,6.678878748077545
DL,2021-10-06,11.686574732145464,0.00449448006030417,11.473156228153382,0.04691035894935203,0.03310254552854663,26.15028570457176,0.01209114406119563,26.3495068925211,0.31925712914558035,0.2804666972112264,5.029820452955,-6.53254869079051,2.6632618751711616,0.4578975349267476,5.816283495820126,3.057962444323618e-4,NA,0.7462097269862846,7.687621732357999
DL,2021-10-07,11.650317838188354,0.00450723391307494,11.450218281265611,0.04061041112605912,0.02953416892721683,25.71893007625444,0.01127675841892933,25.69790137148191,0.2710644185155746,0.2393333854702715,4.188359966730165,-6.018778420971034,2.217713241102327,0.2944651330148497,7.531327116377098,1.6696660996118508e-4,NA,0.4680062408155176,12.232976061722164
DL,2021-10-08,11.618370158469377,0.00454825034665415,11.429590848182194,0.03376074670949058,0.02566778928326651,25.28679869189891,0.01020429889359605,25.052115368872133,0.2189634472600015,0.1950671096054537,4.452306352795733,-6.591510755498564,2.3574713803187377,0.38602382277469216,6.107061899375849,1.7681087234696843e-4,NA,0.5981066324641822,9.55481031960188
DL,2021-10-09,11.59135159647766,0.00461696141933232,11.411604364030772,0.02640181062553659,0.02151994724567552,24.85577918597759,0.00888762356977673,24.415875077449673,0.16360377460832476,0.1483345489354504,4.727786673006877,-6.23661086102311,2.5033366733327758,0.4894421058267066,5.114673714278099,1.6750118560751354e-4,NA,0.73908388083524,7.720100965491561
DL,2021-10-10,11.56941354164134,0.00471208813569989,11.396324546121871,0.01858926905054359,0.01711597877342796,24.427215209862435,0.00735094536717623,23.79132785200932,0.10564544922245256,0.09977873485058096,4.521577929347829,-6.100411293346053,2.394150293729217,0.34773855457238156,6.884914721847089,7.684699268898402e-5,NA,0.5116719794340999,11.136357866152846
DL,2021-10-11,11.55259533598534,0.00483217913558661,11.383752503383867,0.01038169779837094,0.01248315654811782,24.00226279419787,0.00562144774733656,23.180109517208855,0.04572530141605258,0.05000358597812537,3.3082121375198845,-5.051018173359998,1.751679874707852,0.38826018045745603,4.5116135078389625,3.713664506660605e-5,NA,0.5566195343995994,10.225793203308083
DL,2021-10-12,11.540942314405696,0.00497578908977455,11.373891111853435,0.00183637382016388,0.00764837675154428,23.582005318941572,0.00372653106022319,22.58368527932492,0,0,3.198912720121733,-4.881296984339005,1.693806442831392,0.19425496868078304,8.719501253091778,0,NA,0.27132327911777426,20.960035476565817
DL,2021-10-13,11.53450603936102,0.00514147695933903,11.366745030601765,0,0.00263807457212372,23.167455239319526,0.00169332187849824,22.0033594953557,0,0,3.226437590761007,-5.066390981083136,1.7083807083102978,0.4399063224852182,3.8835102406778956,0,NA,0.5986449267405514,9.49372868863218
BM,2021-06-22,11.70152248923674,0.9503432284599534,12.47668705151839,62.20226134319389,63.24409575659485,20.515615175978063,0.30693358667311305,20.15878187301148,105.89238364922122,104.03830294670767,11.669565230063874,-11.760678079252152,4.351049002721234,0.9636794197073885,4.515037795496749,0.21346198645721337,145.69868475308553,1.2014811956597051,5.192210704832435
BM,2021-06-23,11.930224049445194,1.0683614746764052,12.966940042985222,63.67529309982847,65.00116825098385,20.81212892618486,0.37040555843298273,20.688988157892567,108.82186190283448,107.27955599569223,10.263864418808105,-10.889731397974186,3.8269272387688194,0.951244862615027,4.023072701016619,0.2165367999851542,147.03111227328117,1.2171712439113755,5.326670387527397
BM,2021-06-24,12.162772418238122,1.1986262686974114,13.475300709043836,65.17372385429078,66.79942361666876,21.11169039686262,0.44466010108822,21.23614966984962,111.8294207258744,110.62463690007692,10.594337628784247,-11.399018551191066,3.9501456365706806,0.9213093935240003,4.287534311857397,0.2155186273395818,151.20206698328641,1.2100446193716157,5.5681007515415635
BM,2021-06-25,12.398845442247644,1.3425690278788247,14.002288343489484,66.68840138284948,68.63224221937287,21.413342138572876,0.531744735531965,21.805046795304715,114.91559188525792,114.08120236177822,9.23942463487412,-10.446795978105836,3.444960334916179,0.8390611829712108,4.10573198335452,0.20169532228611897,165.3196529968288,1.1315422154490693,6.187258483295945
BM,2021-06-26,12.638093881597156,1.5018179151762412,14.548424908057656,68.20931661854848,70.49221543193097,21.71607467599883,0.6341595772825941,22.40090339493997,118.08079585121286,117.65754832136876,9.871222938781209,-11.22201530437662,3.6805291265498035,0.9624637535001452,3.8240703747699607,0.23773158854109522,143.45867336590305,1.3334293931756966,5.455266316504811
BM,2021-06-27,12.880140428296398,1.6782284665577012,15.114233946343957,69.725588705312,72.37111236182372,22.018825840101737,0.7549708727394624,23.02943365272993,121.32533254144342,121.36265852099211,11.258173135045409,-11.351046666308989,4.197659640781167,0.9587490241925545,4.37826744524343,0.24332103949844947,143.278996442386,1.365552183002999,5.534110718898379
BM,2021-06-28,13.124578825234666,1.8739194701321265,15.700239404869125,71.22546615722555,74.2598554347116,22.320480569420894,0.8979561125280046,23.696901293279748,124.64937179126984,125.20625815772276,12.833302115754062,-12.383912626350549,4.784953446981707,0.9643024424133539,4.962087864266353,0.25143550191249653,141.63764785693058,1.413269330646464,5.554581516917037
BM,2021-06-29,13.370973100643075,2.091315085332626,16.306964357945155,72.69634630249226,76.14850647082376,22.619871220790817,1.06779039229378,24.41019311857633,128.05294356961693,129.19887322491653,12.760551572715285,-13.12878299038158,4.757828085282643,0.972842236058871,4.890647125434556,0.26058848515262023,139.48495510059817,1.4687021841461065,5.551487746791196
BM,2021-06-30,13.618856933573424,2.3331943927992596,16.934929633151416,74.12481513689526,78.02626494552555,22.91577842960563,1.2702869251002862,25.176909190568,131.53592796386832,133.35189620746607,12.625106883277605,-13.635727380201647,4.707326933844418,0.9686533919502578,4.859660816720857,0.2665238232076693,139.0585168800068,1.5083110932351262,5.613871604175585
BM,2021-07-01,13.867733166518349,2.602749812494738,17.58465233442913,75.496709569487,79.88148014062264,23.20693255892625,1.5127090142208206,26.005472464811415,135.09804496013058,137.67765887480928,11.196290269129529,-14.891865009827796,4.174586340557852,0.8571193790689771,4.870484138501668,0.24222201719280165,155.8419635928344,1.3785615807751763,6.377898738676998
BM,2021-07-02,14.117073481744583,2.903656129582166,18.256644260029827,76.79720380230738,81.70167886124575,23.492015775116407,1.8041768270745973,26.905261286162844,138.73884404900997,142.18951300395454,11.947871135498316,-13.046010101847097,4.454816590323581,0.9311953345509916,4.783976492399017,0.2702477588096025,142.08666177397103,1.549523308852853,5.891051833723505
BM,2021-07-03,14.366318258221709,3.2401522378715577,18.951410212829163,78.01092123677422,83.47361030698902,23.76966478525888,2.1562006175542865,27.886768919965807,142.45769369079085,146.90191996552494,13.442857997310815,-13.722466751496354,5.012229053078633,0.9944518109865648,5.040192996487337,0.29634178325110727,131.62322299091912,1.7151497687005386,5.524710016195104
BM,2021-07-04,14.614876626164577,3.6171381657334254,19.66944620082351,79.1220728350782,85.18330953830805,24.038474268268004,2.5833835479814566,28.961795249434573,146.25377067774605,151.83055022050155,12.73088069086772,-13.963230624364558,4.746765165771288,0.9006144318652957,5.2705852780307865,0.27553020267007067,143.58148774314532,1.6131861660722953,6.096458863366555
BM,2021-07-05,14.862126736167768,4.040290510080168,20.41123752598746,80.11462228232521,86.81618076390471,24.29700102734307,3.104353287421002,30.143676970890745,150.12604943533393,156.99239390618197,13.005949942784005,-14.870982306526516,4.849325952795835,0.9763144297487119,4.9669715053212675,0.3065977774657335,130.65101603888684,1.8201452363607054,5.607035394274021
BM,2021-07-06,15.10741625965311,4.516200096556221,21.17725676006579,80.97247759560517,88.35710138710728,24.543768886141624,3.743004020998439,31.447564126189743,154.07329130809342,162.40588383917014,14.23672490416108,-15.65119963625259,5.308225840040792,0.9865796128145461,5.380433338671285,0.31796750174426686,127.3282287520208,1.9188421786490228,5.518238288616268
BM,2021-07-07,15.350063136876727,5.052536541623279,21.967961606326543,81.67970801671572,89.79054738620286,24.777274344776565,4.530162170375729,32.89075270761795,158.09403388025174,168.0910324338833,8.588743422360153,-15.157896862201364,3.2023509673019888,0.7161907465440543,4.471366019115419,0.23684674701356662,172.4315597461786,1.456876124438104,7.539406143675827
BM,2021-07-08,15.58880586768465,5.6571487703902354,22.78240490575668,82.21969539691231,91.09852203661502,24.996042763313906,5.503201657483409,34.4874228377347,162.1726709373485,174.0492415424031,14.019784128160714,-14.81891225185987,5.227338512324916,0.988586632402908,5.2876888488964155,0.3353633822638735,122.58299466371004,2.1086067071011043,5.402241401640458
BM,2021-07-09,15.820089532813794,6.33399151473432,23.613673586602083,82.57209086787901,92.25384440289398,25.198787884427368,6.696648726163901,36.229924861848254,166.23492627791126,180.19667022371536,16.35527916777175,-16.331215050940568,6.0981381661783765,0.8661766152336771,7.040294160485066,0.30119791945265434,137.0728108247418,1.940859045935579,6.083304616080262
BM,2021-07-10,16.03961668375222,7.084496190724497,24.45233075896016,82.71636332922425,93.22670808288184,25.384274959038827,8.142707602482997,38.1017715008611,170.18474522321517,186.41470062870656,21.10332263727629,-24.016946032216698,7.868467171207787,0.9896842679296448,7.95048221557377,0.35232262533244757,117.38724308604087,2.3321793363803063,5.242377886108828
BM,2021-07-11,16.242905892741717,7.907792298752077,25.287665470442047,82.63333041826776,93.9873172606538,25.551278393149655,9.869158516166303,40.08190542379533,173.9178961665263,192.56808456533852,18.25821602403762,-18.03501243823617,6.8076565884556866,0.9844667640295276,6.915070002557751,0.3581529806973897,115.36038351176845,2.4404478175276907,5.180947793438144
BM,2021-07-12,16.425327247866385,8.79997574839275,26.107691091703344,82.30564442833463,94.506451275896,25.698588703095368,11.89382536390206,42.14385718054197,177.322935790778,198.50498548936113,21.08182644216505,-19.71876143742852,7.860452219797249,0.9759638238454346,8.054040557390707,0.3620110863695746,113.67834788395041,2.543830145422648,5.1315712133299
BM,2021-07-13,16.582149738064636,9.753347846445823,26.899193653230476,81.71829274783101,94.75610164411336,25.825019838991217,14.217436425450058,44.25503784030579,180.28282571369832,204.0581023022554,17.791984952684853,-19.74434119334653,6.633820271673215,0.9610249744453617,6.9028593929120365,0.3624200937035612,112.73973790022785,2.6303739723447035,5.1131880744038565
BM,2021-07-14,16.70860074227457,10.755687341948324,27.647838242774434,80.85909754337348,94.71016920839772,25.929416836352328,16.815303676343362,46.37624006805167,182.67724412806407,209.0470562809104,20.24849637397017,-20.83123161916771,7.549741418608549,0.9707709719228916,7.777057243125133,0.3709577686977494,108.98693108278886,2.7844051296793775,4.964765713881238
BM,2021-07-15,16.800095043547092,11.789608735716069,28.33852274835651,79.72187634129939,94.34775410315508,26.010891132219697,19.6290532357006,48.46081400733658,184.3887792208561,213.28475977484177,19.41104463142056,-19.404298047178816,7.237493832909275,0.9649809943213299,7.5001413245443205,0.3722001010482905,107.09545230746191,2.892208331016596,4.8991150541350645
BM,2021-07-16,16.852794092004867,12.832058427611075,28.95619742644079,78.3145457792729,93.6614171856122,26.069514709576627,22.560592352482455,50.452794180740625,185.31627303623563,216.5907350953283,17.410605211828223,-19.24258058413572,6.491621148706982,0.9609826427666989,6.75519084300774,0.37252235410905443,105.11388768410208,2.998616145445965,4.828260107652812
BM,2021-07-17,16.863222275729733,13.854331382901105,29.485672612866477,76.6505651916448,92.6497801229297,26.105647644606112,25.468644004049263,52.289130384525535,185.369387594026,218.79031687489973,17.96425191065853,-19.463985900234405,6.698050768775383,0.9657940115615286,6.935278836473367,0.3744947737036798,102.3386313693857,3.1233167877852592,4.720250076485955
BM,2021-07-18,16.828187399686737,14.822529435260748,29.911793584943695,74.74597610921023,91.31513281012244,26.119708693997673,28.171532853684788,53.90164438625975,184.4692277390879,219.7193097745776,17.910692072818822,-20.03597819034614,6.678080746377463,0.9590637726739054,6.963124806350183,0.3700791806709066,100.98646453673138,3.197198562515374,4.677812935304649
BM,2021-07-19,16.744859390244663,15.698574438310526,30.219844382422405,72.61914277924058,89.6635351475184,26.112171549384016,30.45841899693889,55.21913642971748,182.5521614804068,219.2319121312369,7.903985793967728,-15.625832099893406,2.9470360573302905,0.685733601765978,4.297639855682664,0.2618578804874323,138.6613659364853,2.341882760013946,6.452040404926684
BM,2021-07-20,16.610849569670158,16.4418690339646,30.39599863925846,70.29045394101445,87.70484610645363,26.083560949962465,32.10977565670312,56.17022342697829,179.5735375834066,217.2090575435239,12.42208119596152,-17.106971392452305,4.631627908481619,0.710059127394697,6.522876377176768,0.26672276863364575,131.76687971014795,2.4667252188333455,6.1612048247584
BM,2021-07-21,16.424915491961507,17.013861284401823,30.429404684895985,67.78520297951843,85.45672026481888,26.03468951302505,32.93748222452,56.69260586902537,175.52487627046904,213.5867863114396,10.021535494980032,-15.760680088955878,3.7365738278605645,0.7493556246972976,4.986382572853783,0.2751375621660991,123.1842036504577,2.6274502368810237,5.790671933147233
BM,2021-07-22,16.189471560877227,17.3904508302716,30.31907245137772,65.14469892328131,82.95934752688619,25.96758941199292,32.863595128625114,56.76046856102184,170.48819435523572,208.4399332341789,12.201928065142766,-16.10008309717298,4.549542840065608,0.9425902754173718,4.826638846927532,0.33615571872044364,96.89660965943203,3.308941086839482,4.581385956366002
BM,2021-07-23,15.910987745018,17.56801702923246,30.075646827762604,62.424260933899184,80.27438333530489,25.88560936684264,31.95050505547254,56.39413332984977,164.6372176304018,201.9895417441774,10.42195018852918,-15.62020348160255,3.8858702171170827,0.9583794935388165,4.054625796268351,0.33005686351445485,94.56591853476986,3.3426549435322674,4.498766300415817
BM,2021-07-24,15.5989299196662,17.562161524512067,29.719135851406495,59.68516253719653,77.47551366611896,25.79305094213638,30.373685725978618,55.65304774845806,158.2044979048111,194.55668369571603,11.334488819859072,-14.920260248177009,4.226114281357237,0.9518098660202371,4.440082449478815,0.3149867364611826,94.74234249947828,3.2761159419384978,4.535727119874381
BM,2021-07-25,15.263017005622087,17.39693427061509,29.27168103955099,56.98271215567033,74.63254167990155,25.69436119324792,28.34277138497666,54.6078098096224,151.41801956679095,186.46595995893384,11.05083374026681,-14.181972702172557,4.120352230514323,0.9413131037711301,4.37723878909917,0.298150061964819,95.56045667096683,3.17913500416703,4.603717835383419
BM,2021-07-26,14.9124520363241,17.100236346693375,28.75527793229586,54.36373094096224,71.80736272520623,25.593930837463013,26.060309773422716,53.33036109600264,144.48255345962986,178.0147804605588,9.944170060170125,-13.86081897221262,3.707727783356051,0.8954400066734648,4.140676936169245,0.2706295031654447,100.43940203320683,2.9534602244175945,4.868065886678098
BM,2021-07-27,14.55581867564284,16.701699428755187,28.191240277852316,51.86699203514205,69.05381942608112,25.49608790853645,23.70154413944144,51.89093884165362,137.57646209983852,169.4661278150611,10.251862189211842,-13.99200221643297,3.8224521543860086,0.8868648536257706,4.310072880618364,0.25522594414176686,101.60995232979175,2.8462240275360866,4.952393066236752
BM,2021-07-28,14.201026158484522,16.23090601858109,27.599810603103837,49.52397864579536,66.41799937156097,25.405098418355983,21.404318926881412,50.355821886133434,130.85078081118886,161.04519429063862,8.846817383508272,-12.436710558094664,3.2985749850048056,0.870204598963372,3.790574066069314,0.2381885773882249,103.9596003906517,2.710136535795322,5.091959434251223
BM,2021-07-29,13.85535134418411,15.716273877387156,27.00010041996365,47.35861196769771,63.9374786836703,25.325084225295413,19.267443117769737,48.78688710258264,124.4283780789296,152.93755167628808,11.016874682645756,-12.899204415548455,4.107690445702085,0.643006495422576,6.388256533866833,0.16736245509691214,141.48517342278006,1.9401646014355993,6.9581983920295425
BM,2021-07-30,13.525616299807998,15.184800974777223,26.410505389750472,45.38502767881658,61.63842161612542,25.259770069492017,17.354865666770124,47.24368502919525,118.4016567140514,145.2871074983096,11.639693621620472,-12.89347274081604,4.339911241410941,0.9094610056761802,4.771959670974828,0.2252501557501974,100.7436099825578,2.6573450881628147,4.969340547337356
BM,2021-07-31,13.218069289959647,14.660767768237385,25.848089260966734,43.61309333644876,59.54143716473933,25.212774562931234,15.70265786974734,45.77988711997898,112.84199058188936,138.20624402780203,12.17156005634554,-13.127070509311425,4.538219993688145,0.8982157197443665,5.052483377801191,0.21201892490516455,102.8518877641625,2.5431704987829638,5.081863224140174
BM,2021-08-01,12.938418793865893,14.16540239451117,25.328505666831333,42.050667860985406,57.66400193839976,25.18772312773896,14.327258317523452,44.44277761519458,107.80502545649274,131.78250886924874,8.970305551731737,-12.875078952471316,3.3446180946326045,0.7133911285252018,4.68833709993977,0.1608755144254865,130.69318849159677,1.9608709221423157,6.458483671928571
BM,2021-08-02,12.69194896655316,13.717134392426,24.86621482926016,40.704483407070974,56.02141593755049,25.188275780763217,13.2335853589546,43.27434829920066,103.33431503134372,126.084038117454,8.534550255286698,-11.127156665006346,3.1821448052984733,0.5418295502508153,5.872962823503157,0.11711984521443489,173.77278518659702,1.4501513499807737,8.573661924870752
BM,2021-08-03,12.483656870814146,13.33211297133047,24.47478575216295,39.581019787489666,54.62779141377942,25.218160129324737,12.422409372721011,42.31281159416107,99.4650740827604,121.16527815534415,12.425382893933923,-12.63866331747003,4.632858961171834,0.8578123735496732,5.400783555966695,0.17847860168639068,110.8844965544903,2.24483434779238,5.451356750717932
BM,2021-08-04,12.317964079435146,13.023305574218131,24.16611814810116,38.684494777194935,53.49332423119533,25.28091141864264,11.892696770091382,41.59077086272774,96.21900559167476,117.06032919844765,11.93056911258748,-11.737013521328516,4.4483654545659865,0.8544206100492916,5.206294654232837,0.1719712380416884,112.47373461316023,2.197803161171274,5.497789468830849
