date,doy,year,site,epil_gm2_fit,epil_gm2_se,fila_gm2_fit,fila_gm2_se,epil_chla_mgm2_fit,epil_chla_mgm2_se,fila_chla_mgm2_fit,fila_chla_mgm2_se
2020-07-13,195,2020,BM,7.149195112625429,2.246820293150196,53.91858263551172,27.528459252675304,11.084399259749018,3.6449987790698235,157.15647576458204,83.89581736926142
2020-07-14,196,2020,BM,7.360338700796348,2.2033434182564684,50.96742096150849,24.801425272419223,11.53956495808613,3.5952656453457728,150.7003578933169,76.12176740587485
2020-07-15,197,2020,BM,7.5688778299591,2.1598034477716612,48.147419418018664,22.355194826306747,12.017253741282197,3.548605297901929,143.9252437898822,68.8608246104188
2020-07-16,198,2020,BM,7.773213698367224,2.1169861328202,45.457369333339386,20.17129211645062,12.518761768953484,3.506560544156969,136.86119535264822,62.131824122425265
2020-07-17,199,2020,BM,7.97163686068726,2.07550546270651,42.89545425884982,18.229827107209864,13.0454689708892,3.47059868778331,129.54609502732265,55.9373589154532
2020-07-18,200,2020,BM,8.162337798812631,2.035720799400004,40.459330586164164,16.50985797924067,13.59884500921862,3.4420044116992643,122.02503582737006,50.263934066123056
2020-07-19,201,2020,BM,8.343420852884972,1.9976883960957987,38.14620382093477,14.98994191655963,14.180455701749167,3.4217911577759947,114.3494707094281,45.08444129033674
2020-07-20,202,2020,BM,8.513118713508222,1.961245222228482,35.95329621595656,13.6491983194071,14.791928625055222,3.410691598194166,106.58333151746159,40.36649795763913
2020-07-21,203,2020,BM,8.670637509462841,1.9264135609115318,33.8792564073405,12.469369067588104,15.434773273167462,3.4093718638532087,98.82570742202928,36.09050785397677
2020-07-22,204,2020,BM,8.816471596181989,1.8936505887953965,31.923877956148253,11.435340374384504,16.110263646550198,3.4187123633627494,91.20186680339403,32.25022584896856
2020-07-23,205,2020,BM,8.952275259641667,1.8638668351760244,30.0872244768128,10.534482692052626,16.819399639587488,3.4399742381759637,83.8408488178304,28.843776519955235
2020-07-24,206,2020,BM,9.080089886881263,1.8380840984109748,28.368420139268885,9.754983055933621,17.56308214388184,3.4746632871746947,76.84539450526353,25.858669317370378
2020-07-25,207,2020,BM,9.202127548490308,1.8172588595921597,26.765572746002757,9.08523954781257,18.342153690217962,3.5243341991606463,70.28818982883779,23.27031622706825
2020-07-26,208,2020,BM,9.320753097591876,1.8021839045258188,25.275987163984556,8.513748013108748,19.157385058012608,3.5903857403516546,64.21571263194869,21.045079723023616
2020-07-27,209,2020,BM,9.438471909961452,1.7934095803099572,23.89635891616313,8.029167801413815,20.00946080577124,3.673848124168053,58.6525346060692,19.143999750216402
2020-07-28,210,2020,BM,9.55793382857989,1.7912368354006423,22.62285698977622,7.620590102725599,20.8988502600046,3.775247929672952,53.60547681392047,17.527170705400057
2020-07-29,211,2020,BM,9.681964825463162,1.7958271239020638,21.45104319649272,7.277949853889874,21.825410253070203,3.8946570411264902,49.06727153629803,16.158251178186116
2020-07-30,212,2020,BM,9.8135485921766,1.807087819679207,20.37633328656704,6.991978275133672,22.788631984567463,4.031454428852763,45.02116831194202,15.004269241560781
2020-07-31,213,2020,BM,9.955835133459518,1.8246489773679992,19.39419266375973,6.754310792594885,23.787714408267004,4.184181996264393,41.444361997567505,14.03616503398069
2020-08-01,214,2020,BM,10.11216864281851,1.8479216963368434,18.500217259155963,6.55766689145026,24.82153311838709,4.350544715298513,38.31066945786598,13.229605242510756
2020-08-02,215,2020,BM,10.286126160895513,1.8761990539368738,17.690202552956084,6.396002214025388,25.88860917689364,4.527531059760407,35.59273395935882,12.565467190943098
2020-08-03,216,2020,BM,10.481312304949908,1.908821332523936,16.95995364925891,6.264594834214767,26.986995448517483,4.711818981656272,33.261737120990674,12.02954560496946
2020-08-04,217,2020,BM,10.70033053568382,1.9454392536372171,16.304415285270043,6.159935313877089,28.11391190972099,4.90081107143614,31.28157679311408,11.610214706702497
2020-08-05,218,2020,BM,10.944341104243396,1.986136956692645,15.717643078759988,6.079406809519662,29.265694552532533,5.093266218275469,29.610325247192122,11.296572048706235
2020-08-06,219,2020,BM,11.213141037689445,2.0313661249967456,15.193234627760107,6.0208636946245315,30.437894012770546,5.289300734203708,28.204571694362322,11.077415386496371
2020-08-07,220,2020,BM,11.506220247426901,2.081718989190221,14.725358957612105,5.982391234169142,31.62536711434605,5.489501199585382,27.02717662490531,10.94226901291824
2020-08-08,221,2020,BM,11.823016922300498,2.137757189598489,14.308910079713336,5.96214514076207,32.822281213584,5.6944073200091765,26.047721509279032,10.8813764420842
2020-08-09,222,2020,BM,12.162886836339457,2.199882281265297,13.939411286584102,5.958268120326164,34.02210347078079,5.904178791635275,25.2411849706212,10.885554172124605
