date,doy,year,site,epil_gm2_fit,epil_gm2_se,fila_gm2_fit,fila_gm2_se,epil_chla_mgm2_fit,epil_chla_mgm2_se,fila_chla_mgm2_fit,fila_chla_mgm2_se
2020-09-05,249,2020,GC,14.133824134569421,2.9853345322490252,69.21089914826413,20.402536347908512,30.74951660636078,5.713702291473604,159.25305288283397,89.84767111080603
2020-09-06,250,2020,GC,14.25137714470051,3.0512994403539433,68.3559909167383,20.416989610286286,31.22701353286174,5.89371539432313,158.487239782714,90.48901554510056
2020-09-07,251,2020,GC,14.36603473306389,3.118009413021755,67.5014613754584,20.429199860213878,31.719687960390754,6.08233117846767,157.58677510301524,90.75103880197283
2020-09-08,252,2020,GC,14.477484421418595,3.1842469239928652,66.64732123194,20.43139080408248,32.22648240141738,6.277641324352414,156.54566016998004,90.59374859748135
2020-09-09,253,2020,GC,14.585383050436374,3.248430590480931,65.79355283096989,20.415213403231295,32.7462995424541,6.477130951364022,155.35872377177984,89.98989843155307
2020-09-10,254,2020,GC,14.689264736439835,3.3093124973230825,64.94002506641962,20.374589611705883,33.277882766184774,6.678803698436845,154.02410454430986,88.94618190682888
2020-09-11,255,2020,GC,14.788632914664369,3.365654408718146,64.08657846943188,20.303778292601606,33.81993562933616,6.880582646702297,152.54076858539642,87.47885054537932
2020-09-12,256,2020,GC,14.882991020345266,3.416106168640271,63.23305357114935,20.19674982957539,34.37116168863495,7.080062816340996,150.90768199286416,85.60560166577136
2020-09-13,257,2020,GC,14.971842488717876,3.4592629270868525,62.379290902714715,20.047438843351543,34.93026450080788,7.2745679343953835,149.1238108645387,83.34554300067082
2020-09-14,258,2020,GC,15.054690755017546,3.493754135138746,61.525130995270686,19.8501555740928,35.495947622581724,7.461264420587534,147.18812129824673,80.7198559426344
2020-09-15,259,2020,GC,15.131076737257592,3.5186841501702664,60.670410236703326,19.601458569569523,36.06691412939532,7.637874076037794,145.10223664445493,77.7591706378256
2020-09-16,260,2020,GC,15.200691284563174,3.534671639978413,59.81494844187224,19.304288244500377,36.6418651715361,7.8044707919126735,142.87840926420145,74.52161258505313
2020-09-17,261,2020,GC,15.263262728837475,3.542793098162936,58.958561282380344,18.96328640933036,37.21950141800366,7.9618446002613865,140.5315487711664,71.07106756230536
2020-09-18,262,2020,GC,15.31851940198364,3.5441158750728494,58.10106442983064,18.58288837511946,37.79852353779757,8.110763026931904,138.07656477902995,67.46804519191278
2020-09-19,263,2020,GC,15.366189635904796,3.539585778701069,57.24227355582612,18.166989336206523,38.37763219991744,8.251795667120636,135.52836690147078,63.76764556227859
2020-09-20,264,2020,GC,15.406001762504122,3.529955201729854,56.382004331969696,17.718824220380974,38.955528073362814,8.385193753564085,132.90186475217075,60.01855447472425
2020-09-21,265,2020,GC,15.437684113684764,3.515756081795166,55.52007242986437,17.241059418226495,39.530911827133295,8.510837007594985,130.21196794480787,56.263151851867356
2020-09-22,266,2020,GC,15.461065008631032,3.4975139912368416,54.65630797891306,16.736998284014767,40.10254901529623,8.628625133774115,127.47337486225183,52.54208784354484
2020-09-23,267,2020,GC,15.476372715652044,3.47633448871274,53.79059893971865,16.213290903170915,40.66946473218985,8.739619745607179,124.6999389641266,48.90460060911114
2020-09-24,268,2020,GC,15.48393549033796,3.453250201412148,52.92284773068387,15.676512152506051,41.230748957220264,8.844879194216414,121.90530247924386,45.39542365343453
2020-09-25,269,2020,GC,15.484081588279011,3.428993726737258,52.05295677021158,15.13196823001647,41.785491669793394,8.945007769167601,119.10310763641394,42.04932383798216
2020-09-26,270,2020,GC,15.477139265065478,3.4040231561780105,51.1808284767046,14.583715771072965,42.332782849315315,9.040159529865175,116.30699666445152,38.89047052313612
2020-09-27,271,2020,GC,15.463436776287583,3.378605712443737,50.306365268565685,14.034804397917561,42.871712475192055,9.130157437608945,113.53061179216799,35.93310322029546
2020-09-28,272,2020,GC,15.44330237753552,3.3529596166688287,49.42946956419772,13.487706902284705,43.40137052682961,9.214747306119845,110.78759524837338,33.18333532852438
2020-09-29,273,2020,GC,15.417120463188414,3.3275496643843043,48.55005944700261,12.945382267508839,43.920939811299704,9.294254413758425,108.08878656591959,30.642782985390173
2020-09-30,274,2020,GC,15.385542125328662,3.303572377584546,47.668130592508845,12.413286622808853,44.43006528300067,9.370881947005094,105.43122996962384,28.313288375971783
2020-10-01,275,2020,GC,15.349443165019155,3.2826370493556,46.78375406976351,11.897909171790275,44.92884807065293,9.448248496426189,102.79882889164985,26.192466756982558
2020-10-02,276,2020,GC,15.309741525870844,3.2659928728214793,45.897015879943595,11.403475343097774,45.41748013964108,9.529595874735358,100.1729022399877,24.266556358873405
2020-10-03,277,2020,GC,15.267355151494568,3.2541958913517304,45.008002024226066,10.931160760844456,45.89615345534957,9.616913814765935,97.53476892262438,22.510934302630265
2020-10-04,278,2020,GC,15.223201985501213,3.247015736793233,44.1167985037879,10.4794560748821,46.36505998316296,9.710562487966847,94.86574784755051,20.894363945721537
