date,doy,year,site,epil_gm2_fit,epil_gm2_se,epip_gm2_fit,epip_gm2_se,fila_gm2_fit,fila_gm2_se,epil_chla_mgm2_fit,epil_chla_mgm2_se,epip_chla_mgm2_fit,epip_chla_mgm2_se,fila_chla_mgm2_fit,fila_chla_mgm2_se
2020-09-15,259,2020,DL,4.223024509805442,0.7699360642232207,0.5173923496933326,0.15861804168204657,7.926835609323846,1.6769931751534246,11.370831859656473,1.9085000765142242,8.775067403354243e-13,2.3399044567010036e-10,21.021999634501025,4.564937873422079
2020-09-16,260,2020,DL,4.295301785115576,0.768610956467224,0.538985521551364,0.15543577923798435,8.074252939989588,1.681120602084512,11.617631227562283,1.916021279078465,4.2660331659945215e-13,1.1247116727478866e-10,21.73642510218456,4.607278129696134
2020-09-17,261,2020,DL,4.36501557570599,0.7666155276576646,0.5598503714924962,0.15246801586524908,8.216017576483459,1.683597980122082,11.863327455175709,1.9226917060779898,2.1517411602206846e-13,5.6073471822835995e-11,22.428087138841672,4.6449154346839
2020-09-18,262,2020,DL,4.431867795719466,0.7644363761537881,0.5797172110725642,0.15021748259609133,8.350707493899568,1.6851047641561123,12.107119780900968,1.929410304747532,1.172461272357409e-13,3.019226360918815e-11,23.08890264205092,4.681169734845893
2020-09-19,263,2020,DL,4.495556275134502,0.7624825740502947,0.5983147726105018,0.1491049613569688,8.476849604071903,1.6861420668521516,12.348164644973592,1.936915203716866,2.2204460492503126e-16,5.6486244666984245e-14,23.710363560601472,4.718195157177043
2020-09-20,264,2020,DL,4.555776208156784,0.7610314182130857,0.6153689798152413,0.1493504578333438,8.592931913625529,1.686945476389013,12.585577204600671,1.945680926426826,2.2204460492503126e-16,5.5785032939744557e-14,24.283647394897905,4.756457260373234
2020-09-21,265,2020,DL,4.612221726661172,0.7601948335956699,0.630602729898184,0.15088406438141053,8.697417971952117,1.687440846376369,12.818433346874258,1.9558533527913555,2.2204460492503126e-16,5.507505089005735e-14,24.79975145774985,4.794487806633213
2020-09-22,266,2020,DL,4.664679805041705,0.7599765592054171,0.6437764648893594,0.15338397339361284,8.78881224597458,1.6873768012251495,13.045918222829831,1.9673607753256108,2.2204460492503126e-16,5.435656257313312e-14,25.250229008783677,4.829709440045329
2020-09-23,267,2020,DL,4.713315350593281,0.7604783284604252,0.6548123987996152,0.1565183101902395,8.86582839909698,1.6867449114841409,13.267785191017166,1.980324456973463,2.2204460492503126e-16,5.363251207309783e-14,25.62917345510358,4.861050409963571
2020-09-24,268,2020,DL,4.758406205612221,0.7617125573067711,0.6636833099495157,0.1598767821081008,8.927267811167788,1.6854307514924542,13.483950951849163,1.994693885726289,1.253325142586536e-13,2.9862781125609267e-11,25.931749940909427,4.887254470439402
2020-09-25,269,2020,DL,4.8002505714180685,0.7635358749136282,0.6703729964599321,0.1629623008123611,8.971989007040623,1.6830698807885855,13.694354090630691,2.01010702002758,2.859427956309777e-13,6.719670777818527e-11,26.153731157331322,4.906120135120842
2020-09-26,270,2020,DL,4.839164882785873,0.7656739860299792,0.6748752737553729,0.1652458285480239,8.998925327072644,1.6790729762525136,13.898954888566372,2.0259276872200482,8.332626852823938e-13,1.931061614964959e-10,26.29158389911587,4.91461514070407
2020-09-27,271,2020,DL,4.8754818257409855,0.767778093586844,0.6771930337950658,0.1662323449369893,9.007102980604131,1.672710737052137,14.097735056730732,2.041347931575017,3.106044001542681e-12,7.09787433745597e-10,26.342547405715795,4.909269577457119
2020-09-28,272,2020,DL,4.909548525894771,0.7695119468667942,0.6773372244605163,0.16553678962453522,8.995659157946436,1.6632566035833087,14.29069739905215,2.0555584083759366,1.4831726057714802e-11,3.341943025981571e-9,26.304701302898504,4.8868278760684625
2020-09-29,273,2020,DL,4.941762837989742,0.7707426768849044,0.6753415336765832,0.16304519050317584,8.963976467848203,1.6503229971114197,14.477976029395945,2.0681529248236035,9.00410012134888e-11,2.0005143349857402e-8,26.17770133434442,4.845788942965915
2020-09-30,274,2020,DL,4.972711170994985,0.7719124022382643,0.6713193028407504,0.15923635516985063,8.912163063723364,1.6345504691556059,14.660267256721495,2.079968812207782,6.600660070852483e-10,1.4462383151893064e-7,25.965421479547487,4.789487740095701
2020-10-01,275,2020,DL,5.003128904563528,0.7739105446786085,0.6654466066330724,0.15502888585114122,8.8410500443259,1.6174017914450791,14.838790017804355,2.0928989752754417,5.33235728933853e-9,1.1524893400080784e-6,25.675561049621326,4.724770834504638
2020-10-02,276,2020,DL,5.033792095631167,0.7775872850113019,0.6579090996178971,0.15130051448917028,8.751696636257677,1.6002843213916336,15.014920760212542,2.108886163988734,4.299003437795735e-8,9.168605104452779e-6,25.316886075742694,4.657751666861458
2020-10-03,277,2020,DL,5.0654937028594285,0.7835354291253023,0.6488889281335797,0.14862845334522648,8.645252390575928,1.584189182236699,15.190103433491183,2.1294660562156165,3.132310474541644e-7,6.594563356854435e-5,24.89840305423559,4.592137111313812
2020-10-04,278,2020,DL,5.0990444756778155,0.7920112548909588,0.638563283511996,0.1471576998342018,8.522938165773507,1.5695930036437455,15.365848010836094,2.155588772514677,1.8678486541913054e-6,3.883419449442303e-4,24.429165982929618,4.528895766155447
2020-10-05,279,2020,DL,5.13527496621174,0.8029326139260857,0.627103077618893,0.14658586914905258,8.386025289691867,1.556488022716896,15.543730335431333,2.1875875834972573,8.255222113759263e-6,0.0016955528533027855,23.918106837068855,4.466616668667441
2020-10-06,280,2020,DL,5.174976479864362,0.8160007070858782,0.6146655863915494,0.14631956220464737,8.23589351112343,1.5446777977197936,15.72530508297219,2.2254248331032094,2.4635160701188956e-5,0.005000559628530724,23.37377331300329,4.403045016935074
2020-10-07,281,2020,DL,5.218715062049794,0.8309967398771388,0.6013762115130357,0.14582827021625167,8.074232328817024,1.5344690771303842,15.911835934913908,2.269356508675319,4.631846533873943e-5,0.00929686394133824,22.803847344288403,4.338294309569476
2020-10-08,282,2020,DL,5.266934876573126,0.8478932233543586,0.5873485883746167,0.14469549591802605,7.9027127217046305,1.5263907413161129,16.104411535941203,2.3201131507493375,5.202396345319748e-5,0.010334643676745029,22.215127067955258,4.273951571595359
2020-10-09,283,2020,DL,5.319774055044609,0.867147999660846,0.5726885223194091,0.14263740808582032,7.722802571103055,1.5210507691390063,16.303605784706185,2.379531867409176,3.444538673430695e-5,0.006782088686060741,21.611973828061267,4.212335778888246
2020-10-10,284,2020,DL,5.377299957883584,0.8895896991338325,0.5574967436959096,0.13954179432748962,7.535598301096432,1.5191391697539667,16.50987574462379,2.450222478963861,1.3399604889327825e-5,0.0026206708482748708,20.9903437932276,4.156093483060279
2020-10-11,285,2020,DL,5.439589064950667,0.9163409670923308,0.5418704955956813,0.13551303230381367,7.341539089346342,1.5214940528000362,16.723699045415888,2.5353273340305593,3.0524152627367656e-6,5.94836783440835e-4,20.324024794883286,4.113874682615938
2020-10-12,286,2020,DL,5.506727048846088,0.9487893106079219,0.5259045087961035,0.1309330446917473,7.139942138710095,1.5293646230439402,16.945575344657808,2.638390047144249,4.058362058028809e-7,7.913103172707012e-5,19.553056568261727,4.149481782681344
2020-10-13,287,2020,DL,5.578725279351036,0.9885933256833705,0.5096832135703285,0.12660605972795544,6.928277951236553,1.54516084194034,17.175852217536164,2.763309940909227,3.177947097176006e-8,6.232571446040031e-6,18.613149299210782,4.470044685240973
2020-10-14,288,2020,DL,5.655261973210225,1.0376484444068592,0.49325470711794606,0.12388583222061252,6.700943668875179,1.573429814117712,17.41418172793873,2.9142395411600406,1.553931435995608e-9,3.084142249404522e-7,17.503650422778353,5.175882546203377
2020-10-15,289,2020,DL,5.735917125984847,1.0975824748360767,0.47665786434066887,0.12408118137359063,6.447398234053283,1.6196400453421405,17.66001559179034,3.094508988753515,5.0929981048858884e-11,1.0297148542561699e-8,16.32379999325233,5.836530127670098
2020-10-16,290,2020,DL,5.82025084499011,1.1694856654090768,0.45993201099662784,0.12800714262861967,6.149637054666218,1.68353891047797,17.912773746451062,3.3061158040983125,1.2009880389419454e-12,2.489851699643288e-10,15.217063110644663,5.942143751667269
2020-10-17,291,2020,DL,5.907800230490315,1.2538106955812114,0.4431177632848296,0.13576271108848792,5.779591783786686,1.7438047145683684,18.171841653228775,3.549601351157412,2.2204460492503126e-16,4.748922767670429e-14,14.28181509292834,5.4803953178469955
2020-10-18,292,2020,DL,5.998076569527108,1.3503754306780928,0.4262578459186463,0.14681798575552565,5.299024273017445,1.7605517398743427,18.436567778077052,3.8241328738709734,2.2204460492503126e-16,4.9242997821215124e-14,13.535418137904509,4.924536685662949
2020-10-19,293,2020,DL,6.090562872610069,1.4584402678675075,0.40939782891435594,0.16031955917652488,4.668263309745081,1.8023090664785169,18.70626127234097,4.1277149338352315,2.2204460492503126e-16,5.126327418496854e-14,12.933213736524925,4.909776090013736
2020-10-20,294,2020,DL,6.184748468172622,1.576865789773329,0.39258241175693803,0.17539235986264357,3.8725647546257815,2.2499712764394273,18.98023399056507,4.45755026325202,2.2204460492503126e-16,5.350905317218466e-14,12.405945279161422,5.700865625313466
2021-06-22,173,2021,DL,14.220204975166729,3.6945710123919926,2.2204460492503126e-16,2.836449610477336e-12,2.2204460492503126e-16,4.031511852329186e-13,27.34641330230442,6.810323303127854,2.2204460492503126e-16,1.345161199716557e-13,2.2204460492503126e-16,8.141851839436715e-13
2021-06-23,174,2021,DL,14.013097105004693,3.4732298614759936,2.2204460492503126e-16,2.820328080042759e-12,2.2204460492503126e-16,4.008957630068098e-13,26.862041238154937,6.3773171973432,2.2204460492503126e-16,1.3372008383566338e-13,2.2204460492503126e-16,8.092847718245316e-13
2021-06-24,175,2021,DL,13.809410823608408,3.2702471514542646,2.2204460492503126e-16,2.804210580169983e-12,2.2204460492503126e-16,3.9864314568497836e-13,26.387901073571154,5.9805023387785194,2.2204460492503126e-16,1.3292835680618473e-13,2.2204460492503126e-16,8.044015646031852e-13
2021-06-25,176,2021,DL,13.60962170624414,3.086753627761841,2.2204460492503126e-16,2.788097181607979e-12,2.2204460492503126e-16,3.963933990280403e-13,25.925793208173953,5.621919839292032,2.2204460492503126e-16,1.3214103001066364e-13,2.2204460492503126e-16,7.995359970387998e-13
2021-06-26,177,2021,DL,13.41417703735745,2.923448562076412,2.2204460492503126e-16,2.7719879560713617e-12,2.2204460492503126e-16,3.9414658090613474e-13,25.477389471630957,5.302843823043398,2.2204460492503126e-16,1.3135818076858348e-13,2.2204460492503126e-16,7.946884531597612e-13
2021-06-27,178,2021,DL,13.223497289624822,2.7805121971447955,2.2204460492503126e-16,2.755882976272527e-12,2.2204460492503126e-16,3.9190274113992916e-13,25.044242201618744,5.023644245361845,2.2204460492503126e-16,1.3057987230349787e-13,2.2204460492503126e-16,7.898592650156483e-13
2021-06-28,179,2021,DL,13.037977729954408,2.657536652458033,2.2204460492503126e-16,2.739782315956897e-12,2.2204460492503126e-16,3.8966192136582184e-13,24.627794234908496,4.783672810901833,2.2204460492503126e-16,1.298061535137007e-13,2.2204460492503126e-16,7.850487115605343e-13
2021-06-29,180,2021,DL,12.857990137399126,2.553494675262182,2.2204460492503126e-16,2.723686049941379e-12,2.2204460492503126e-16,3.874241549263823e-13,24.229389685168012,4.581204963920504,2.2204460492503126e-16,1.2903705880443762e-13,2.2204460492503126e-16,7.802570176746639e-13
2021-06-30,181,2021,DL,12.683884619570495,2.4667625312228147,2.2204460492503126e-16,2.707594254156187e-12,2.2204460492503126e-16,3.851894667871066e-13,23.850285400881564,4.413468628289116,2.2204460492503126e-16,1.28272607984589e-13,2.2204460492503126e-16,7.754843533316868e-13
2021-07-01,182,2021,DL,12.515991515834031,2.3952036640784975,2.2204460492503126e-16,2.691507005690155e-12,2.2204460492503126e-16,3.8295787348060457e-13,23.49166301752011,4.276776095068269,1.3698203801365182e-13,7.866421287842934e-11,2.2204460492503126e-16,7.707308329187996e-13
2021-07-02,183,2021,DL,12.354623377316539,2.336306291084356,2.2204460492503126e-16,2.675424382839695e-12,2.2204460492503126e-16,3.807293830793782e-13,23.15464153955204,4.166752382675402,3.650682031379546e-13,2.0840490760484513e-10,2.2204460492503126e-16,7.659965147172593e-13
2021-07-03,184,2021,DL,12.20007701555026,2.287356320309426,2.2204460492503126e-16,2.6593464651615384e-12,2.2204460492503126e-16,3.7850399519838854e-13,22.840290409945364,4.078630606786244,9.554510090969686e-13,5.422046112589163e-10,2.2204460492503126e-16,7.612814005508882e-13
