time,do,temp
2020-08-24 05:45:09,199.7146101,19.18498369
2020-08-24 06:00:09,199.2251892,18.99508829
2020-08-24 06:15:09,198.5485017,18.89917483
2020-08-24 06:30:09,198.1538717,18.70999712
2020-08-24 06:45:09,197.303057,18.61417658
2020-08-24 07:00:09,197.8457384,18.42508742
2020-08-24 07:15:09,197.6739204,18.32999712
2020-08-24 07:30:09,197.7207217,18.23416699
2020-08-24 07:45:09,198.1094178,18.04408742
2020-08-24 08:00:09,198.102908,17.94799424
2020-08-24 08:15:09,198.6343649,17.75908829
2020-08-24 08:30:09,199.021913,17.66408742
2020-08-24 08:45:09,199.1321285,17.56798369
2020-08-24 09:00:09,200.0558123,17.37808829
2020-08-24 09:15:09,199.636974,17.28308742
2020-08-24 09:30:09,201.2971987,17.18699424
2020-08-24 09:45:09,201.6651711,16.99807869
2020-08-24 10:00:09,202.0070746,16.90208742
2020-08-24 10:15:09,202.8265331,16.80699712
2020-08-24 10:30:09,202.6079258,16.71208829
2020-08-24 10:45:09,205.0212292,16.61708742
2020-08-24 11:00:09,205.9669367,16.52198656
2020-08-24 11:15:09,206.6963029,16.42608829
2020-08-24 11:30:09,207.3297574,16.33108742
2020-08-24 11:45:09,208.1059675,16.23598656
2020-08-24 12:00:09,208.6540323,16.13917658
2020-08-24 12:15:09,209.6619441,15.95007781
2020-08-24 12:30:09,210.4020185,15.85399712
2020-08-24 12:45:09,211.2131445,15.76
2020-08-24 13:00:09,212.3852045,15.75907781
2020-08-24 13:15:09,213.6378096,15.66299712
2020-08-24 13:30:09,215.9899971,15.56807869
2020-08-24 13:45:09,219.5340229,15.47208742
2020-08-24 14:00:09,224.0638894,15.378
2020-08-24 14:15:09,229.1818644,15.378
2020-08-24 14:30:09,234.8952982,15.378
2020-08-24 14:45:09,240.849618,15.378
2020-08-24 15:00:09,247.5270406,15.37891171
2020-08-24 15:15:09,253.8923593,15.473
2020-08-24 15:30:09,260.9766217,15.47401344
2020-08-24 15:45:09,267.897581,15.56991171
2020-08-24 16:00:09,274.3328307,15.66492219
2020-08-24 16:15:09,280.7096281,15.76100288
2020-08-24 16:30:09,285.9882064,15.85592131
2020-08-24 16:45:09,292.1495882,15.95282517
2020-08-24 17:00:09,297.478811,16.14301631
2020-08-24 17:15:09,301.6286835,16.33291171
2020-08-24 17:30:09,306.5409549,16.42883477
2020-08-24 17:45:09,311.0880304,16.62000576
2020-08-24 18:00:09,315.0767305,16.81256814
2020-08-24 18:15:09,320.4855225,17.28583477
2020-08-24 18:30:09,321.5965985,17.47600288
2020-08-24 18:45:09,322.740703,17.57091171
2020-08-24 19:00:09,323.8730897,17.66591258
2020-08-24 19:15:09,322.7224422,17.76100288
2020-08-24 19:30:09,321.997806,17.85591171
2020-08-24 19:45:09,322.4030373,17.95091258
2020-08-24 20:00:09,319.2301145,18.045
2020-08-24 20:15:09,316.6088915,18.04591171
2020-08-24 20:30:09,314.0336205,18.13908742
2020-08-24 20:45:09,308.6440308,18.045
