"","date","GPP.daily","GPP.daily.lower","GPP.daily.upper","ER.daily","ER.daily.lower","ER.daily.upper","K600.daily","K600.daily.lower","K600.daily.upper","warnings","errors"
"30",2020-09-19,8.72202029459055,7.15902350354939,10.3238739078743,-10.5894241701487,-13.520721384233,-7.60625192196113,10.1168004705652,8.28419068077759,11.9984839802228,"overall warnings",""
"31",2020-09-20,12.534529569985,9.99038818499106,15.1285992085084,-7.61511440742379,-10.5689055676484,-4.52900662919589,9.40183717789316,7.687978294144,11.2095725517698,"overall warnings",""
"32",2020-09-21,16.9034987483734,13.8509057711876,19.7705942870244,-10.6773392161042,-13.6732909851597,-7.75617036202858,11.0668094458792,9.20202131370579,12.9200050344584,"overall warnings",""
"33",2020-09-22,14.6241074599181,12.2204264688125,17.410398077158,-12.2950068215173,-15.7319686229458,-9.04302118569815,12.1949633388202,10.1470461585934,14.4333879137703,"overall warnings",""
"34",2020-09-23,15.7345458623601,13.031411350915,18.2068706875397,-9.99680090309193,-12.8103103384027,-6.86331038835232,10.3904986489129,8.68741733361693,12.1070868710312,"overall warnings",""
"35",2020-09-24,9.40493359313881,7.53295596710092,11.4408661952193,-10.4670962964012,-13.6042902558259,-7.37064777595777,11.2808201156065,9.117616187946,13.7521689850961,"overall warnings",""
"36",2020-09-25,8.63528964918147,6.44932811320867,10.802562830358,-6.99847796401237,-9.97829176261351,-3.86621058730448,9.77315996068647,7.75398206185972,11.6398881838177,"overall warnings",""
"37",2020-09-26,12.4414428282247,9.92249183524227,15.1763419609788,-9.53475864197985,-12.5838440124659,-6.51200767296847,12.2133384231823,9.88138161927365,14.877470623826,"overall warnings",""
"38",2020-09-27,14.4304276594959,11.7755985200618,17.2353688830319,-8.61112359725541,-11.6211212764278,-5.64908782735089,11.6416574957706,9.53779204688066,13.9732582067165,"overall warnings",""
"39",2020-09-28,16.2843503461801,13.6133018966074,19.0442229165614,-10.2417995215112,-13.2291403450589,-7.01659765399721,11.7519623225284,10.0007153341608,13.7967517010401,"overall warnings",""
"40",2020-09-29,22.1350254871134,18.7731527525176,25.481410994928,-13.9899659727614,-17.3603284074025,-10.989774562846,13.0971415525295,11.0823181059059,15.1880581305127,"overall warnings",""
"41",2020-09-30,28.1084606942786,24.8200326466376,31.3009529819876,-16.0398051713501,-19.1435685648764,-12.8190102036557,13.1247646166967,11.466449209189,14.7278058108168,"overall warnings",""
"42",2020-10-01,34.2412627737478,30.8586425987028,38.1605362717181,-17.8734420326628,-21.0618990629415,-14.8403991354648,15.4103464190446,13.7292155813728,17.311265482565,"overall warnings",""
"43",2020-10-02,12.4884223501333,9.88585567365569,14.911166444743,-8.20729752993944,-11.2915278987943,-4.97864610297408,10.760999591881,8.87329687400625,12.7392182118621,"overall warnings",""
"44",2020-10-03,15.3486626014029,12.6961643827784,17.8642781158577,-11.0972555796415,-14.2161759679333,-8.02167757634021,11.6380746455894,9.68627562997873,13.715479561886,"overall warnings",""
"45",2020-10-04,15.9850667087412,13.3119063661131,18.9345134631754,-11.3921772875079,-14.6601991212223,-8.25049793663302,11.9158818149281,9.96588192268712,14.1684916649387,"overall warnings",""
"46",2020-10-05,16.6516439609161,13.9123852925835,19.4699345101227,-11.8908489425741,-15.0402841186639,-8.56301176913854,12.0262029369862,9.95184534314016,14.1582168890716,"overall warnings",""
"47",2020-10-06,18.5690153222575,15.7043433076705,21.4633379130361,-12.8813529470664,-16.0783068206756,-9.688041267387,12.3633791131884,10.3733203941971,14.5025705457212,"overall warnings",""
"48",2020-10-07,19.6178709408828,16.7015700022573,22.3921977065522,-13.98915439009,-17.3263932422536,-10.7952292957114,12.0381227503636,10.222333077189,13.8809583778038,"overall warnings",""
"49",2020-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,"overall warnings","data don't end when expected"
