"solar.time","DO.obs","DO.sat","depth","temp.water","light"
2020-09-26 09:00:00,10.6029864473782,9.64696327471087,1,9.37062148961153,208.428993563821
2020-09-26 09:15:00,10.8379755300347,9.62410694755447,1,9.46958550595607,231.22653313449
2020-09-26 09:30:00,11.0169822989432,9.60131753945713,1,9.56866623707874,236.343286562511
2020-09-26 09:45:00,11.2076672489805,9.57887883163852,1,9.66662148961153,248.323341825979
2020-09-26 10:00:00,11.3385713670796,9.55630337227236,1,9.76557622650884,283.372011251613
2020-09-26 10:15:00,11.4578602030634,9.5337795978695,1,9.86470948316254,305.456560306413
2020-09-26 10:30:00,11.6757988276987,9.49008378877004,1,10.0581908038637,297.166722022008
2020-09-26 10:45:00,11.8224374324365,9.44636906844062,1,10.2533103867087,285.447452741264
2020-09-26 11:00:00,11.9405202448758,9.42356955906707,1,10.3556992868743,307.957888400768
2020-09-26 11:15:00,12.0032599671054,9.38115738007238,1,10.5473159117008,368.149767692257
2020-09-26 11:30:00,12.0907461153732,9.35887306936498,1,10.6486006184135,387.678885898596
2020-09-26 11:45:00,12.100632881675,9.33780715155993,1,10.7447341935571,370.089070274921
2020-09-26 12:00:00,12.086385256214,9.33689429205393,1,10.7489085280159,327.586576519406
2020-09-26 12:15:00,12.190484531513,9.3166224855115,1,10.8417910972233,353.663062071327
2020-09-26 12:30:00,11.9630131715687,9.33658778310689,1,10.7503102949596,289.787416820955
2020-09-26 12:45:00,11.9145601817173,9.35763004227004,1,10.6542626724745,192.071094171029
2020-09-26 13:00:00,11.8971013583497,9.35834628263726,1,10.651,241.403833071041
2020-09-26 13:15:00,12.0272922681463,9.35812912220067,1,10.6519891798012,279.697903100989
2020-09-26 13:30:00,12.0511534305433,9.33780646615342,1,10.7447373275255,317.878058840065
2020-09-26 13:45:00,12.0873584495521,9.33709295922847,1,10.748,329.7542739304
2020-09-26 14:00:00,12.1630864750727,9.33709295922847,1,10.748,257.686725161051
2020-09-26 14:15:00,12.1037013128163,9.33689429205393,1,10.7489085280159,202.89895220176
2020-09-26 14:30:00,12.2139631810274,9.31622629487864,1,10.8436098920647,203.284316623551
2020-09-26 14:45:00,12.1676649747484,9.295336241223,1,10.9397011444217,265.640644777511
2020-09-26 15:00:00,11.9913391388831,9.31518566053924,1,10.8483877801417,284.320229103515
2020-09-26 15:15:00,11.8488499493382,9.33656830410673,1,10.7503993815865,278.054685951934
2020-09-26 15:30:00,11.6945771467584,9.35762935432938,1,10.6542658064429,258.708678971031
2020-09-26 15:45:00,11.5492498569303,9.3585457448404,1,10.6500914719841,234.656672945997
2020-09-26 16:00:00,11.4458914734219,9.37897669219516,1,10.5572089027767,193.449151207017
2020-09-26 16:15:00,11.4672957196953,9.35885350938091,1,10.6486897050404,128.028884057053
2020-09-26 16:30:00,11.251305058849,9.33780646615342,1,10.7447373275255,88.5103248854162
2020-09-26 16:45:00,10.9358109558024,9.33689410194533,1,10.7489093974207,49.5058657068082
2020-09-26 17:00:00,10.7829354715339,9.31599122644576,1,10.8446890858579,44.7763086153179
2020-09-26 17:15:00,10.5865979876728,9.27462334027734,1,11.0353495473838,34.218570214925
2020-09-26 17:30:00,10.373476207651,9.2527846149909,1,11.1366006184135,20.0196515951423
2020-09-26 17:45:00,10.1474513138335,9.23213246185199,1,11.2327341935571,8.41192244502504
2020-09-26 18:00:00,9.90602815513493,9.23143228726191,1,11.236,3.22663763462254
2020-09-26 18:15:00,9.68490502650782,9.23143228726191,1,11.236,0.831156403123377
2020-09-26 18:30:00,9.48601458516857,9.23143228726191,1,11.236,0.111504689273898
2020-09-26 18:45:00,9.29266358738881,9.23143228726191,1,11.236,0
2020-09-26 19:00:00,9.13256733951009,9.23143228726191,1,11.236,0
2020-09-26 19:15:00,9.01153493140722,9.23143228726191,1,11.236,0
2020-09-26 19:30:00,8.88374892712877,9.23143228726191,1,11.236,0
2020-09-26 19:45:00,8.77536993455232,9.23143228726191,1,11.236,0
2020-09-26 20:00:00,8.66971479837916,9.23164435330537,1,11.2350108201988,0
2020-09-26 20:15:00,8.58799648304731,9.25156601856144,1,11.1422626724745,0
2020-09-26 20:30:00,8.54043975919412,9.25246391107535,1,11.1380906025793,0
2020-09-26 20:45:00,8.47407418743746,9.27290304456096,1,11.0433102949596,0
2020-09-26 21:00:00,8.43355791472983,9.29389291123485,1,10.9463541444586,0
2020-09-26 21:15:00,8.40336322836716,9.31498710781231,1,10.849299505356,0
2020-09-26 21:30:00,8.37416595515401,9.31592337062783,1,10.8450006191825,0
2020-09-26 21:45:00,8.34214506237295,9.33656881308337,1,10.7503970537929,0
2020-09-26 22:00:00,8.32690472138825,9.35782897407923,1,10.6533564396173,0
2020-09-26 22:15:00,8.31003661792174,9.37917711838776,1,10.5562994747608,0
2020-09-26 22:30:00,8.29837404204326,9.38010460487061,1,10.5520914719841,0
2020-09-26 22:45:00,8.27967747210879,9.40102001736769,1,10.4573901079353,0
