local_time,LAI,PAR_inc,PAR_bc,date,site
2020-06-01T00:00:00Z,0.9987759901498685,878.0710399999999,379.79978239032755,2020-05-31,PL
2020-06-01T01:00:00Z,0.9987759901498685,614.09586,205.7059666993546,2020-05-31,PL
2020-06-01T02:00:00Z,0.9987759901498685,321.79308,98.29624336077643,2020-05-31,PL
2020-06-01T03:00:00Z,0.9987759901498685,17.20796,8.068074301199257,2020-05-31,PL
2020-06-01T04:00:00Z,0.9987759901498685,0,0,2020-05-31,PL
2020-06-01T05:00:00Z,0.9987759901498685,0,0,2020-05-31,PL
2020-06-01T06:00:00Z,0.9987759901498685,0,0,2020-06-01,PL
2020-06-01T07:00:00Z,0.9987759901498685,0,0,2020-06-01,PL
2020-06-01T08:00:00Z,0.9987759901498685,0,0,2020-06-01,PL
2020-06-01T09:00:00Z,0.9987759901498685,0,0,2020-06-01,PL
2020-06-01T10:00:00Z,0.9987759901498685,0,0,2020-06-01,PL
2020-06-01T11:00:00Z,0.9987759901498685,0,0,2020-06-01,PL
2020-06-01T12:00:00Z,0.9987759901498685,46.660208,18.18971597012816,2020-06-01,PL
2020-06-01T13:00:00Z,0.9987759901498685,308.26347999999996,93.64993215744384,2020-06-01,PL
2020-06-01T14:00:00Z,0.9987759901498685,578.66522,209.66161866922195,2020-06-01,PL
2020-06-01T15:00:00Z,0.9987759901498685,776.8104399999999,348.8461505724851,2020-06-01,PL
2020-06-01T16:00:00Z,0.9987759901498685,1008.5259799999999,509.7518891830283,2020-06-01,PL
2020-06-01T17:00:00Z,0.9987759901498685,1209.48282,670.5161288272512,2020-06-01,PL
2020-06-01T18:00:00Z,0.9987759901498685,1153.5463799999998,648.0159919172412,2020-06-01,PL
2020-06-01T19:00:00Z,0.9987759901498685,1194.6214,686.5020237378305,2020-06-01,PL
2020-06-01T20:00:00Z,0.9987759901498685,1138.1776,641.9604134933073,2020-06-01,PL
2020-06-01T21:00:00Z,0.9987759901498685,1113.1689800000001,617.7104328750443,2020-06-01,PL
2020-06-01T22:00:00Z,0.9987759901498685,983.8344599999999,519.2529697422344,2020-06-01,PL
2020-06-01T23:00:00Z,0.9987759901498685,812.833,403.7003622373384,2020-06-01,PL
2020-06-02T00:00:00Z,1.0155872652660407,569.63844,263.7627761578193,2020-06-01,PL
2020-06-02T01:00:00Z,1.0155872652660407,399.18662,170.88284507776325,2020-06-01,PL
2020-06-02T02:00:00Z,1.0155872652660407,210.36836799999998,82.57558397244914,2020-06-01,PL
2020-06-02T03:00:00Z,1.0155872652660407,17.41936,8.24915679027887,2020-06-01,PL
2020-06-02T04:00:00Z,1.0155872652660407,0,0,2020-06-01,PL
2020-06-02T05:00:00Z,1.0155872652660407,0,0,2020-06-01,PL
2020-06-02T06:00:00Z,1.0155872652660407,0,0,2020-06-02,PL
2020-06-02T07:00:00Z,1.0155872652660407,0,0,2020-06-02,PL
2020-06-02T08:00:00Z,1.0155872652660407,0,0,2020-06-02,PL
2020-06-02T09:00:00Z,1.0155872652660407,0,0,2020-06-02,PL
2020-06-02T10:00:00Z,1.0155872652660407,0,0,2020-06-02,PL
2020-06-02T11:00:00Z,1.0155872652660407,0,0,2020-06-02,PL
2020-06-02T12:00:00Z,1.0155872652660407,55.691216,21.41301683844666,2020-06-02,PL
2020-06-02T13:00:00Z,1.0155872652660407,353.54536,105.85332074281348,2020-06-02,PL
2020-06-02T14:00:00Z,1.0155872652660407,661.5340199999999,216.79276098599715,2020-06-02,PL
2020-06-02T15:00:00Z,1.0155872652660407,972.3554399999999,411.94512088552943,2020-06-02,PL
2020-06-02T16:00:00Z,1.0155872652660407,1261.71976,643.796576569238,2020-06-02,PL
2020-06-02T17:00:00Z,1.0155872652660407,1512.8206799999998,884.6696952948956,2020-06-02,PL
2020-06-02T18:00:00Z,1.0155872652660407,1674.3514199999997,1074.8416169833822,2020-06-02,PL
2020-06-02T19:00:00Z,1.0155872652660407,1734.09306,1164.8248034790045,2020-06-02,PL
2020-06-02T20:00:00Z,1.0155872652660407,1652.36582,1083.8509706940522,2020-06-02,PL
2020-06-02T21:00:00Z,1.0155872652660407,1577.9530199999997,986.619334465656,2020-06-02,PL
2020-06-02T22:00:00Z,1.0155872652660407,1395.1343,794.7201560357237,2020-06-02,PL
2020-06-02T23:00:00Z,1.0155872652660407,1153.3138399999998,580.8291227057599,2020-06-02,PL
2020-06-03T00:00:00Z,1.032398540382213,890.98758,376.0300740232547,2020-06-02,PL
2020-06-03T01:00:00Z,1.032398540382213,625.6594399999999,202.83991132212108,2020-06-02,PL
2020-06-03T02:00:00Z,1.032398540382213,331.51748,98.27431442694039,2020-06-02,PL
2020-06-03T03:00:00Z,1.032398540382213,25.638592,10.577754423685743,2020-06-02,PL
2020-06-03T04:00:00Z,1.032398540382213,0,0,2020-06-02,PL
2020-06-03T05:00:00Z,1.032398540382213,0,0,2020-06-02,PL
2020-06-03T06:00:00Z,1.032398540382213,0,0,2020-06-03,PL
2020-06-03T07:00:00Z,1.032398540382213,0,0,2020-06-03,PL
2020-06-03T08:00:00Z,1.032398540382213,0,0,2020-06-03,PL
2020-06-03T09:00:00Z,1.032398540382213,0,0,2020-06-03,PL
2020-06-03T10:00:00Z,1.032398540382213,0,0,2020-06-03,PL
2020-06-03T11:00:00Z,1.032398540382213,0,0,2020-06-03,PL
2020-06-03T12:00:00Z,1.032398540382213,56.756671999999995,21.528552231519917,2020-06-03,PL
2020-06-03T13:00:00Z,1.032398540382213,347.90097999999995,102.66865258956693,2020-06-03,PL
2020-06-03T14:00:00Z,1.032398540382213,649.0402799999999,210.4175668927829,2020-06-03,PL
2020-06-03T15:00:00Z,1.032398540382213,930.0542999999999,393.3177519230605,2020-06-03,PL
2020-06-03T16:00:00Z,1.032398540382213,1206.3540999999998,606.7509106106069,2020-06-03,PL
2020-06-03T17:00:00Z,1.032398540382213,1446.14512,827.7196060358277,2020-06-03,PL
2020-06-03T18:00:00Z,1.032398540382213,1342.15746,782.8897020333362,2020-06-03,PL
2020-06-03T19:00:00Z,1.032398540382213,1390.1029800000001,837.8984272599712,2020-06-03,PL
2020-06-03T20:00:00Z,1.032398540382213,1324.7380999999998,781.7905772039018,2020-06-03,PL
2020-06-03T21:00:00Z,1.032398540382213,1371.8803,806.1283064533017,2020-06-03,PL
2020-06-03T22:00:00Z,1.032398540382213,1213.39372,660.3236666322883,2020-06-03,PL
2020-06-03T23:00:00Z,1.032398540382213,1003.6849199999999,495.1874546912849,2020-06-03,PL
2020-06-04T00:00:00Z,1.0492098154983849,900.8388199999999,375.19364410145175,2020-06-03,PL
2020-06-04T01:00:00Z,1.0492098154983849,633.75606,201.44451895975152,2020-06-03,PL
2020-06-04T02:00:00Z,1.0492098154983849,337.56352,98.58968348986382,2020-06-03,PL
2020-06-04T03:00:00Z,1.0492098154983849,25.11432,10.929229082310075,2020-06-03,PL
2020-06-04T04:00:00Z,1.0492098154983849,0,0,2020-06-03,PL
2020-06-04T05:00:00Z,1.0492098154983849,0,0,2020-06-03,PL
2020-06-04T06:00:00Z,1.0492098154983849,0,0,2020-06-04,PL
2020-06-04T07:00:00Z,1.0492098154983849,0,0,2020-06-04,PL
2020-06-04T08:00:00Z,1.0492098154983849,0,0,2020-06-04,PL
2020-06-04T09:00:00Z,1.0492098154983849,0,0,2020-06-04,PL
2020-06-04T10:00:00Z,1.0492098154983849,0,0,2020-06-04,PL
2020-06-04T11:00:00Z,1.0492098154983849,0,0,2020-06-04,PL
2020-06-04T12:00:00Z,1.0492098154983849,51.581599999999995,19.306080304474076,2020-06-04,PL
2020-06-04T13:00:00Z,1.0492098154983849,306.61456,89.19650585693388,2020-06-04,PL
2020-06-04T14:00:00Z,1.0492098154983849,570.3994799999999,201.25817953709813,2020-06-04,PL
2020-06-04T15:00:00Z,1.0492098154983849,832.89486,356.3171100697168,2020-06-04,PL
2020-06-04T16:00:00Z,1.0492098154983849,1079.87348,532.1843981192302,2020-06-04,PL
2020-06-04T17:00:00Z,1.0492098154983849,1294.31764,711.6451156348057,2020-06-04,PL
2020-06-04T18:00:00Z,1.0492098154983849,1558.0814199999998,957.7469493949405,2020-06-04,PL
2020-06-04T19:00:00Z,1.0492098154983849,1613.8275999999998,1035.4123929549646,2020-06-04,PL
2020-06-04T20:00:00Z,1.0492098154983849,1538.16754,964.1516139020315,2020-06-04,PL
2020-06-04T21:00:00Z,1.0492098154983849,1494.99966,902.3789602102611,2020-06-04,PL
2020-06-04T22:00:00Z,1.0492098154983849,1322.77208,730.4739549903592,2020-06-04,PL
2020-06-04T23:00:00Z,1.0492098154983849,1094.75604,538.484899798226,2020-06-04,PL
2020-06-05T00:00:00Z,1.066021090614557,893.12272,368.80362297249076,2020-06-04,PL
2020-06-05T01:00:00Z,1.066021090614557,629.48578,199.48056177898204,2020-06-04,PL
2020-06-05T02:00:00Z,1.066021090614557,336.92931999999996,96.96042469159549,2020-06-04,PL
2020-06-05T03:00:00Z,1.066021090614557,22.416855999999996,10.248885177089521,2020-06-04,PL
2020-06-05T04:00:00Z,1.066021090614557,0,0,2020-06-04,PL
2020-06-05T05:00:00Z,1.066021090614557,0,0,2020-06-04,PL
2020-06-05T06:00:00Z,1.066021090614557,0,0,2020-06-05,PL
2020-06-05T07:00:00Z,1.066021090614557,0,0,2020-06-05,PL
2020-06-05T08:00:00Z,1.066021090614557,0,0,2020-06-05,PL
2020-06-05T09:00:00Z,1.066021090614557,0,0,2020-06-05,PL
2020-06-05T10:00:00Z,1.066021090614557,0,0,2020-06-05,PL
2020-06-05T11:00:00Z,1.066021090614557,0,0,2020-06-05,PL
2020-06-05T12:00:00Z,1.066021090614557,50.871295999999994,18.79178001252751,2020-06-05,PL
2020-06-05T13:00:00Z,1.066021090614557,294.31108,85.44556320862556,2020-06-05,PL
2020-06-05T14:00:00Z,1.066021090614557,546.2153199999999,195.8289445482291,2020-06-05,PL
2020-06-05T15:00:00Z,1.066021090614557,767.21288,329.5060827233422,2020-06-05,PL
2020-06-05T16:00:00Z,1.066021090614557,994.36218,481.5826041496032,2020-06-05,PL
2020-06-05T17:00:00Z,1.066021090614557,1191.6618,635.0697476017076,2020-06-05,PL
2020-06-05T18:00:00Z,1.066021090614557,1529.45786,926.5593861458481,2020-06-05,PL
2020-06-05T19:00:00Z,1.066021090614557,1584.2738799999997,1001.5181529726756,2020-06-05,PL
2020-06-05T20:00:00Z,1.066021090614557,1510.2204599999998,932.7527318798728,2020-06-05,PL
2020-06-05T21:00:00Z,1.066021090614557,1515.5477399999997,913.7904469843998,2020-06-05,PL
2020-06-05T22:00:00Z,1.066021090614557,1341.4387,737.660377408927,2020-06-05,PL
2020-06-05T23:00:00Z,1.066021090614557,1110.84358,541.7884317095973,2020-06-05,PL
2020-06-06T00:00:00Z,1.0822540532342992,815.28524,340.12507868266846,2020-06-05,PL
2020-06-06T01:00:00Z,1.0822540532342992,575.62106000000006,194.07139587063494,2020-06-05,PL
2020-06-06T02:00:00Z,1.0822540532342992,309.53187999999994,87.81703797423667,2020-06-05,PL
2020-06-06T03:00:00Z,1.0822540532342992,33.037592,12.830283959548872,2020-06-05,PL
2020-06-06T04:00:00Z,1.0822540532342992,0,0,2020-06-05,PL
2020-06-06T05:00:00Z,1.0822540532342992,0,0,2020-06-05,PL
2020-06-06T06:00:00Z,1.0822540532342992,0,0,2020-06-06,PL
2020-06-06T07:00:00Z,1.0822540532342992,0,0,2020-06-06,PL
2020-06-06T08:00:00Z,1.0822540532342992,0,0,2020-06-06,PL
2020-06-06T09:00:00Z,1.0822540532342992,0,0,2020-06-06,PL
2020-06-06T10:00:00Z,1.0822540532342992,0,0,2020-06-06,PL
2020-06-06T11:00:00Z,1.0822540532342992,0,0,2020-06-06,PL
2020-06-06T12:00:00Z,1.0822540532342992,53.069855999999994,19.359622851035606,2020-06-06,PL
2020-06-06T13:00:00Z,1.0822540532342992,299.78634,84.814473980653,2020-06-06,PL
2020-06-06T14:00:00Z,1.0822540532342992,555.1152599999999,194.62057044346815,2020-06-06,PL
2020-06-06T15:00:00Z,1.0822540532342992,829.5124599999999,346.8895261503724,2020-06-06,PL
2020-06-06T16:00:00Z,1.0822540532342992,1074.77874,518.8016614539544,2020-06-06,PL
2020-06-06T17:00:00Z,1.0822540532342992,1287.91222,695.2559206538667,2020-06-06,PL
2020-06-06T18:00:00Z,1.0822540532342992,1004.15,515.5734458324407,2020-06-06,PL
2020-06-06T19:00:00Z,1.0822540532342992,1040.2148399999999,543.3155582550014,2020-06-06,PL
2020-06-06T20:00:00Z,1.0822540532342992,991.69854,508.5677568091954,2020-06-06,PL
2020-06-06T21:00:00Z,1.0822540532342992,933.3732799999999,468.10352310386673,2020-06-06,PL
2020-06-06T22:00:00Z,1.0822540532342992,826.4471599999999,400.60268515448337,2020-06-06,PL
2020-06-06T23:00:00Z,1.0822540532342992,684.7245999999999,319.5841478154589,2020-06-06,PL
2020-06-07T00:00:00Z,1.0984870158540412,480.53333999999995,215.6693734807248,2020-06-06,PL
2020-06-07T01:00:00Z,1.0984870158540412,339.8255,147.4465475004104,2020-06-06,PL
2020-06-07T02:00:00Z,1.0984870158540412,183.54593599999998,77.00499893507234,2020-06-06,PL
2020-06-07T03:00:00Z,1.0984870158540412,23.482312,10.628636265937688,2020-06-06,PL
2020-06-07T04:00:00Z,1.0984870158540412,0,0,2020-06-06,PL
2020-06-07T05:00:00Z,1.0984870158540412,0,0,2020-06-06,PL
2020-06-07T06:00:00Z,1.0984870158540412,0,0,2020-06-07,PL
2020-06-07T07:00:00Z,1.0984870158540412,0,0,2020-06-07,PL
2020-06-07T08:00:00Z,1.0984870158540412,0,0,2020-06-07,PL
2020-06-07T09:00:00Z,1.0984870158540412,0,0,2020-06-07,PL
2020-06-07T10:00:00Z,1.0984870158540412,0,0,2020-06-07,PL
2020-06-07T11:00:00Z,1.0984870158540412,0,0,2020-06-07,PL
2020-06-07T12:00:00Z,1.0984870158540412,47.607279999999996,17.15415984482322,2020-06-07,PL
2020-06-07T13:00:00Z,1.0984870158540412,263.44668,85.4056207896953,2020-06-07,PL
2020-06-07T14:00:00Z,1.0984870158540412,486.83305999999993,182.30654721622972,2020-06-07,PL
2020-06-07T15:00:00Z,1.0984870158540412,645.48876,279.05683666411403,2020-06-07,PL
2020-06-07T16:00:00Z,1.0984870158540412,836.1292799999999,391.4935122657987,2020-06-07,PL
2020-06-07T17:00:00Z,1.0984870158540412,1001.84574,501.97133171743,2020-06-07,PL
2020-06-07T18:00:00Z,1.0984870158540412,1090.9085599999999,571.2001363113986,2020-06-07,PL
2020-06-07T19:00:00Z,1.0984870158540412,1130.18668,605.3315262589127,2020-06-07,PL
2020-06-07T20:00:00Z,1.0984870158540412,1077.7172,566.0712937426397,2020-06-07,PL
2020-06-07T21:00:00Z,1.0984870158540412,964.7873199999999,484.5248118494457,2020-06-07,PL
2020-06-07T22:00:00Z,1.0984870158540412,854.4999399999999,413.0036701498826,2020-06-07,PL
2020-06-07T23:00:00Z,1.0984870158540412,708.35912,327.88883600903296,2020-06-07,PL
2020-06-08T00:00:00Z,1.1147199784737833,576.97402,250.39987873933862,2020-06-07,PL
2020-06-08T01:00:00Z,1.1147199784737833,408.65734,163.77068341814945,2020-06-07,PL
2020-06-08T02:00:00Z,1.1147199784737833,221.6529,81.81345398525391,2020-06-07,PL
2020-06-08T03:00:00Z,1.1147199784737833,34.652688,13.767968782554302,2020-06-07,PL
2020-06-08T04:00:00Z,1.1147199784737833,0,0,2020-06-07,PL
2020-06-08T05:00:00Z,1.1147199784737833,0,0,2020-06-07,PL
2020-06-08T06:00:00Z,1.1147199784737833,0,0,2020-06-08,PL
2020-06-08T07:00:00Z,1.1147199784737833,0,0,2020-06-08,PL
2020-06-08T08:00:00Z,1.1147199784737833,0,0,2020-06-08,PL
2020-06-08T09:00:00Z,1.1147199784737833,0,0,2020-06-08,PL
2020-06-08T10:00:00Z,1.1147199784737833,0,0,2020-06-08,PL
2020-06-08T11:00:00Z,1.1147199784737833,0,0,2020-06-08,PL
2020-06-08T12:00:00Z,1.1147199784737833,42.685888,15.195688936029727,2020-06-08,PL
2020-06-08T13:00:00Z,1.1147199784737833,231.99035999999998,83.46850667987331,2020-06-08,PL
2020-06-08T14:00:00Z,1.1147199784737833,428.00043999999997,168.74443184782584,2020-06-08,PL
2020-06-08T15:00:00Z,1.1147199784737833,644.7911399999999,275.7056198362987,2020-06-08,PL
2020-06-08T16:00:00Z,1.1147199784737833,835.03,386.9404906339065,2020-06-08,PL
2020-06-08T17:00:00Z,1.1147199784737833,1000.42936,496.47665060253297,2020-06-08,PL
2020-06-08T18:00:00Z,1.1147199784737833,1141.22176,602.3136004638649,2020-06-08,PL
2020-06-08T19:00:00Z,1.1147199784737833,1182.44476,640.5696814216751,2020-06-08,PL
2020-06-08T20:00:00Z,1.1147199784737833,1127.6710199999998,598.6248977707107,2020-06-08,PL
2020-06-08T21:00:00Z,1.1147199784737833,1225.2955399999998,664.1621855723067,2020-06-08,PL
2020-06-08T22:00:00Z,1.1147199784737833,1085.6235599999998,549.7792301293129,2020-06-08,PL
2020-06-08T23:00:00Z,1.1147199784737833,900.41602,419.46411825110675,2020-06-08,PL
2020-06-09T00:00:00Z,1.1309529410935255,611.6013399999999,260.4797687899411,2020-06-08,PL
2020-06-09T01:00:00Z,1.1309529410935255,433.85621999999995,167.74128650555295,2020-06-08,PL
2020-06-09T02:00:00Z,1.1309529410935255,236.2395,82.59180672263314,2020-06-08,PL
2020-06-09T03:00:00Z,1.1309529410935255,29.426879999999997,12.752653094889194,2020-06-08,PL
2020-06-09T04:00:00Z,1.1309529410935255,0,0,2020-06-08,PL
2020-06-09T05:00:00Z,1.1309529410935255,0,0,2020-06-08,PL
2020-06-09T06:00:00Z,1.1309529410935255,0,0,2020-06-09,PL
2020-06-09T07:00:00Z,1.1309529410935255,0,0,2020-06-09,PL
2020-06-09T08:00:00Z,1.1309529410935255,0,0,2020-06-09,PL
2020-06-09T09:00:00Z,1.1309529410935255,0,0,2020-06-09,PL
2020-06-09T10:00:00Z,1.1309529410935255,0,0,2020-06-09,PL
2020-06-09T11:00:00Z,1.1309529410935255,0,0,2020-06-09,PL
2020-06-09T12:00:00Z,1.1309529410935255,52.393375999999996,18.430832526390375,2020-06-09,PL
2020-06-09T13:00:00Z,1.1309529410935255,280.54894,83.5645835053273,2020-06-09,PL
2020-06-09T14:00:00Z,1.1309529410935255,516.85186,182.69326738267188,2020-06-09,PL
2020-06-09T15:00:00Z,1.1309529410935255,677.62156,284.20961949305064,2020-06-09,PL
2020-06-09T16:00:00Z,1.1309529410935255,877.4157,403.92170811865424,2020-06-09,PL
2020-06-09T17:00:00Z,1.1309529410935255,1051.14422,523.2867627613878,2020-06-09,PL
2020-06-09T18:00:00Z,1.1309529410935255,1224.1328399999998,658.2103627202531,2020-06-09,PL
2020-06-09T19:00:00Z,1.1309529410935255,1268.3999999999999,703.6981917669243,2020-06-09,PL
2020-06-09T20:00:00Z,1.1309529410935255,1209.8210599999998,657.037363517221,2020-06-09,PL
2020-06-09T21:00:00Z,1.1309529410935255,841.5622599999999,396.7150461466298,2020-06-09,PL
2020-06-09T22:00:00Z,1.1309529410935255,745.8614799999999,343.54787001602915,2020-06-09,PL
2020-06-09T23:00:00Z,1.1309529410935255,618.89464,278.4269913928127,2020-06-09,PL
2020-06-10T00:00:00Z,1.1464467482807166,614.34954,258.9197378218892,2020-06-09,PL
2020-06-10T01:00:00Z,1.1464467482807166,436.41416,166.78464798420725,2020-06-09,PL
2020-06-10T02:00:00Z,1.1464467482807166,238.52262,82.40551672936664,2020-06-09,PL
2020-06-10T03:00:00Z,1.1464467482807166,31.075799999999997,13.29278239506646,2020-06-09,PL
2020-06-10T04:00:00Z,1.1464467482807166,0,0,2020-06-09,PL
2020-06-10T05:00:00Z,1.1464467482807166,0,0,2020-06-09,PL
2020-06-10T06:00:00Z,1.1464467482807166,0,0,2020-06-10,PL
2020-06-10T07:00:00Z,1.1464467482807166,0,0,2020-06-10,PL
2020-06-10T08:00:00Z,1.1464467482807166,0,0,2020-06-10,PL
2020-06-10T09:00:00Z,1.1464467482807166,0,0,2020-06-10,PL
2020-06-10T10:00:00Z,1.1464467482807166,0,0,2020-06-10,PL
2020-06-10T11:00:00Z,1.1464467482807166,0,0,2020-06-10,PL
2020-06-10T12:00:00Z,1.1464467482807166,66.058272,22.97885429986152,2020-06-10,PL
2020-06-10T13:00:00Z,1.1464467482807166,349.29621999999995,93.74567006466201,2020-06-10,PL
2020-06-10T14:00:00Z,1.1464467482807166,642.69828,191.52698076272145,2020-06-10,PL
2020-06-10T15:00:00Z,1.1464467482807166,891.2412599999999,350.00067162602977,2020-06-10,PL
2020-06-10T16:00:00Z,1.1464467482807166,1153.88462,538.9097409321004,2020-06-10,PL
2020-06-10T17:00:00Z,1.1464467482807166,1382.3868799999998,737.8048319075347,2020-06-10,PL
2020-06-10T18:00:00Z,1.1464467482807166,1542.7549199999999,908.1435464149964,2020-06-10,PL
2020-06-10T19:00:00Z,1.1464467482807166,1598.75478,987.2100827575356,2020-06-10,PL
2020-06-10T20:00:00Z,1.1464467482807166,1525.1453,919.2616263218476,2020-06-10,PL
2020-06-10T21:00:00Z,1.1464467482807166,1548.03992,912.9370564096647,2020-06-10,PL
2020-06-10T22:00:00Z,1.1464467482807166,1372.45108,731.2039343972293,2020-06-10,PL
2020-06-10T23:00:00Z,1.1464467482807166,1139.36144,531.9396436275002,2020-06-10,PL
2020-06-11T00:00:00Z,1.1619405554679079,900.8388199999999,349.36840339969604,2020-06-10,PL
2020-06-11T01:00:00Z,1.1619405554679079,640.79568,189.78399991005136,2020-06-10,PL
2020-06-11T02:00:00Z,1.1619405554679079,351.4525,93.08674232796696,2020-06-10,PL
2020-06-11T03:00:00Z,1.1619405554679079,30.458512,13.076887401802113,2020-06-10,PL
2020-06-11T04:00:00Z,1.1619405554679079,0,0,2020-06-10,PL
2020-06-11T05:00:00Z,1.1619405554679079,0,0,2020-06-10,PL
2020-06-11T06:00:00Z,1.1619405554679079,0,0,2020-06-11,PL
2020-06-11T07:00:00Z,1.1619405554679079,0,0,2020-06-11,PL
2020-06-11T08:00:00Z,1.1619405554679079,0,0,2020-06-11,PL
2020-06-11T09:00:00Z,1.1619405554679079,0,0,2020-06-11,PL
2020-06-11T10:00:00Z,1.1619405554679079,0,0,2020-06-11,PL
2020-06-11T11:00:00Z,1.1619405554679079,0,0,2020-06-11,PL
2020-06-11T12:00:00Z,1.1619405554679079,68.730368,23.64685238817969,2020-06-11,PL
2020-06-11T13:00:00Z,1.1619405554679079,359.67596,95.33904810766877,2020-06-11,PL
2020-06-11T14:00:00Z,1.1619405554679079,661.13236,189.4059686096358,2020-06-11,PL
2020-06-11T15:00:00Z,1.1619405554679079,909.1256999999999,351.17310096979736,2020-06-11,PL
2020-06-11T16:00:00Z,1.1619405554679079,1176.88494,545.4530529597429,2020-06-11,PL
2020-06-11T17:00:00Z,1.1619405554679079,1409.95344,751.4060066080974,2020-06-11,PL
2020-06-11T18:00:00Z,1.1619405554679079,1585.7114,939.3976055958095,2020-06-11,PL
2020-06-11T19:00:00Z,1.1619405554679079,1643.4870199999998,1024.2658687013052,2020-06-11,PL
2020-06-11T20:00:00Z,1.1619405554679079,1568.10178,953.5494570254336,2020-06-11,PL
2020-06-11T21:00:00Z,1.1619405554679079,1488.48854,857.1845454998308,2020-06-11,PL
2020-06-11T22:00:00Z,1.1619405554679079,1320.06616,689.6683195881923,2020-06-11,PL
2020-06-11T23:00:00Z,1.1619405554679079,1096.36268,505.38723310951764,2020-06-11,PL
2020-06-12T00:00:00Z,1.1774343626550992,816.91302,320.6930790000594,2020-06-11,PL
2020-06-12T01:00:00Z,1.1774343626550992,581.85736,184.52467918654406,2020-06-11,PL
2020-06-12T02:00:00Z,1.1774343626550992,320.16529999999995,83.69272856403944,2020-06-11,PL
2020-06-12T03:00:00Z,1.1774343626550992,36.419992,14.842631981400361,2020-06-11,PL
2020-06-12T04:00:00Z,1.1774343626550992,0,0,2020-06-11,PL
2020-06-12T05:00:00Z,1.1774343626550992,0,0,2020-06-11,PL
2020-06-12T06:00:00Z,1.1774343626550992,0,0,2020-06-12,PL
2020-06-12T07:00:00Z,1.1774343626550992,0,0,2020-06-12,PL
2020-06-12T08:00:00Z,1.1774343626550992,0,0,2020-06-12,PL
2020-06-12T09:00:00Z,1.1774343626550992,0,0,2020-06-12,PL
2020-06-12T10:00:00Z,1.1774343626550992,0,0,2020-06-12,PL
2020-06-12T11:00:00Z,1.1774343626550992,0,0,2020-06-12,PL
2020-06-12T12:00:00Z,1.1774343626550992,69.50832,23.657856604936317,2020-06-12,PL
2020-06-12T13:00:00Z,1.1774343626550992,360.83865999999995,94.4781344194782,2020-06-12,PL
2020-06-12T14:00:00Z,1.1774343626550992,662.76014,186.85837859015012,2020-06-12,PL
2020-06-12T15:00:00Z,1.1774343626550992,919.2306199999999,349.9038388017113,2020-06-12,PL
2020-06-12T16:00:00Z,1.1774343626550992,1189.9494599999998,546.7996323780103,2020-06-12,PL
2020-06-12T17:00:00Z,1.1774343626550992,1425.6816,756.6517150021983,2020-06-12,PL
2020-06-12T18:00:00Z,1.1774343626550992,1602.07376,947.8303385957632,2020-06-12,PL
2020-06-12T19:00:00Z,1.1774343626550992,1660.6104199999997,1035.32669190883,2020-06-12,PL
2020-06-12T20:00:00Z,1.1774343626550992,1584.73896,963.8478496087441,2020-06-12,PL
2020-06-12T21:00:00Z,1.1774343626550992,1540.6620599999999,895.8158653123481,2020-06-12,PL
2020-06-12T22:00:00Z,1.1774343626550992,1366.7855599999998,716.5945851842607,2020-06-12,PL
2020-06-12T23:00:00Z,1.1774343626550992,1135.6408000000001,520.7096284170383,2020-06-12,PL
2020-06-13T00:00:00Z,1.1929281698422902,924.2407999999999,349.1991097164767,2020-06-12,PL
2020-06-13T01:00:00Z,1.1929281698422902,659.08178,186.92346956655172,2020-06-12,PL
2020-06-13T02:00:00Z,1.1929281698422902,363.75597999999997,93.85415046269394,2020-06-12,PL
2020-06-13T03:00:00Z,1.1929281698422902,34.37364,14.29399399708674,2020-06-12,PL
2020-06-13T04:00:00Z,1.1929281698422902,0,0,2020-06-12,PL
2020-06-13T05:00:00Z,1.1929281698422902,0,0,2020-06-12,PL
2020-06-13T06:00:00Z,1.1929281698422902,0,0,2020-06-13,PL
2020-06-13T07:00:00Z,1.1929281698422902,0,0,2020-06-13,PL
2020-06-13T08:00:00Z,1.1929281698422902,0,0,2020-06-13,PL
2020-06-13T09:00:00Z,1.1929281698422902,0,0,2020-06-13,PL
2020-06-13T10:00:00Z,1.1929281698422902,0,0,2020-06-13,PL
2020-06-13T11:00:00Z,1.1929281698422902,0,0,2020-06-13,PL
2020-06-13T12:00:00Z,1.1929281698422902,69.82964799999999,23.517019591859597,2020-06-13,PL
2020-06-13T13:00:00Z,1.1929281698422902,360.39471999999995,93.22109320232619,2020-06-13,PL
2020-06-13T14:00:00Z,1.1929281698422902,661.5763,184.05917624118877,2020-06-13,PL
2020-06-13T15:00:00Z,1.1929281698422902,972.77824,360.36645938658137,2020-06-13,PL
2020-06-13T16:00:00Z,1.1929281698422902,1259.28866,576.5170595128476,2020-06-13,PL
2020-06-13T17:00:00Z,1.1929281698422902,1508.8040799999999,809.9134126491214,2020-06-13,PL
2020-06-13T18:00:00Z,1.1929281698422902,1656.6361,989.9306257586196,2020-06-13,PL
2020-06-13T19:00:00Z,1.1929281698422902,1717.4135999999999,1085.185799963369,2020-06-13,PL
2020-06-13T20:00:00Z,1.1929281698422902,1639.17446,1009.9564806771281,2020-06-13,PL
2020-06-13T21:00:00Z,1.1929281698422902,1552.4159,900.4551027285949,2020-06-13,PL
